gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984233,ERR2984242,ERR2984243,ERR2984244,ERR2984245
C18H17orf62|C18H17orf62,401,137,217,113,390,294,234,248
HEXDC|HEXDC,64,82,62,82,194,68,50,52
OGFOD3|OGFOD3,525,306,592,284,932,403,369,338
LOC427799|LOC427799,13,0,6,0,17,8,0,0
CD7|CD7,846,313,564,384,1379,1041,606,651
SEPT9|SEPT9,1244,434,948,699,1913,1131,1099,836
RASL10A|RASL10A,50,37,285,41,118,451,91,45
TNRC6C|TNRC6C,593,408,393,293,970,386,518,478
SEC14L1|SEC14L1,778,291,463,274,1660,614,519,639
LOC112530017|LOC112530017,14,17,53,6,12,6,6,9
MIR6516,0,1,0,1,0,1,0,1
MIR6516|MIR6516,2,5,2,4,1,4,0,3
MGAT5B|MGAT5B,520,109,227,256,1277,243,151,202
LOC101747455|LOC101747455,1442,94,159,611,2492,184,171,219
MFSD11|MFSD11,1566,980,1658,802,3299,1524,1536,1800
METTL23|METTL23,208,615,401,1066,473,178,195,245
MXRA7|MXRA7,215,256,222,75,560,224,200,153
SRSF2|SRSF2,4649,4171,3828,2853,8659,2757,3112,3456
JMJD6|JMJD6,418,285,559,281,721,162,376,317
LOC107054744|LOC107054744,11,7,0,5,13,0,10,8
CYGB|CYGB,7,6,8,0,9,0,0,0
LOC107054741|LOC107054741,94,172,129,180,169,119,160,92
LOC107054742|LOC107054742,31,40,23,48,66,32,18,31
LOC112530046|LOC112530046,0,1,2,0,1,2,0,1
ST6GALNAC1|ST6GALNAC1,142,133,190,43,259,151,181,98
ST6GALNAC2|ST6GALNAC2,463,412,392,241,886,318,486,271
RHBDF2|RHBDF2,251,183,179,138,423,199,201,188
AANAT|AANAT,5,4,0,0,6,0,6,0
UBE2O|UBE2O,2538,1475,1999,1264,4283,1636,1133,1214
SPHK1|SPHK1,349,238,425,227,770,386,194,132
PRPSAP1|PRPSAP1,551,408,463,350,995,486,431,389
QRICH2|QRICH2,14,6,9,12,8,9,18,9
UBALD2|UBALD2,183,126,166,109,248,157,196,107
RNF157|RNF157,0,0,0,0,10,0,10,0
FOXJ1|FOXJ1,4,0,38,7,22,62,0,0
EXOC7|EXOC7,929,908,749,737,1780,722,1026,892
SRP68|SRP68,1204,779,1348,622,2453,879,880,843
EVPL|EVPL,230,323,277,349,457,198,283,143
MRPL38|MRPL38,1078,1201,1152,1038,2385,803,1778,1043
TRIM65|TRIM65,229,228,167,241,574,327,528,376
TRIM47|TRIM47,275,180,166,74,628,227,139,123
TEN1|TEN1,47,61,71,93,236,93,392,127
ACOX1|ACOX1,8544,5772,8527,5919,19839,7376,14170,9124
FBF1|FBF1,937,700,595,683,1947,558,1295,603
CDK3|CDK3,90,62,51,78,174,73,341,149
UNC13D|UNC13D,701,248,368,259,1048,510,563,517
WBP2|WBP2,3270,2816,2978,2073,7117,2423,2782,2190
UNK|UNK,402,271,207,187,746,239,360,342
H3F3B|H3F3B,4422,3658,3760,3846,7012,5925,6869,6339
MYO15L|MYO15L,107,22,34,30,213,24,149,26
ITGB4|ITGB4,187,249,105,59,323,109,69,99
RECQL5|RECQL5,397,230,270,142,684,274,338,361
SMIM5|SMIM5,35,68,244,164,127,241,94,37
GALK1|GALK1,622,599,648,730,1736,711,615,507
SAP30BP|SAP30BP,711,309,597,525,1139,611,683,623
CSNK1D|CSNK1D,1383,1234,1218,803,2587,1010,1067,1327
SLC16A3|SLC16A3,9,0,6,0,7,6,0,8
CCDC57|CCDC57,250,954,506,359,1592,330,105,198
LOC107054748|LOC107054748,86,75,17,51,230,62,54,53
DUS1L|DUS1L,577,1010,548,568,945,415,638,410
GPS1|GPS1,663,467,739,454,1308,580,584,632
RFNG|RFNG,985,793,984,604,2302,831,1038,917
DCXR|DCXR,3150,2988,3575,3556,5396,4442,2994,2663
RAC3|RAC3,1068,1019,871,822,2190,899,950,765
MIR6599|MIR6599,2,2,1,0,4,3,6,2
ERR2984230.20548|MIR6599,1,1,0,0,1,1,1,1
LRRC45|LRRC45,315,213,277,182,521,331,315,256
CENPX|CENPX,245,206,199,179,348,167,320,129
NOTUM|NOTUM,26,38,29,25,52,20,31,20
LOC417386|LOC417386,25,25,37,19,42,37,40,6
NME2|NME2,5235,10574,7251,8950,11266,6389,6696,4781
MBTD1|MBTD1,1418,767,974,557,3539,1582,2177,1977
UTP18|UTP18,717,666,901,707,1650,660,592,655
FASN|FASN,91897,146558,118312,49455,323527,43263,18460,39074
TOM1L1|TOM1L1,9,4,37,0,9,62,31,11
CA10|CA10,43,18,28,15,100,35,26,26
COX11|COX11,209,201,275,187,404,221,183,176
MIR1765|MIR1765,0,0,0,0,0,0,0,0
MIR1765,0,0,0,0,0,0,0,0
STXBP4|STXBP4,45,50,40,22,113,31,67,62
LOC107052250|LOC107052250,0,0,0,0,0,0,0,0
LOC112530014|LOC112530014,8,6,0,0,3,0,0,0
HLF|HLF,344,281,542,418,844,570,249,288
TMEM100|TMEM100,13,13,22,14,23,26,11,8
MMD|MMD,1456,1037,1816,927,3037,1670,1980,1669
PCTP|PCTP,76,86,58,42,86,81,39,28
ANKFN1|ANKFN1,0,0,0,0,0,0,0,0
DGKE|DGKE,712,555,478,367,1401,738,600,847
TRIM25|TRIM25,1036,455,838,155,2386,1641,874,1111
COIL|COIL,321,279,361,276,656,279,353,283
SCPEP1|SCPEP1,2917,1078,1811,1212,4872,2484,1851,2100
LOC107052249|LOC107052249,113,51,151,76,219,159,83,80
RAB11FIP4|RAB11FIP4,2416,2083,1649,1143,6118,1634,1915,2431
MIR1561,0,0,0,0,1,0,0,1
MIR193A|MIR193A,0,0,0,0,0,0,0,0
MIR193A,0,0,0,0,0,0,0,0
LOC112530031|LOC112530031,0,0,0,0,0,0,0,0
ERR2984230.20585|TRNAT-CGU,2,1,3,0,3,3,1,2
MIR1561|MIR1561,1,0,0,0,1,1,0,1
LOC112530029|LOC112530029,316,304,190,201,974,204,178,289
MIR365-2|MIR365-2,4,7,1,0,20,4,2,5
ERR2984230.20589|MIR365-2,1,1,1,0,1,1,0,1
LOC107052235|LOC107052235,1522,1238,974,924,2896,875,941,1027
COPRS|COPRS,10,15,13,14,11,8,11,9
UTP6|UTP6,632,531,781,554,1020,453,448,457
SUZ12|SUZ12,374,216,348,222,656,230,327,296
LOC107052238|LOC107052238,5,7,0,0,0,0,3,0
CRLF3|CRLF3,1241,748,1124,698,2864,1254,1269,1182
ATAD5|ATAD5,122,81,102,44,178,92,105,104
LOC107052237|LOC107052237,0,0,0,0,0,0,0,0
ADAP2|ADAP2,139,64,96,72,264,122,79,74
RHOT1|RHOT1,1238,825,1120,810,2479,950,1094,1041
TEX2|TEX2,753,366,633,314,1519,642,735,742
LOC112530030|LOC112530030,10,4,0,0,2,0,0,7
RHBDL3|RHBDL3,7,0,0,0,0,7,5,7
C18H17orf75|C18H17orf75,794,598,760,544,1551,672,616,756
ZNF207|ZNF207,3405,2411,2554,1697,6824,2946,3111,3335
ERN1|ERN1,1677,1098,1308,1349,3219,2041,1558,1594
LOC112530047|LOC112530047,0,0,0,1,1,0,0,0
LOC107052236|LOC107052236,44,115,71,109,154,145,146,103
PECAM1|PECAM1,1717,660,993,631,2420,1778,1424,1372
MILR1|MILR1,102,37,60,43,136,108,62,82
POLG2|POLG2,103,91,81,92,248,145,164,95
CEP95|CEP95,141,64,100,55,173,116,115,123
SMURF2|SMURF2,359,237,311,197,701,382,311,399
KPNA2|KPNA2,266,144,123,148,301,122,123,169
C18H17orf58|C18H17orf58,2,3,12,5,26,0,3,7
BPTF|BPTF,1344,821,966,481,2545,857,982,1253
DDX5|DDX5,22213,18546,14965,17382,42753,17959,17177,20658
MIR3064|MIR3064,648,619,313,552,1257,469,604,697
ERR2984230.20644|MIR3064,1,1,1,1,1,1,1,1
LOC107052248|LOC107052248,9,7,6,0,14,0,11,7
PITPNC1|PITPNC1,1187,708,1202,747,2499,1418,1099,1190
LOC101752088|LOC101752088,0,4,0,6,0,0,13,0
NOL11|NOL11,474,360,534,335,948,479,527,486
CACNG1|CACNG1,0,0,0,0,0,0,0,0
LOC112530018|LOC112530018,20,11,14,16,26,5,14,18
CACNG4|CACNG4,0,0,0,0,5,0,0,0
LOC112530019|LOC112530019,79,51,55,22,134,29,0,30
HELZ|HELZ,968,524,712,396,1741,687,836,775
PSMD12|PSMD12,1212,821,1213,775,2093,952,847,1021
LOC112530015|LOC112530015,30,16,16,5,30,12,7,6
AXIN2|AXIN2,409,194,261,77,876,269,201,177
LOC107052245|LOC107052245,15,2,5,0,16,0,3,0
RGS9|RGS9,89,27,129,139,155,212,295,229
GNA13|GNA13,1135,650,940,476,1826,1005,954,903
ARSG|ARSG,80,84,101,69,183,81,128,84
SLC16A6|SLC16A6,28,31,57,18,51,72,39,35
WIPI1|WIPI1,1048,782,923,843,1847,811,942,861
PRKAR1A|PRKAR1A,4165,2934,4546,2352,8386,3820,4445,3981
PRKCA|PRKCA,1089,718,931,549,2350,799,922,991
TRNAR-CCG_1,0,0,0,0,0,0,0,0
CEP112|CEP112,182,114,181,102,415,140,185,104
APOH|APOH,97592,73077,108526,77390,219654,96864,100947,87673
ABCA9|ABCA9,1014,198,371,245,1567,665,515,697
MAP2K6|MAP2K6,37,18,38,23,135,35,62,72
LOC107052243|LOC107052243,0,0,0,0,6,0,0,0
ABCA5|ABCA5,478,294,300,243,846,330,406,566
FAM20A|FAM20A,6893,8076,8286,7836,13661,7392,9929,6645
LOC107052244|LOC107052244,88,130,40,92,123,109,251,113
ABCA8|ABCA8,4042,2367,2299,2053,8014,3959,7031,8297
LOC107052242|LOC107052242,10,0,0,0,8,9,14,17
LOC107052241|LOC107052241,0,0,0,0,0,0,0,0
KCNJ16|KCNJ16,149,14,54,23,269,223,417,267
KCNJ2|KCNJ2,6,0,5,0,21,9,10,8
LOC101751010|LOC101751010,4,5,0,0,0,0,0,0
LOC112530016|LOC112530016,0,0,0,0,0,0,0,0
LOC107052240|LOC107052240,206,261,217,169,303,206,250,108
MIR1672|MIR1672,0,0,0,0,0,0,0,0
MIR1672,0,0,0,0,0,0,0,0
LOC101751181|LOC101751181,11,0,0,0,0,0,0,0
SOX9|SOX9,40,18,30,0,42,24,18,7
SSTR2|SSTR2,7,2,11,6,12,0,6,0
SLC39A11|SLC39A11,513,317,521,384,934,384,483,389
CDC42EP4|CDC42EP4,186,140,260,121,334,148,97,73
FAM104A|FAM104A,982,754,615,707,1514,778,930,681
CPSF4L|CPSF4L,0,0,0,0,0,0,0,0
COG1|COG1,859,681,741,709,1637,641,635,616
LOC112530042|LOC112530042,7,0,10,24,11,7,8,11
C17ORF80|C17ORF80,311,388,199,309,585,322,399,304
SDK2|SDK2,317,711,458,117,899,148,167,61
TTYH2|TTYH2,243,181,163,124,438,184,193,147
DNAI2|DNAI2,0,0,8,5,16,0,0,3
RPL38|RPL38,2493,5322,3464,5444,4552,3438,3996,3088
KIF19|KIF19,0,0,0,0,0,0,3,3
BTBD17|BTBD17,4,0,0,0,9,9,0,9
GPR142|GPR142,0,0,3,0,6,0,5,0
GPRC5C|GPRC5C,969,1071,950,845,2188,878,1126,633
PDE6G|PDE6G,56,39,18,42,70,42,39,40
CCDC137|CCDC137,55,119,88,97,84,38,59,45
NPLOC4|NPLOC4,1147,875,1059,760,2450,1084,849,875
FAAP100|FAAP100,322,569,541,254,732,509,572,219
BAHCC1|BAHCC1,767,344,537,256,1856,680,622,765
LOC112530036|LOC112530036,0,8,5,9,10,12,0,0
ACTC2L|ACTC2L,26105,11171,43009,19864,32334,10543,7646,5520
ENTHD2|ENTHD2,273,341,257,244,639,500,377,337
SLC38A10|SLC38A10,5276,3695,5760,2949,12085,4502,4086,4482
NDUFAF8|NDUFAF8,55,58,84,64,109,259,89,70
CEP131|CEP131,259,184,211,197,404,169,186,161
ST6GALNAC2L|ST6GALNAC2L,380,306,275,343,705,424,457,433
RPTOR|RPTOR,542,366,573,314,1222,406,400,477
AATK|AATK,88,38,26,25,277,91,133,69
BAIAP2|BAIAP2,3527,2904,3387,1772,7159,2580,3720,2576
MIR6551|MIR6551,0,0,0,0,0,0,2,1
MIR6551,0,0,0,0,0,0,0,0
CHMP6|CHMP6,749,700,813,755,1334,643,641,690
RNF213|RNF213,2676,1809,1347,1046,3850,1706,1806,2075
ENDOV|ENDOV,0,0,2,3,3,4,5,1
SLC26A11|SLC26A11,186,135,181,182,208,231,231,191
SGSH|SGSH,757,609,636,622,1377,544,445,375
TBC1D16|TBC1D16,1701,950,946,637,2397,760,1175,970
GAA|GAA,389,319,260,454,801,395,460,352
CCDC40|CCDC40,74,9,55,11,85,30,47,53
CBX4|CBX4,688,244,441,123,757,737,307,273
LOC112530037|LOC112530037,8,4,0,4,6,15,0,16
CBX8|CBX8,252,198,214,159,375,280,175,159
ENGASE|ENGASE,49,83,69,43,89,58,82,23
RBFOX3|RBFOX3,345,174,227,141,392,120,150,246
MIR1652|MIR1652,19,12,7,9,24,8,13,17
ERR2984230.20766|MIR1652,1,1,1,1,1,1,1,1
ENPP7|ENPP7,275,113,231,75,241,173,143,116
ERR2984230.20772|MIR7443,1,0,0,0,1,0,0,0
MIR7443|MIR7443,2,0,0,0,2,0,0,2
CANT1|CANT1,286,290,393,260,590,293,367,278
C1QTNF1|C1QTNF1,130,66,97,79,219,96,110,87
DNAH17|DNAH17,77,46,33,40,88,35,16,39
PGS1|PGS1,426,334,351,285,975,365,490,411
SOCS3|SOCS3,119,162,170,309,239,296,212,98
LOC101747660|LOC101747660,135,158,166,157,218,140,141,96
USP36|USP36,3891,3058,3904,2584,4561,2565,3024,2248
TIMP2|TIMP2,15064,6862,13158,7136,20561,12072,11373,11128
CYTH1|CYTH1,1265,705,878,687,1949,1048,875,809
MCRIP1|MCRIP1,774,1008,774,1016,1447,1039,1009,725
AFMID|AFMID,5191,5483,4301,5540,8613,4320,4494,4370
TMC6|TMC6,207,182,168,188,332,147,150,89
LOC107054756|LOC107054756,0,4,0,0,6,0,0,0
LOC100857706|LOC100857706,50,9,18,0,100,75,62,63
ARL16|ARL16,74,131,102,104,111,61,30,65
TK1|TK1,139,139,185,67,277,56,143,85
SYNGR2|SYNGR2,652,742,907,697,1146,830,765,611
LOC422090|LOC422090,455,462,320,517,590,395,319,288
HGS|HGS,1238,917,1301,826,2939,1000,806,901
MRPL12|MRPL12,1122,1671,1392,1601,2023,1155,858,680
SLC25A10|SLC25A10,1273,1124,1381,964,2313,871,821,725
GCGR|GCGR,4093,4355,4990,3255,10116,4332,4360,3650
ARHGDIA|ARHGDIA,6694,5341,6846,4309,13719,5440,4260,4166
ALYREF|ALYREF,649,621,810,618,1122,507,465,356
ANAPC11|ANAPC11,87,151,167,141,197,176,143,90
P4HB|P4HB,50147,45722,67901,40092,120039,51643,32271,32239
MAFG|MAFG,260,178,169,105,629,271,337,294
PYCR1|PYCR1,117,247,368,237,510,125,93,67
NME1|NME1,4,9,6,0,0,0,0,0
LOC112530034|LOC112530034,10,16,8,0,16,23,19,0
PCYT2|PCYT2,5711,3503,5719,4210,12524,4205,5366,4034
SIRT7|SIRT7,260,207,333,213,680,362,289,223
LOC107054755|LOC107054755,30,12,21,4,19,10,28,8
SPAG9|SPAG9,1757,1213,1180,789,3506,1122,1104,1432
TOB1|TOB1,1860,1786,1634,1281,4574,1929,1728,1584
WFIKKN2|WFIKKN2,0,0,0,0,16,0,0,0
ANKRD40|ANKRD40,120,113,138,126,329,192,186,129
ANKRD40L|ANKRD40L,710,751,500,473,1544,622,735,740
LUC7L3|LUC7L3,2477,1926,1548,1667,4465,1835,2068,2449
ABCC3|ABCC3,377,117,109,73,566,233,134,341
CACNA1G|CACNA1G,10,3,3,0,0,0,0,0
MIR1637|MIR1637,0,0,0,0,0,0,0,0
MIR1637,0,0,0,0,0,0,0,0
SPATA20|SPATA20,1002,934,920,696,1900,681,460,635
EPN3|EPN3,1994,1858,3509,1603,4748,1596,731,631
MYCBPAP|MYCBPAP,848,634,538,356,2198,697,541,599
CHAD|CHAD,16,21,3,8,34,15,18,7
ACSF2|ACSF2,2586,2447,2371,1830,3980,1705,2119,1242
LRRC59|LRRC59,1782,1335,2257,1478,3090,1580,1307,1036
CD300L-S1|CD300L-S1,3,0,0,0,0,0,0,4
CD300LF|CD300LF,0,0,0,0,0,0,0,0
EME1|EME1,71,62,65,85,139,46,107,96
MRPL27|MRPL27,424,562,503,646,636,345,380,327
LOC422106|LOC422106,265,273,277,239,435,319,391,212
XYLT2|XYLT2,541,395,464,274,1034,360,377,317
CD300LG|CD300LG,113,81,40,60,159,99,99,76
RAB37|RAB37,75,27,73,86,78,107,58,50
LOC107054752|LOC107054752,10,4,0,0,0,0,5,0
SLC9A3R1|SLC9A3R1,2660,2685,3182,2437,6716,2667,1843,1366
GRIN2C|GRIN2C,10,0,86,42,8,41,34,0
NAT9|NAT9,395,448,266,375,747,344,410,305
TMEM104|TMEM104,369,210,324,233,779,198,278,253
FDXR|FDXR,1711,1116,1596,1593,2599,1441,1922,1244
OTOP2|OTOP2,511,266,460,213,933,346,392,257
USH1G|USH1G,0,6,0,0,4,0,0,0
LOC101747701|LOC101747701,9,11,8,46,12,7,0,4
FADS6|FADS6,7761,8350,6881,7355,21059,8149,8140,7162
CDR2L|CDR2L,0,0,13,7,11,0,3,0
OTOP3|OTOP3,139,153,102,153,380,100,120,83
HID1|HID1,1507,1126,1279,937,3064,1277,1331,1164
MIR1580|MIR1580,1,1,0,2,0,0,0,1
ERR2984230.20904|MIR1580,1,1,0,1,0,0,0,1
MRPL58|MRPL58,288,417,284,364,458,312,337,214
ATP5H|ATP5H,2870,3104,3807,4053,5087,3325,3061,2886
KCTD2|KCTD2,4183,2848,4489,2906,8624,3278,3578,3247
LOC107054749|LOC107054749,3,0,0,0,0,0,10,0
SLC16A5|SLC16A5,937,644,883,898,2402,1294,3978,1462
ARMC7|ARMC7,388,336,353,385,808,621,566,499
JPT1|JPT1,840,826,935,839,1526,725,738,656
NUP85|NUP85,2512,2164,2412,2164,4666,1916,1956,1688
GGA3|GGA3,2140,1548,1031,1137,4544,1244,2164,1927
MRPS7|MRPS7,1576,1633,1954,1901,3103,1338,1378,1170
SLC25A19|SLC25A19,418,354,327,254,930,292,440,385
SUMO2|SUMO2,2104,1789,2240,1804,3873,1955,2014,1705
LOC107054750|LOC107054750,223,123,107,122,387,156,181,217
MIF4GD|MIF4GD,1458,1186,1363,867,2521,1495,1811,1517
GRB2|GRB2,3880,2312,3702,2854,6838,2932,3068,3373
TMEM94|TMEM94,973,639,912,413,1943,665,763,888
CASKIN2|CASKIN2,1638,1141,1490,739,3915,992,828,861
MCHR1|MCHR1,0,0,0,0,0,0,0,0
LLGL2|LLGL2,3480,1810,2350,1704,6928,2609,2471,2959
TSEN54|TSEN54,491,328,356,233,833,266,418,449
LOC107050286|LOC107050286,194,177,155,155,373,228,165,202
LOC112530038|LOC112530038,0,0,0,0,0,0,0,0
LOC112530024|LOC112530024,0,0,0,0,1,0,0,0
LOC425117|LOC425117,957,621,889,520,1398,598,632,669
LOC112530040|LOC112530040,465,529,430,342,850,272,300,215
LOC112530041|LOC112530041,0,0,0,0,0,0,0,0
LOC107056305|LOC107056305,580,220,312,88,1084,195,273,290
TMEM107|TMEM107,66,129,50,75,110,50,66,76
LOC112530045|LOC112530045,5,2,1,7,3,1,1,1
LOC107050315|LOC107050315,1524,3400,2819,2432,4032,1718,2737,913
LOC107050352|LOC107050352,841,894,1233,714,2079,1304,1037,967
LOC107050152|LOC107050152,175,39,41,110,124,25,30,36
ODF3L15|ODF3L15,347,695,253,277,731,579,821,640
LOC430700|LOC430700,9,0,0,13,11,0,8,0
LOC112530086|LOC112530086,0,0,4,0,8,7,0,0
LOC112529957|LOC112529957,24,78,43,97,45,45,60,29
MYH7|MYH7,0,0,0,0,5,0,0,10
NAA38|NAA38,355,530,533,410,643,507,514,387
LOC107054772|LOC107054772,0,1,0,0,0,0,2,0
DDX25|DDX25,84,120,108,108,133,128,53,145
LOC107057188|LOC107057188,266,323,240,142,566,448,551,415
BORL4|BORL4,451,416,327,400,751,308,651,352
LOC107057197|LOC107057197,0,12,42,4,75,50,44,18
LOC101751399|LOC101751399,656,1002,663,779,1211,608,1119,774
LOC107054771|LOC107054771,74,94,114,68,204,143,113,73
AHDC1|AHDC1,5,17,4,0,26,12,13,8
ODF3L6|ODF3L6,20,23,20,11,46,12,23,17
LOC107050024|LOC107050024,140,284,169,185,245,164,279,145
LOC107057249|LOC107057249,65,67,70,40,116,61,86,63
LOC107057189|LOC107057189,61,116,55,86,109,53,137,39
BORL1|BORL1,120,100,95,54,201,75,107,103
TNXB|TNXB,14,5,0,7,14,3,4,0
VPS37D|VPS37D,38,97,139,48,212,200,77,40
DNAJC30|DNAJC30,414,563,536,570,1043,571,592,408
WBSCR22|WBSCR22,335,350,470,412,670,302,346,286
STX1A|STX1A,451,457,263,392,796,136,283,278
MKS1|MKS1,289,134,185,115,408,199,154,146
BCL7B|BCL7B,779,551,779,566,1495,631,602,482
TBL2|TBL2,1318,1688,2030,1839,2489,1416,988,973
LOC107054774|LOC107054774,0,4,0,6,10,0,0,0
ANGPTRL2|ANGPTRL2,16,0,14,12,12,0,10,8
ANGPTRL1|ANGPTRL1,8,0,6,12,22,4,0,12
MLXIPL|MLXIPL,2715,3677,3397,2425,6922,3208,2590,1918
BAZ1B|BAZ1B,3953,2805,3457,2140,9111,3064,4397,3405
FZD9|FZD9,2549,2964,4281,2729,6329,3018,1715,1916
TRIM50|TRIM50,5,7,5,0,5,9,0,0
NSUN5|NSUN5,202,249,258,275,410,156,210,167
POM121CL|POM121CL,333,264,321,214,583,195,244,175
HIP1|HIP1,302,202,217,121,442,167,133,155
TRIM58|TRIM58,271,261,288,258,522,303,289,207
CCL4|CCL4,15,44,30,42,62,34,12,23
CCL4_1|CCL4,10,12,14,0,55,17,6,14
CCL5|CCL5,46,71,52,125,103,98,98,81
LPO|LPO,6,0,0,0,0,0,6,4
AGPAT1|AGPAT1,0,0,0,0,8,0,3,4
MPO|MPO,18,0,10,8,40,9,15,18
LOC107054775|LOC107054775,0,0,0,0,0,0,0,0
MIR142|MIR142,2,0,0,0,0,0,0,0
ERR2984230.21037|MIR142,1,0,0,0,0,0,0,0
TSPOAP1|TSPOAP1,261,130,181,85,629,147,239,254
LOC101747644|LOC101747644,9,16,17,12,19,17,22,12
SUPT4H1|SUPT4H1,647,908,744,880,862,684,809,569
RNF43|RNF43,1048,921,1117,546,2669,705,835,891
ABHD11|ABHD11,153,239,177,248,368,186,157,113
CLDN3|CLDN3,98,72,106,26,128,163,73,28
MTMR4|MTMR4,1975,970,1859,857,4506,1160,1737,910
CASP1|CASP1,1206,1027,1156,1243,1905,1031,734,641
LOC112530078|LOC112530078,55,22,47,23,46,18,14,31
HSF5|HSF5,20,0,15,11,24,10,32,35
LOC101748946|LOC101748946,12,22,0,5,29,10,35,40
MIR1698-1|MIR1698-1,2,0,0,0,0,0,0,0
ERR2984230.21055|MIR1698-1,0,0,0,0,0,0,0,0
CLDN9|CLDN9,0,1,0,0,0,0,0,0
CLDN4|CLDN4,19,14,3,0,11,0,12,0
WBSCR27|WBSCR27,2829,3704,2824,3066,6189,2404,1577,1079
ELN|ELN,114,72,101,62,154,53,75,41
SEPT4|SEPT4,10,12,27,6,27,0,0,13
LIMK1|LIMK1,496,622,431,378,972,295,156,188
SBDS|SBDS,2561,1673,2659,1640,5051,1983,2184,2279
TYW1|TYW1,594,135,540,354,1018,429,491,464
WBSCR17|WBSCR17,55,13,27,19,58,31,28,17
AUTS2|AUTS2,133,82,106,69,317,101,124,58
LOC112530080|LOC112530080,0,0,0,0,0,0,0,0
MIR1567|MIR1567,0,0,0,0,0,0,0,0
MIR1567,0,0,0,0,0,0,0,0
MIR1354|MIR1354,0,0,0,0,0,0,0,0
MIR1354,0,0,0,0,0,0,0,0
MIR1587|MIR1587,0,0,0,0,0,0,0,0
MIR1587,0,0,0,0,0,0,0,0
LOC107054778|LOC107054778,3,8,4,0,0,0,0,0
LOC107054782|LOC107054782,0,0,0,0,0,0,0,0
GATSL2|GATSL2,107,72,107,63,140,149,106,76
LOC107054783|LOC107054783,0,0,0,0,0,0,0,0
RCC1L|RCC1L,334,281,311,279,600,369,359,387
GTF2I|GTF2I,764,477,665,551,1649,566,573,761
NCF1|NCF1,115,89,110,118,243,147,131,155
GTF2IRD1|GTF2IRD1,414,343,454,284,719,271,344,347
LOC107054784|LOC107054784,0,0,0,0,20,6,7,0
CLIP2|CLIP2,110,59,100,50,194,85,56,97
LOC101747302|LOC101747302,18,15,8,7,50,21,20,38
RFC2|RFC2,239,153,283,198,526,256,269,223
LAT2|LAT2,24,21,18,22,20,24,14,20
LOC107054785|LOC107054785,12,0,0,0,3,0,0,0
MYBBP1A|MYBBP1A,656,518,958,535,1128,299,339,318
EIF4H|EIF4H,6424,4378,7080,4021,12295,4448,4267,5109
MIR7444|MIR7444,13,6,8,6,22,7,7,4
ERR2984230.21098|MIR7444,1,1,1,1,1,1,1,1
SPNS3|SPNS3,15,10,20,0,25,27,0,5
UBE2G1|UBE2G1,1563,1498,2258,1613,3588,1847,1471,1221
ANKFY1|ANKFY1,3007,1703,2609,1225,7066,2088,2975,2946
CYB5D2|CYB5D2,452,327,682,477,872,565,481,374
MIR6592|MIR6592,3,0,9,3,8,4,2,4
ERR2984230.21106|MIR6592,1,0,1,0,1,1,1,1
P2RX1|P2RX1,22,14,25,18,26,25,23,12
ATP2A3|ATP2A3,637,224,496,176,1021,657,477,490
CAMKK1|CAMKK1,196,171,274,154,459,182,126,138
MIS12|MIS12,39,47,38,22,54,10,26,8
DERL2|DERL2,791,753,864,781,1463,729,853,770
DHX33|DHX33,570,387,638,324,1212,427,421,382
C1QBP|C1QBP,2329,2553,2876,2772,4177,1908,1518,1386
RPAIN|RPAIN,108,146,109,146,223,151,139,112
NUP88|NUP88,1002,813,1257,809,1969,818,734,725
RABEP1|RABEP1,3824,2535,4456,2224,7886,3169,3325,3234
LOC107054786|LOC107054786,451,321,377,216,618,397,348,466
IFT22|IFT22,189,172,197,253,314,245,171,174
LOC417507|LOC417507,19,0,16,0,19,10,10,9
COL26A1|COL26A1,95,67,92,0,443,143,221,140
LOC107054787|LOC107054787,0,12,12,0,4,6,0,7
HSD3B7|HSD3B7,1437,954,807,648,2500,1662,1092,2256
SH2B2|SH2B2,84,85,78,53,264,98,62,73
CUX1|CUX1,1666,1260,1492,1038,3217,1314,1354,1522
ORAI2|ORAI2,461,485,472,425,862,404,261,386
PRKRIP1|PRKRIP1,414,409,574,427,1012,553,710,472
UPK3BL|UPK3BL,0,0,28,0,0,38,0,0
LOC112530081|LOC112530081,0,0,0,3,0,0,0,4
DTX2|DTX2,197,186,266,164,410,174,242,169
LOC112530066|LOC112530066,32,32,26,38,82,35,58,19
LRWD1|LRWD1,681,534,617,394,1130,559,664,533
ALKBH4|ALKBH4,89,108,91,82,140,72,90,42
POLR2J|POLR2J,112,298,370,210,251,126,181,218
RASA4|RASA4,965,844,1373,1007,1800,859,487,602
LOC112530067|LOC112530067,0,0,0,7,6,0,7,0
HSPB1|HSPB1,37,53,114,42,66,76,54,18
YWHAG|YWHAG,1708,1454,1935,1214,3912,1399,1543,1319
MDH2|MDH2,7655,5260,6639,5996,11269,4459,4669,4213
MMP28|MMP28,28,66,26,33,93,56,14,69
GAS2L2|GAS2L2,0,0,12,6,0,7,0,0
RASL10B|RASL10B,9,0,0,0,16,11,6,6
RAD51D|RAD51D,185,189,140,183,274,165,284,166
LOC112530091|LOC112530091,0,2,0,0,0,0,0,2
AP2B1|AP2B1,1369,874,1247,681,2709,846,1036,918
PEX12|PEX12,147,193,217,163,293,122,171,135
