"genes","logFC","logCPM","PValue","FDR"
"C11H16ORF87",-10.2100801980469,1.09796013476566,1.63462767579277e-32,4.61135409775285e-32
"ADGRF5",5.15892750784918,6.04402924101797,1.73427891327264e-32,4.89153016013377e-32
"FRMD4B",-4.12747730408642,3.80965982797323,1.76539332886872e-32,4.97832742469289e-32
"LOC107051263",-10.1860910131831,1.07529116023766,1.76661927650454e-32,4.98082336244662e-32
"CDK5RAP2",-11.4399630127474,2.32885428134558,1.76842762976651e-32,4.98496006052818e-32
"STAP2",-7.37604327083283,1.34721709483821,1.79324573546249e-32,5.05394405637673e-32
"LRRC71",5.56670871236409,2.67118387073887,1.84312902395181e-32,5.19352958484532e-32
"LOC112531894",-5.69890877365113,3.52612852839684,1.8499558736257e-32,5.21176116855452e-32
"LOC107053084",-5.9006471979461,2.16962194691785,1.88308421960479e-32,5.30406894778043e-32
"RPL35A",-6.1705299601504,7.38516060751764,1.89870513841292e-32,5.34703761565387e-32
"POLR3D",-5.43667802973637,2.66768367800148,1.9026357006925e-32,5.35707427634287e-32
"LOC107053182",-10.2273285410683,1.10773870365022,1.91178989917467e-32,5.38181194310141e-32
"CXCR1",4.81834678473663,2.72164521122729,1.96615068610763e-32,5.53377503391581e-32
"PDS5B",-3.97168021156426,3.12730117924145,1.97314228875942e-32,5.55238364445242e-32
"LOC112533388",10.293069249577,1.25865963594692,1.97959661074813e-32,5.56947348341595e-32
"NELL2",-6.43558601214602,3.65712141658989,1.9900193514814e-32,5.59771949628445e-32
"LOC101749404",5.5390388829585,3.68748270526793,2.01372355537597e-32,5.66330683500945e-32
"MTOR",-4.40547193446829,3.60341894888197,2.02161870033525e-32,5.68441679199518e-32
"TSFM",-11.0067437070478,1.90083235239599,2.04295280838399e-32,5.74329922834075e-32
"LOC107055056",5.8679093666417,2.06010190663099,2.05011021655143e-32,5.76231209741606e-32
"LOC107053481",5.50586363368224,2.28483337632999,2.07249091407434e-32,5.82409802449391e-32
"PLXNA2",-7.22581292530171,1.19255208249171,2.11684598266143e-32,5.94760052771225e-32
"LOC107055051",10.2794091276905,1.24540061221925,2.12857691580968e-32,5.97941070179294e-32
"C1H12ORF45",-5.30797557843384,2.5758754393449,2.17667082614901e-32,6.11333668701047e-32
"SRFBP1",-6.71455545343091,1.59861412977616,2.27188693256162e-32,6.3795318496393e-32
"HVCN1",3.9310944750002,5.31945890187835,2.29433159829277e-32,6.44131943244041e-32
"LOC107050120",11.1018655005415,2.04546483274061,2.31068440766797e-32,6.4859837205632e-32
"SLC2A4RG",-10.3201445886129,1.2194221548207,2.40248500671329e-32,6.74236861976212e-32
"LOC107056277",-4.02273664909204,5.08086561172986,2.43072579638171e-32,6.82031414411021e-32
"GBA2",-3.78673074070261,5.14472954563318,2.46782792056125e-32,6.92308877004445e-32
"LOC107053000",5.00874639686177,3.00081299706038,2.47415748532131e-32,6.93951311573902e-32
"SAR1A",-6.24292305016422,4.85615892514432,2.49986107780174e-32,7.01026097292588e-32
"SLC45A1",-3.52886557707743,5.56805181628376,2.5342352963834e-32,7.10529170875877e-32
"TDP2",-4.82497608017635,2.25953927298113,2.53666351655977e-32,7.11073546278303e-32
"TMEM268",-10.911690451401,1.80122556819787,2.59246483213045e-32,7.26576305944041e-32
"BRSK2",5.7046917600636,6.10372876191708,2.60978285003117e-32,7.31289679530305e-32
"SLC39A10",-11.1023918974712,1.98682255188908,2.72407093614604e-32,7.6316810946898e-32
"CCDC84",4.00517001280262,5.27983332704566,2.74139856137192e-32,7.67875353216941e-32
"GADD45GIP1",4.12962365122842,7.43557083553874,2.74293577691488e-32,7.68158691223785e-32
"IDUA",-4.6136286817575,3.33199172216698,2.82395359877449e-32,7.90696185838121e-32
"LOC112531298",7.6153724185481,1.840424415126,2.95016448340159e-32,8.25876505669491e-32
"MIR181B2",10.6555026130611,1.60422377031825,2.95354905661924e-32,8.26665626592165e-32
"NUP37",-4.28896009743718,2.52551241496054,3.13517103731053e-32,8.77331565841034e-32
"PLEKHO2",-12.0345289206686,2.92140820296264,3.20395513646072e-32,8.96408125772555e-32
"AMN1",-10.1934033910831,1.07450408758753,3.24805005884704e-32,9.08571123850148e-32
"ANKRD34B",-4.15936119322375,3.02861585003582,3.26698778685086e-32,9.13693636923475e-32
"MRPS10",3.40283770257885,6.00310465756802,3.29539927907712e-32,9.21463254212666e-32
"TMED8",-4.00813363732264,4.33518066007028,3.49552963041887e-32,9.77236933026802e-32
"LOC107054129",12.3271351025181,3.24626271120895,3.5764520553978e-32,9.99668972561745e-32
"LOC112532735",6.6195417617764,1.82611120312842,3.60740833255058e-32,1.00812885759345e-31
"LOC419322",4.88648434712398,2.65664032820791,3.63150342927882e-32,1.01466844382507e-31
"LOC107055302",5.83617740411627,5.84450776411438,3.6856571927372e-32,1.0296025340751e-31
"LOC107054892",4.6388883045687,4.2675559372597,3.72254611918014e-32,1.03970883867698e-31
"PTGDR",7.6924739450006,8.41995764648989,3.72334477103908e-32,1.03973317674745e-31
"LOC112532373",10.6520293289411,1.60631336502115,3.7242990114954e-32,1.0398009448793e-31
"TRIM50",11.4124552729201,2.3469726643474,3.83175401550528e-32,1.06959735298145e-31
"MIR7447",10.4829933941444,1.44415697869531,3.94570353042628e-32,1.10119491386782e-31
"FEN1",-11.4854844855275,2.38606601966208,4.06959249653065e-32,1.13555385052134e-31
"PRKAA2",4.55495162351778,4.41613666079096,4.09501708666408e-32,1.14243002457851e-31
"CHCHD2",-5.46206763377116,7.05735256038981,4.09894005920067e-32,1.14330618601068e-31
"UBASH3B",-12.1088847251985,2.99920003265739,4.14200709483583e-32,1.1550982762755e-31
"LOC112533473",5.18324441925886,3.32416768034759,4.15861226664941e-32,1.15950774761587e-31
"LOC100858796",-3.39079355672621,3.60901496353796,4.29764675301028e-32,1.19804486840403e-31
"LOC112533460",5.58673669982862,5.63552204792562,4.486484254487e-32,1.25044811006711e-31
"POMC",10.6621512055159,1.61514442838127,4.53671291642803e-32,1.26420644255841e-31
"SF3B3",-3.42731624170932,5.71169629565305,4.54097470287964e-32,1.26515278042288e-31
"GNMT",-5.16049192206752,7.04951885757008,4.57532785612013e-32,1.27448086087464e-31
"MIR3523",8.30566769729427,2.5677301551748,4.72843363288328e-32,1.31687822903227e-31
"PLEKHA7",-3.77575984178835,5.24593084274627,4.80493072849362e-32,1.33792783413638e-31
"LOC107050798",-3.92322724218412,3.43522727200576,4.88300577479617e-32,1.35940871379494e-31
"DDX18",-3.67397251190593,4.22111444937973,4.89890453126086e-32,1.36357508410124e-31
"LOC107049688",-11.3617747273985,2.22881752718157,4.93799869971661e-32,1.37419491523441e-31
"INCENP",4.13827286653691,4.5393183156391,5.0826675974285e-32,1.41418548364857e-31
"LOC101750912",10.2789676668579,1.2452598829702,5.09891739527858e-32,1.41843670087961e-31
"PLXNA4",-7.03379794302126,2.78975052114959,5.3638826741511e-32,1.49186177231386e-31
"LOC107050836",5.94787616853985,2.40346539782018,5.39492331464718e-32,1.5002095984194e-31
"TPP2",-4.74113314047279,4.0601212732062,5.43647731592183e-32,1.5114772263616e-31
"TUBGCP5",-5.51597498389284,3.29614399891014,5.56794091956291e-32,1.54773294003372e-31
"GTF3C3",4.26803676953264,6.65327329483396,5.57875609043036e-32,1.55044432768085e-31
"LOC112533582",4.02099349064263,3.43803729915378,5.61258100000413e-32,1.55954832008101e-31
"LOC112532725",-10.8513862885382,1.72902297296997,5.62099413443349e-32,1.5615891119102e-31
"RASSF3",-3.47956376900957,6.58694448338225,5.80370558676799e-32,1.61204238242617e-31
"MSMO1",-5.59618234428902,7.86442948077939,5.80828138026527e-32,1.61300676187412e-31
"B4GALT1",-3.77940732057768,5.30550644048715,5.90118356313481e-32,1.63849506760572e-31
"ASB9",-4.63065463452575,4.42106425169109,6.21239825936371e-32,1.72457780706843e-31
"WLS",4.23543445493403,5.07438356012988,6.39072924448595e-32,1.77374599144678e-31
"MIR1756A",10.4037466130371,1.36360998353729,6.54974883369485e-32,1.81753664464077e-31
"LOC112530898",-11.4407269274771,2.33662587290988,6.68670559433771e-32,1.8551894598454e-31
"LOC100859084",-5.83362302185583,2.13894777454713,6.88336458445033e-32,1.909388889001e-31
"MRPL55",-10.7196407930635,1.60808040364217,6.92458922367518e-32,1.92045971390331e-31
"PYGB",-5.93085873340701,2.08932578342197,7.35312676827905e-32,2.03892298794804e-31
"ITPK1",-5.26682019801221,3.53840688254275,7.37546449782126e-32,2.04472894529808e-31
"IGHMBP2",4.18405251523193,6.37437901939622,7.45080895414892e-32,2.06522517539792e-31
"ARHGEF10",-10.3122360479972,1.20220956863344,7.47203844400206e-32,2.07071681741328e-31
"C17H9orf16",-4.90109414311212,3.53005503108634,7.56505472275929e-32,2.09609678922415e-31
"GSAP",-3.39069520706401,3.74470926046085,7.81807935672575e-32,2.16579324435703e-31
"METTL23",-12.6005444373818,3.49280579154596,8.25623190164744e-32,2.28673837715644e-31
"PDZD8",-3.84626421950383,3.77552241409322,8.40127203276705e-32,2.32646936166051e-31
"MAN2B2",-6.48752364478017,5.55868182001537,8.46567692217819e-32,2.34386011488802e-31
"SIGMAR1",-9.35912368402363,6.41793421817232,8.68317269447253e-32,2.40362194704162e-31
"METAP1D",-7.30939261999904,1.28269081019941,9.23097310276918e-32,2.55477670361299e-31
"SMUG1",-5.079784551882,2.97015360118881,9.2456561004753e-32,2.55835585298704e-31
"MIR6612",10.9309614590894,1.87519417995715,9.2764909750758e-32,2.56640216998831e-31
"ZNF226L",3.84245982522525,4.6375928533161,9.35007632923315e-32,2.58627040316267e-31
"LOC107051196",5.49948865638087,1.82003501354061,9.51696967595105e-32,2.63193561458502e-31
"IFT46",-10.0870534884006,0.979998030899588,9.90816676112719e-32,2.73960342252321e-31
"RNPC3",3.38078643837611,6.33392818459415,9.94923187669891e-32,2.75043748418844e-31
"FECH",-10.2367613480848,1.12913412055413,1.01430742834282e-31,2.80349431631807e-31
"MLST8",-4.06456557724213,4.27883896607086,1.01937603842425e-31,2.81697088681801e-31
"PPP3R1",-3.59029894500662,4.26307286877757,1.05304272056494e-31,2.90945609295054e-31
"LOC112532104",7.01421229576873,2.52761092755098,1.0865394488038e-31,3.00143685545746e-31
"LOC112530023",10.498795291213,1.4575069476193,1.10644871875344e-31,3.05585619488643e-31
"LOC107050365",4.89467377668557,3.23753726071979,1.11415468117781e-31,3.07655751248136e-31
"DEPDC6",3.67436195299086,8.02815981405043,1.12636698223803e-31,3.10969218051094e-31
"TUBB1",-7.95251427473486,1.39539154896222,1.13101414897553e-31,3.1219323307479e-31
"GPR35",5.97011251037608,4.20687895497805,1.13827350131466e-31,3.14137689796243e-31
"LOC112529978",6.0094775049152,4.01617993913089,1.1906558675589e-31,3.28531990042261e-31
"LOC107049082",6.58300246170718,4.99029162318047,1.19221873795601e-31,3.28901121724583e-31
"MIR1692",10.4777671528962,1.43874552281071,1.22898386373319e-31,3.3897963761293e-31
"ADM",3.71288693379894,4.5833253985499,1.26561346548314e-31,3.49016976242784e-31
"RAB17",-10.2359999971446,1.1147469732305,1.26614514155378e-31,3.49097716104252e-31
"FAM234B",-3.80823305039245,4.85268685360239,1.26647190205542e-31,3.49121937459646e-31
"LOC107054192",10.4859175565402,1.44480561937725,1.26800736019648e-31,3.49479282432124e-31
"ABCG5",-4.33918787840475,3.48513550323955,1.29327192416669e-31,3.56375308841182e-31
"PYCR1",-11.9937190032493,2.8938708469886,1.29393888989006e-31,3.56491874018918e-31
"LOC107055525",13.5467526298655,4.44771960749719,1.322463752114e-31,3.64282051077131e-31
"TBCK",-3.97943688735335,4.03288912115135,1.34397145770331e-31,3.70136730332047e-31
"SMARCA2",-3.95810717005766,5.54220980654479,1.3709362936745e-31,3.77491842085273e-31
"LOC107053732",10.3347140026196,1.29941641449419,1.38868788716791e-31,3.82307763662108e-31
"ERR2984226.4121",7.31619162044533,1.98922875362444,1.40037275754312e-31,3.8545200802369e-31
"CHPF2",-4.26948544298269,3.58753566809923,1.40167040996122e-31,3.85736529204581e-31
"SRSF7L",-3.70187124766601,3.93119931221453,1.40895693900856e-31,3.87668758232575e-31
"CCDC92",-10.7628758312072,1.66888968735802,1.41566106324975e-31,3.89440043623278e-31
"SPEF2",4.34994307450699,3.99792392086598,1.45916930165619e-31,4.01333352251119e-31
"SORL1",-3.97961024711747,6.34988725082875,1.4879805571149e-31,4.0918065263681e-31
"LOC107054808",-10.6758758300316,1.54113048516014,1.50682305482924e-31,4.14284201321161e-31
"F2R",5.20113203116277,6.01213645875865,1.57268207660619e-31,4.32310067446318e-31
"TP53INP2",-13.3068094758093,4.18937737705146,1.58816348643141e-31,4.36483600286293e-31
"LMOD1",4.91779438569707,4.59689091204412,1.59193187760029e-31,4.37437016310136e-31
"MIR6558",10.9095840224949,1.85890743035225,1.61821319750568e-31,4.44575097859569e-31
"LOC107053371",6.64080886227133,2.63029126150163,1.62894447018203e-31,4.47439201931767e-31
"IFRD1",-4.90248685738972,5.48324856480122,1.69454697730093e-31,4.65371452345396e-31
"TPP1",-5.45590147677274,5.90727918327032,1.71162988815688e-31,4.69974587666976e-31
"LOC112532243",7.64854009755936,1.38829580822895,1.74115919288182e-31,4.77992847747173e-31
"OAT",-4.55405119848698,6.29639594599991,1.74550725813561e-31,4.7909649818061e-31
"CHIR-AB-502",5.29720028833285,6.25976609565178,1.80142450006937e-31,4.94351478300726e-31
"LOC112531440",10.3091819716974,1.2752293283168,1.80945274259458e-31,4.96461376784353e-31
"LOC107056301",10.2308997417154,1.20028284488727,1.84989192871696e-31,5.07461437100449e-31
"MCTS1",-3.96946527353662,4.16931065448062,1.86558648354195e-31,5.11670707282254e-31
"LOC107053405",4.32157178426302,4.60849394166255,1.88842759066235e-31,5.17838100625801e-31
"LOC427161",6.57086960515952,2.68443246215609,1.93888166084499e-31,5.31573690617783e-31
"STN1",-7.55872116025259,1.50692225156028,2.0395558540626e-31,5.59070149979679e-31
"CTSA",-3.65560446552173,5.55631227092811,2.06468875559087e-31,5.65853278046689e-31
"NBEAL1",-5.96248574332017,4.19457162664293,2.07390475803721e-31,5.68272458826133e-31
"COLQ",-10.2582223706303,1.15995009944412,2.08408700869579e-31,5.70955445408167e-31
"LOC112530103",4.36916885799804,3.53640667512905,2.09404030724026e-31,5.73574714333681e-31
"ERR2984226.7101",7.57196728249197,1.8452500888923,2.20812393986451e-31,6.04709803846329e-31
"SMAGP",-10.6615566619508,1.54536603463547,2.26746117500092e-31,6.20843360507559e-31
"BLEC1",4.57752104900923,4.21172871168386,2.31563091598718e-31,6.33913723778956e-31
"NDUFB8",-4.91270051005691,4.91197768310219,2.35501781896777e-31,6.4457530227713e-31
"BUD13",-5.18596143712666,2.73134242909453,2.41642089931678e-31,6.61257651717529e-31
"ZEB2",-9.26705756752303,3.23091949325266,2.43809016953906e-31,6.67062565951588e-31
"NDUFAF8",4.49147040929546,4.88378200450768,2.46872519474527e-31,6.7531788226905e-31
"HSTH2B7",5.91336295882352,2.79007153184416,2.50715601558835e-31,6.85702243230256e-31
"WDR19",3.48044089086176,4.60158279692013,2.50779443088034e-31,6.85748503339341e-31
"NDUFS8",-4.45141347519966,5.90897778102569,2.52845270104132e-31,6.91268088312756e-31
"TRNAS-GCU_1",11.8961151787123,2.82251521316636,2.56737016107942e-31,7.01776658508296e-31
"LOC112529965",3.14703115446887,5.45129259846234,2.6065005884415e-31,7.12339500633918e-31
"DISP2",5.59534522795774,2.38718089484249,2.70710947770375e-31,7.39696910951475e-31
"TECPR1",-4.86159529179938,3.52431176044229,2.74022789612375e-31,7.48606286147997e-31
"NOP2",-4.46328162843423,3.77940538879956,2.85120962751703e-31,7.7877993059638e-31
"LOC107051652",6.04885742312724,2.65529071849076,2.86943929714055e-31,7.83612716298165e-31
"LARP4",-7.44428605420102,5.43505171646498,2.88439821926427e-31,7.87550657289027e-31
"FBXL4",-4.57409347937569,3.05761437905305,3.08255617615177e-31,8.41498102038219e-31
"MPZL3",4.7105467057877,3.54959090597037,3.14253357071909e-31,8.57710927697386e-31
"SPCS3",-4.13584751455112,5.44627631184189,3.17639737117831e-31,8.66791685994934e-31
"CZH5ORF34",-7.28542528367944,1.25263507542928,3.20810151409818e-31,8.75279824972307e-31
"IGFALS",-3.99357585764034,7.22045404849756,3.21608441979312e-31,8.77294038201173e-31
"ERR2984226.25726",-10.569806072199,1.43912182912094,3.36535015245936e-31,9.17839898803446e-31
"GIPR",10.8368829945752,1.787033893186,3.38846716795545e-31,9.23972209840137e-31
"ORC6",3.39094673640556,5.25341116226616,3.3913516236065e-31,9.24586217831377e-31
"NLRX1",4.09342054072497,5.02100942005357,3.44240797699481e-31,9.3833068024296e-31
"LOC112530220",11.7767727666411,2.703849272349,3.45502628393373e-31,9.41594537245871e-31
"LAMP5",5.26546625481804,3.13133138968905,3.51376707092815e-31,9.57424542373169e-31
"LOC107052690",3.95794848827024,2.997854953763,3.70636411719211e-31,1.00971474355944e-30
"EIF3L",-3.78647275126692,5.73334062839458,3.77517875686258e-31,1.02827003120285e-30
"DIABLO",-4.25784755655884,4.13576332931838,3.78294381692526e-31,1.03019303012912e-30
"LOC107055031",10.4345279200411,1.39557171713462,4.06142507068967e-31,1.10582456787755e-30
"SHC1",-4.08505559045432,5.25982532676577,4.11991491057768e-31,1.12154092004977e-30
"LAMP1",-3.17752715765031,8.55863012285503,4.18751041156994e-31,1.13972973820584e-30
"SLC22A15L",-10.1397137941052,1.03366136380941,4.55035503471309e-31,1.23820997536891e-30
"LOC107050418",3.87519789463882,4.0935806846093,4.55103385869187e-31,1.23820997536891e-30
"LOC100859072",-3.46702651031736,4.32227248540231,4.58205366431584e-31,1.24641753902918e-30
"FBXO6",-5.3195241478955,2.42122325016045,4.74172591833418e-31,1.28961177823595e-30
"IBTK",-3.16231789093945,4.98692530486066,4.79990597822253e-31,1.30519214848839e-30
"TRNAA-UGC_4",11.0471924320835,1.99301926280535,4.81403459386158e-31,1.30879046549022e-30
"ALG14",-10.5481100807692,1.45119240162495,4.92664746266848e-31,1.33915735438941e-30
"SIX4",3.74941987004968,6.81535284653143,5.01023850349285e-31,1.36162572534017e-30
"LOC107057631",-10.8809326945203,1.78203638560299,5.06339308603261e-31,1.37581560368528e-30
"GPC3",-10.3415033104519,1.24455364513744,5.13545902372712e-31,1.39513780839793e-30
"EPPKL",10.5174029117565,1.47618146160437,5.15183137573065e-31,1.39932549988015e-30
"LOC107049648",5.19318326114654,3.67926782176576,5.37271714169418e-31,1.45905065213858e-30
"C14ORF39",10.3234644585808,1.28975124069762,5.58885807857007e-31,1.51746531219146e-30
"BAMBI",-3.2031885606497,5.39844615789737,5.59576685703778e-31,1.51905890919363e-30
"IL1R1",-7.84454164039696,3.395328199497,5.61354343528163e-31,1.52360160140733e-30
"LOC112532909",4.43897313838867,3.55747207569405,5.85481505358177e-31,1.58879131621152e-30
"TXLNG",4.1250235196396,6.94446002340093,5.94891761318654e-31,1.61402772152794e-30
"LOC107049468",-10.7650902175946,1.66674422612087,6.02192588158294e-31,1.63353263240341e-30
"MYH1G",10.783795969297,1.73702905520099,6.1317858096356e-31,1.66302498211219e-30
"LOC112531640",5.15588273488524,3.22376363532707,6.23666094499667e-31,1.6911546926932e-30
"MIR456",10.5687776623458,1.52499622635513,6.38807925968279e-31,1.73189243454072e-30
"ETNK2",-3.86109158264486,6.35118796217241,6.44661711318651e-31,1.74743861760331e-30
"LOC112531996",10.1946273763015,1.16441595180941,6.51882069461639e-31,1.76668261888779e-30
"JAZF1",4.9490359280881,4.1057491634337,6.59635344402105e-31,1.78736348743704e-30
"IKBKB",-3.47794067211724,4.53870279301001,6.75638891076116e-31,1.83038767432245e-30
"TLE4Z1",-5.28181823751452,1.83778878107845,6.8072136725391e-31,1.84381489150721e-30
"ACAP1L",3.73593438285039,4.68922925392937,6.8144892175965e-31,1.84544349400922e-30
"LOC112532973",3.94692448922751,3.9672045524874,6.84141916022733e-31,1.85237479091205e-30
"BANP",-6.62096968993442,1.25237692133624,6.84261898401647e-31,1.85237479091205e-30
"SNRKL",-10.1981425394762,1.09348576164434,7.43379349184736e-31,2.01203971654687e-30
"BCL2A1",3.92843048090177,3.77754213273908,7.82990040568716e-31,2.11885804867234e-30
"LOC107057317",6.8644927167555,7.4571372371674,7.84124007846662e-31,2.1215338134907e-30
"TMEM174",4.51541564522285,4.02746283487961,7.90666411950101e-31,2.13883899996794e-30
"LOC107050083",-5.10950545445292,4.28498552196303,8.20299717500392e-31,2.21858963017458e-30
"ALDH1L2",4.49320735737171,5.07892319288375,8.21299953637736e-31,2.22088383096007e-30
"FAM110D",3.64892192298614,7.054972337397,8.30919502653753e-31,2.24648042410348e-30
"COMMD10",-5.06098563119258,1.76855222372097,8.32129372263406e-31,2.24933527874309e-30
"GUK1",-7.32870613875753,2.38551510056627,8.47818504999118e-31,2.29132084585761e-30
"HS3ST1",4.0221351670357,3.84265666769346,8.66859289143617e-31,2.34234740981059e-30
"LOC107052604",10.4907958474397,1.4529875641483,8.6842994434011e-31,2.34615765883565e-30
"AGXT2",-4.62467303470862,2.9939823248202,8.76875418774065e-31,2.36853613577549e-30
"IARS2",3.17779395273887,7.4703265699876,9.301971438138e-31,2.51209958649992e-30
"LOC424748",-5.17829986071531,4.07687543041449,9.31923268171033e-31,2.51629614149729e-30
"PSMG1",4.0303233482386,6.72442131553554,9.37614936072916e-31,2.53119657506623e-30
"PEBP4",4.88222269884887,2.85702092626071,9.39179774109058e-31,2.53495272239669e-30
"LOC107051694",4.83018073044266,2.63796345029208,9.60913675922843e-31,2.59313601962336e-30
"LOC112532959",10.4451029371561,1.4087278656315,9.6187882009637e-31,2.59526129949561e-30
"ATP5G1",-5.39833506739027,6.3613023049465,9.62979635524138e-31,2.59775178399746e-30
"CS",-4.49787926730858,5.00023941558702,9.6815413844544e-31,2.61122857606187e-30
"LOC112533574",4.72724304362402,3.13510862541458,9.80167563408792e-31,2.64314238864969e-30
"GTF2H3",3.80812229875705,7.04856237474251,9.90635271369436e-31,2.67087697795601e-30
"DENND4C",-3.92781974023225,3.75955539911483,1.00571444427925e-30,2.71103212954301e-30
"DHDH",-7.46651129372197,3.12869228254154,1.01327139945091e-30,2.73089910737295e-30
"NDUFB10",-3.70196041248669,5.99415229407621,1.10029371300076e-30,2.96488881211139e-30
"RPL15",-8.09714500856996,7.27097479163533,1.11228419861746e-30,2.99664620103188e-30
"CLMP",4.93270931035375,3.19833760713822,1.15214904357601e-30,3.10347538687119e-30
"PANX3",3.97024460896687,4.99899753910877,1.15682842935026e-30,3.11550568339392e-30
"MIR1649.1",10.4752921519042,1.43707740985582,1.16434993072397e-30,3.13518436293889e-30
"SPARCL1",4.73997410809349,4.50532545181095,1.16722296260899e-30,3.14234140615424e-30
"LRRC75B",5.86155559575457,2.2545432636914,1.19951618082458e-30,3.22868483153244e-30
"NPTXR",-5.30467192228123,6.11321713495375,1.2249343558426e-30,3.29649461177309e-30
"LOC107053323",10.2646045805747,1.23383306772712,1.28514229004349e-30,3.457886997681e-30
"LOC101748752",-3.3010171921283,5.23185138468029,1.28676736027166e-30,3.46162213469251e-30
"LOC101748467",4.98188958161431,4.3122413930788,1.30338806139686e-30,3.50568925845616e-30
"BSN",3.88926054018533,3.42569655035217,1.33329173936422e-30,3.5854604687761e-30
"LOC112532738",7.10541581192031,1.35980164656278,1.35045242462956e-30,3.63094043810704e-30
"TTLL9",-7.32673202584916,1.30497599178037,1.42901094994208e-30,3.84145272470634e-30
"CCL1",-7.34326285272996,1.29752629946005,1.42943955189816e-30,3.84189813718738e-30
"TPRG1L",-3.40971136804643,4.94712167485802,1.46035552088851e-30,3.92426907442879e-30
"CTIF",-10.1650158127412,1.06667595205824,1.50854159107679e-30,4.05300942643964e-30
"LOC428702",-11.6127640497173,2.51351480240288,1.51594230968449e-30,4.07214429621681e-30
"LOC101748621",5.19259393420737,2.2334315103031,1.58163671278386e-30,4.24783261972257e-30
"C14H7orf50",-3.47866351704992,3.66246413274317,1.58686609491608e-30,4.26109412807951e-30
"FSTL4",6.13711481636599,4.91445746023885,1.58785743769068e-30,4.26297276078889e-30
"HSPB1",4.52652867565035,4.3151069045449,1.61175976493534e-30,4.32634927351216e-30
"CDK1",3.8757399486394,4.60970776453292,1.61451621497263e-30,4.33295233230395e-30
"MIR6608-1",10.3437124525865,1.3102509995078,1.67058690014836e-30,4.48260858829745e-30
"LOC107056128",5.84715487280423,4.68869606904926,1.67485594951269e-30,4.49323847810336e-30
"MSS51",10.7039452737373,1.65883171059722,1.70113959525376e-30,4.56291352889925e-30
"SLC25A29",-3.29465889682764,5.89016036995389,1.71211006580166e-30,4.59149649322072e-30
"ERR2984226.9512",6.70044534080942,1.95721363277427,1.71413035343135e-30,4.59607098251235e-30
"TMEM192",-5.26550649477524,1.88785157437099,1.74711213389559e-30,4.68364513164854e-30
"MIR1769.1",10.4772514110712,1.43667540420623,1.74931979728914e-30,4.6879347858529e-30
"LOC101748987",3.56033578591305,4.86751283174273,1.74935388949948e-30,4.6879347858529e-30
"KIAA0319L",-3.48599276736218,5.41309331806982,1.76058228742819e-30,4.71715969310379e-30
"SYNPO2L",6.32310903148325,1.48908259261134,1.78523769947851e-30,4.78234253024373e-30
"BIRC5",4.14293999627033,4.36141343033277,1.7900505841002e-30,4.79435652226103e-30
"UBXN4",-5.44381042772415,5.65884294387947,1.85209531785123e-30,4.95962413043065e-30
"AP2A2",-4.08136926904547,4.96581035178672,1.85751900877977e-30,4.97323658396825e-30
"RELN",-6.02684459642878,3.15449256379329,1.88258668478532e-30,5.03942832474224e-30
"GLRX2",3.34524923618431,5.65491500592965,1.95007273115594e-30,5.21912322717615e-30
"LATS1",-3.88251977292864,4.31157860927517,1.95816117021157e-30,5.23981123975492e-30
"TUBA1C",-3.94619314667904,6.14447436067574,1.99531771044209e-30,5.33826028976386e-30
"BRE",-3.38388669610469,5.00722947331332,2.06966327521547e-30,5.53615036440119e-30
"CMTM7",-11.4498021822808,2.34401044428831,2.09810429313177e-30,5.61120022612272e-30
"SNX25",-3.9321241427472,2.77985784640483,2.1035950031931e-30,5.62485522079794e-30
"YRDC",-5.06611544100506,2.82702894424113,2.13849612818325e-30,5.71649441041015e-30
"SRGN",-4.44551399850994,2.23604783257937,2.13864880186904e-30,5.71649441041015e-30
"SEMA3G",4.20147645118608,3.92635435539352,2.14568957590823e-30,5.73401823745028e-30
"HRASLS",-8.41869268118342,3.62095582652241,2.14598958055263e-30,5.73401823745028e-30
"LSM3",-6.52847132238417,2.71952449189164,2.26081956284994e-30,6.03973606433752e-30
"GPR83L",10.2176974891313,1.18824565391048,2.29178558636163e-30,6.12134212639417e-30
"LOC107053422",3.89504130777855,3.84641509076882,2.3423379010898e-30,6.25522363827215e-30
"GATA4",3.72323378979949,6.10430921753414,2.36940915095971e-30,6.32636139648715e-30
"KIAA0430",-5.81828023183039,4.05173596869994,2.59691604907221e-30,6.9325418752452e-30
"PRPS1",-3.39045487866422,4.08594097277929,2.63575196907586e-30,7.03493032403753e-30
"MIR551B.1",10.4539362334357,1.41455463026732,2.63769007865642e-30,7.03881758937294e-30
"LOC107051804",7.16026078397783,2.43793861668218,2.69751326869302e-30,7.19714467690544e-30
"ITGA3",-5.10263101312179,2.55029226856013,2.69816001618423e-30,7.19755610012782e-30
"PCOLCE2",-7.56099480490681,1.00853911179122,2.72180020524725e-30,7.25929300954152e-30
"C1QTNF6",4.62416938947342,4.51120505040572,2.77864379157758e-30,7.40954776027796e-30
"POLE2",-3.65643218996607,3.04165508893473,2.78954637779084e-30,7.43726349546752e-30
"DHH",6.59919087279004,2.67131414915511,2.89036144951977e-30,7.70464280587967e-30
"CNKSR1",-4.84358964990499,2.90943782644459,2.89591938018921e-30,7.71805031966167e-30
