genes	rank
LOC415664|LOC415664	-0.561936297059119
PHF6|PHF6	-0.561883012172089
ZDHHC23|ZDHHC23	0.561813178371917
ALG12|ALG12	0.56166100149526
GALK2|GALK2	0.561500577624532
LAMA5|LAMA5	0.561388089418424
LOC112531310|LOC112531310	-0.561386403254225
PSD|PSD	-0.561382852978565
LOC107050771|LOC107050771	-0.561230888742179
LOC107051634|LOC107051634	-0.561205172576703
FAM3C|FAM3C	0.560969582671223
MYH9|MYH9	0.560880425426301
ADGRL2|ADGRL2	0.560848169790805
RPL17|RPL17	-0.560658615594952
PGM2L1|PGM2L1	0.560570823186041
GORASP2|GORASP2	-0.560477430147872
NAT8B|NAT8B	-0.560365919135724
ELMO3|ELMO3	-0.560206272406718
ANKRD40|ANKRD40	0.560037982485894
MSL2|MSL2	0.559970852717972
PPP1R7|PPP1R7	-0.559962180175421
BTK|BTK	-0.559930127816872
HAUS3|HAUS3	-0.559915363354597
ANKH|ANKH	-0.559700978772706
NUMBL|NUMBL	-0.559605111672914
TLE4Z1|TLE4Z1	-0.559562308077028
DAGLB|DAGLB	0.559559715128571
FOXG1|FOXG1	0.559478755832041
CCDC47|CCDC47	0.55904655232683
ANKRD50|ANKRD50	0.558818463037611
ZFYVE26|ZFYVE26	0.558620225004688
CLCN3|CLCN3	0.558210496429831
TAPBP|TAPBP	-0.558125913544322
LSM8|LSM8	-0.557961681146942
ANAPC10|ANAPC10	-0.55784353226378
STT3A|STT3A	-0.557750629586109
ZNF541|ZNF541	-0.557104347007328
ZNF469|ZNF469	-0.556955151209311
HELZ|HELZ	0.556668114501111
SYS1|SYS1	-0.556667957744991
RRP36|RRP36	-0.556524454962349
LGALS2|LGALS2	-0.55651078599349
AP5M1|AP5M1	0.556479305619521
TTLL5|TTLL5	-0.556380636963523
PDHB|PDHB	0.5563673733916
SIN3B|SIN3B	0.556256540366194
LIN7A|LIN7A	0.556141850267269
CRTC2|CRTC2	0.556038341825658
MFSD8|MFSD8	0.556015763723467
INPP5E|INPP5E	0.555967799465271
ARL2BP|ARL2BP	0.555941868929658
SFRP1|SFRP1	0.555935327751615
MAP3K13|MAP3K13	0.555885350445685
CEP63|CEP63	-0.555642080287303
ECSCR|ECSCR	-0.555499059383151
SP5|SP5	-0.555385263970734
TFDP1|TFDP1	-0.555373097570034
ALK|ALK	-0.555316540761065
LOC107049214|LOC107049214	0.555220240093279
ZEB1|ZEB1	0.555113081881943
NSMAF|NSMAF	0.554631520858442
RNF2|RNF2	0.554507963021658
SCG3|SCG3	0.554432221555935
ATXN7L1|ATXN7L1	0.554354418120066
LOC107052582|LOC107052582	0.554035594141447
PPP1R3E|PPP1R3E	0.553835897412344
RACGAP1|RACGAP1	-0.553648218002989
KIAA0825|KIAA0825	0.5536338923603
SRXN1|SRXN1	-0.553589174394606
CRYZL1|CRYZL1	-0.553416067322349
SLC26A9|SLC26A9	0.553297108985847
PDK1|PDK1	0.553292129210073
LOC107050774|LOC107050774	0.553167900097228
LOC107052021|LOC107052021	0.552989395157024
MAK16|MAK16	-0.55281843194247
TBX1|TBX1	0.552677467190197
RPL10A|RPL10A	-0.552508895308783
CCSER2|CCSER2	0.552216850950521
CLTA|CLTA	-0.552164385567554
PDCD7|PDCD7	-0.552147789227154
RNF41|RNF41	-0.552077565402549
AGTRAP|AGTRAP	0.55205616160788
OTUD7B|OTUD7B	0.552046833642827
TGM2_1|TGM2	-0.55173259286548
LOC112532162|LOC112532162	0.551677006750256
PRKCE|PRKCE	0.551600496554713
LOC112531000|LOC112531000	-0.551570525721639
AZI2|AZI2	-0.551357905963769
TRIM3|TRIM3	0.551281584330047
KLHL15|KLHL15	0.551280499252675
OTUD7A|OTUD7A	-0.550987935342954
FCER1G|FCER1G	-0.550691552250545
SLC23A1|SLC23A1	-0.550686001381474
TMEM174|TMEM174	0.550666029635272
PDCD6|PDCD6	0.550519193748158
NCAPD2|NCAPD2	-0.550476868398443
RBM41|RBM41	-0.550461237342972
LOC112533161|LOC112533161	0.550420399182755
SLC25A22|SLC25A22	-0.550417015193188
BMP6|BMP6	0.550352131838767
TICRR|TICRR	-0.550234421696369
ACER2|ACER2	0.550042646158089
SDHAF1|SDHAF1	-0.549942603397424
LOC101751514|LOC101751514	-0.549799828304013
DOC2B|DOC2B	0.54967245198083
LOC101749811|LOC101749811	0.549655334425584
FAM199X|FAM199X	0.549650940244293
COLEC11|COLEC11	0.549606663163997
LOC107051305|LOC107051305	-0.549432544004158
EDARADD|EDARADD	0.549362524200684
TMED10|TMED10	-0.549057847391109
CHN1|CHN1	-0.548898422180759
LOC112532755|LOC112532755	0.548874885508101
LOC107052007|LOC107052007	0.548702981424091
SERINC1|SERINC1	0.54864410283687
TAPT1|TAPT1	0.54852346095466
LOC107052489|LOC107052489	-0.548465389802305
RGS1|RGS1	0.548192398030462
IMMP1L|IMMP1L	-0.548088617934886
ACCS|ACCS	0.548070620847768
SLC2A1|SLC2A1	-0.547699069668348
S100A16|S100A16	-0.547561049164161
FBLN5|FBLN5	0.547550839684243
ATRAID|ATRAID	-0.547310982996476
LOC107051906|LOC107051906	0.547293906299037
ATF2|ATF2	0.547278158578757
GVINP1|GVINP1	0.547250101521047
LOC107052916|LOC107052916	0.547108868897847
DAPK3|DAPK3	-0.547074792920236
TGFB2|TGFB2	-0.546970420616228
SLC24A4|SLC24A4	0.546604694251525
CFAP45|CFAP45	-0.546493070420358
FAM193A|FAM193A	0.546417220776353
PLVAP|PLVAP	0.546238979872748
LOC100858253|LOC100858253	-0.546210741481136
SLC17A5|SLC17A5	0.546172085455604
KIAA1210|KIAA1210	0.546157449303277
LARP7|LARP7	-0.546091818400443
COQ3|COQ3	-0.545827792756411
GTPBP8|GTPBP8	-0.545800787955737
ACAP2|ACAP2	0.545709997784164
GFER|GFER	0.545644776303242
RARA|RARA	-0.54556676375445
MKL2|MKL2	0.545424706818455
DOCK3|DOCK3	0.545346721425057
TATDN1|TATDN1	-0.545244310052846
GRAP2|GRAP2	0.545154865041314
TAF12|TAF12	-0.5447686625572
MSH6|MSH6	0.544688376720973
MMP23B|MMP23B	0.544550420965272
HTD2|HTD2	-0.544086914547642
IQGAP3|IQGAP3	0.543997801292749
UBXN2B|UBXN2B	-0.543925528338981
UBXN4|UBXN4	-0.543922508667848
HIST1H46|HIST1H46	0.543917530959757
LOC107052005|LOC107052005	0.543555941349922
ADAM9|ADAM9	0.543295135659479
TSHZ2|TSHZ2	0.543130215748323
CABP2|CABP2	-0.543100449371741
MDM1|MDM1	0.542954307329431
HAT1|HAT1	-0.542692089810286
SLC6A9|SLC6A9	-0.542690875843407
RFX7|RFX7	0.542586389385756
UBR3|UBR3	0.542507188708975
IL18|IL18	0.542461830916767
NRDE2|NRDE2	0.542356492027221
DIP2A|DIP2A	0.542201625813729
LLGL1|LLGL1	-0.5421850356863
RBM15B|RBM15B	-0.542171690793045
LOC112529982|LOC112529982	0.542105098209664
LOC101749568|LOC101749568	-0.542091386962621
E2F2|E2F2	-0.542018213696847
VWA5B2|VWA5B2	0.541779993550462
HSPD1|HSPD1	-0.54159862790148
TMEM52|TMEM52	-0.541544656018814
CAP2|CAP2	0.54112693182381
G6PC3|G6PC3	0.541005998644994
SLC12A4|SLC12A4	0.540864836008872
LOC107052262|LOC107052262	-0.540864520972407
C14orf2|C14orf2	-0.54056821039676
GTPBP1|GTPBP1	0.540567761692349
MAP9|MAP9	0.540514993253694
SMYD1|SMYD1	-0.540510781184884
TYW3|TYW3	-0.540468386308407
PAPSS1|PAPSS1	0.540442338346466
BTBD10|BTBD10	0.540392019982994
MED15|MED15	0.540244217980206
PSMD6|PSMD6	-0.540167731580125
LTV1|LTV1	-0.539969927346442
LOC420807|LOC420807	0.539657377205756
LOC112530083|LOC112530083	-0.539634175044484
RABL6|RABL6	-0.539466929879675
C15orf39|C15orf39	-0.5393905678072
GNPDA1|GNPDA1	0.539330060380099
FOXA2|FOXA2	0.539189803303998
SLC36A4|SLC36A4	-0.539122338213202
APOBEC2|APOBEC2	0.539118105118899
ECH1|ECH1	-0.538817331677939
C8G|C8G	-0.538786031113231
NCLN|NCLN	-0.538563251188581
DDAH1|DDAH1	-0.538510055812277
LOC107054033|LOC107054033	0.538458446220578
MED14|MED14	0.538355381360327
PLPPR3|PLPPR3	0.538183527762634
ERMP1|ERMP1	0.538050407620594
HNRNPK|HNRNPK	-0.537984069630606
TFDP2|TFDP2	-0.537780315303175
FAM83H|FAM83H	-0.537690262884713
EPS8L2|EPS8L2	0.537623294846484
LOC107054991|LOC107054991	-0.5372934805272
LOC100857878|LOC100857878	0.537112837553516
DMBT1L|DMBT1L	0.537093128759614
EEF2|EEF2	0.536821202951214
ENTPD8L|ENTPD8L	-0.536780101370429
OPA3|OPA3	-0.536755682676391
URI1|URI1	-0.53652536694211
AKNA|AKNA	0.536475381777123
PLCXD1|PLCXD1	0.536458386157621
ZC3H6|ZC3H6	0.536233058740273
LOC107051864|LOC107051864	0.53605058114069
LOC112530139|LOC112530139	-0.535974948276933
RCC1|RCC1	-0.535915775600569
PLA2G7|PLA2G7	0.535754708057518
SH3BP4|SH3BP4	0.535583276649101
TLR21|TLR21	0.535563635788513
PEX16|PEX16	-0.535401731883698
LOC112533467|LOC112533467	0.535325546869935
REEP6|REEP6	-0.535311792186546
ATP6V0E1|ATP6V0E1	-0.535281150233515
POSTN|POSTN	-0.535182578644262
ADRA1D|ADRA1D	0.534937665175689
ACOT1L|ACOT1L	0.534538273824133
NPAT|NPAT	0.53434863237596
GGA3|GGA3	0.534175457963802
SHISA2|SHISA2	-0.533909363823836
LOC107054535|LOC107054535	0.533876353538801
LOC107050029|LOC107050029	0.533735233909287
RHBDF1|RHBDF1	-0.533726598435165
TRIO|TRIO	0.533501355954423
CMAS|CMAS	-0.533321435392498
HOXB3|HOXB3	-0.533062310669783
GDF15|GDF15	-0.532478467192383
THY1|THY1	-0.532292187332329
ACSL4|ACSL4	-0.532279903593459
SPEG|SPEG	0.532256686581608
CCDC127|CCDC127	0.532221660041392
LOC419409|LOC419409	0.532207322679715
LOC107054080|LOC107054080	-0.532112842845118
PEX7|PEX7	0.531908525318625
WDR81|WDR81	-0.531619642962542
DERL2|DERL2	-0.531515513325079
GPR68|GPR68	0.531509509122859
DEGS1|DEGS1	0.531445561269903
EZH1|EZH1	0.531243145572939
FAM204A|FAM204A	-0.531145952773451
ADSSL1|ADSSL1	0.531048102942994
PLPP3|PLPP3	0.530929289658894
CHID1|CHID1	0.53074630131829
RNF207|RNF207	-0.530698049811802
SNX14|SNX14	0.530647004751495
KIAA1328|KIAA1328	0.530627908404048
TOPBP1|TOPBP1	0.530557878081203
KHDRBS1|KHDRBS1	-0.530500327757127
CCDC173|CCDC173	0.530445943924365
STMN1|STMN1	0.530374678350485
ITGB2|ITGB2	0.53031379368838
ZMAT5|ZMAT5	-0.530266005270186
PRKAG1|PRKAG1	-0.530088270893466
RSAD2|RSAD2	0.529782754723418
GATA4|GATA4	0.529743053204302
PI16|PI16	0.529570218601677
TRAP1|TRAP1	-0.529300627267004
NOC4L|NOC4L	-0.529228854384815
DCAF12|DCAF12	0.529129465846129
HIST1H2B5L|HIST1H2B5L	-0.529112036191445
RPL37A|RPL37A	-0.528588961584401
FBLIM1|FBLIM1	-0.528485095150526
NUDCD1|NUDCD1	0.528455989986895
INF2|INF2	0.528376773790569
LOC107052887|LOC107052887	-0.52821750007961
LRPPRC|LRPPRC	-0.527764162934723
PPP3CC|PPP3CC	-0.527536666309963
FAM89A|FAM89A	0.527492159383047
LOC107055195|LOC107055195	0.527420080954555
LOC112531568|LOC112531568	0.526994108956566
HDAC2|HDAC2	-0.526864892801365
LRRC75A|LRRC75A	0.526796838792222
ABCC1|ABCC1	0.52663625783384
VEGFC|VEGFC	-0.526602485124258
DYNC1H1|DYNC1H1	0.526559767790946
CLCN1|CLCN1	0.526535039791777
CZH5ORF30|CZH5ORF30	0.526130247227146
RHBDD1|RHBDD1	0.525902237366916
NFYB|NFYB	0.525872938254799
KCNT2|KCNT2	0.525799042372962
CRIPAK|CRIPAK	0.525650788807052
MHCIA7|MHCIA7	-0.525622436310045
LOC107055010|LOC107055010	0.525621023981717
MARCKSL1|MARCKSL1	0.525584770732456
ARID3C|ARID3C	-0.525505288535782
MLEC|MLEC	-0.525234233563043
MFF|MFF	-0.524556050392781
EP400|EP400	0.52451412814381
LOC100857745|LOC100857745	0.524418906453253
RCBTB2|RCBTB2	-0.524364264071382
RPL27A|RPL27A	-0.524361350541057
LOC420374|LOC420374	-0.524242819982065
ZGPAT|ZGPAT	-0.52410219970009
C1H12ORF73|C1H12ORF73	-0.524080383531507
B3GNT4|B3GNT4	0.523812805355352
ERN1|ERN1	0.523779872545538
PCDH7|PCDH7	0.523586641273321
ANKS1A|ANKS1A	0.523470333467533
CERS6|CERS6	0.52337116853118
USHBP1|USHBP1	0.522947090779216
LOC112530904|LOC112530904	-0.522817646343397
FUT11|FUT11	0.522702585944193
PPP1R12C|PPP1R12C	0.522541286717603
SNX1|SNX1	-0.522240291673003
C11H16orf70|C11H16orf70	-0.522185414737632
IRS2|IRS2	0.522106637709795
MTMR6|MTMR6	0.522046026393886
CDC123|CDC123	0.521877344419268
LOC101747860|LOC101747860	0.521818464947512
SH3GL1|SH3GL1	0.521673319534381
ACSM5|ACSM5	-0.521309798342059
NUAK2|NUAK2	-0.521281005929326
H1FX|H1FX	-0.521232561628689
AKAP6|AKAP6	0.521229069852764
ATP2A2|ATP2A2	-0.520981622828051
TOP3A|TOP3A	-0.520719976852333
ACSM4L|ACSM4L	-0.520634758979312
TRA2A|TRA2A	0.520588591660249
NDUFB1|NDUFB1	-0.520493345626333
TXNL4B|TXNL4B	-0.520130279851384
OSBP2|OSBP2	-0.520038621733161
RAB42|RAB42	0.519857530456402
TMCO6|TMCO6	-0.519834919444157
LOC112530674|LOC112530674	-0.519796049356192
STAM|STAM	0.519768067350503
LOC112533004|LOC112533004	-0.519429457596034
ZNF593|ZNF593	0.519395747193292
TAB1|TAB1	-0.519278641195207
FKBP4|FKBP4	0.519222853744414
LOC107051108|LOC107051108	-0.51919495256368
PODXL2|PODXL2	-0.51871040609755
SPAG5|SPAG5	-0.518617453567252
ZFAND2A|ZFAND2A	-0.51832977636772
LYVE1|LYVE1	0.518152916252093
DGKD|DGKD	0.51799207702379
LOC112530143|LOC112530143	0.517942628964692
CITED4|CITED4	-0.517877401965796
EAF2|EAF2	-0.517568266882815
P2RY4|P2RY4	-0.517501370850718
TIMM9|TIMM9	0.517390229229339
LAT2|LAT2	-0.517384762157706
SCML2|SCML2	-0.517294866250559
GLYCTK|GLYCTK	-0.51720874179338
BEAN1|BEAN1	0.517099338442112
MYO1C|MYO1C	0.517035245803271
ABHD6|ABHD6	-0.516880071750279
RIPK3|RIPK3	-0.516780134854912
GAS8|GAS8	-0.516774542653413
LOC112530336|LOC112530336	0.516682772766096
UBP1|UBP1	-0.51630217128552
OSMR|OSMR	0.516143086025411
HIST1H111R|HIST1H111R	0.515994926049404
ZNF148|ZNF148	0.515870146227457
SLC16A4|SLC16A4	0.515653581983256
APLNR|APLNR	0.515272915216695
NOMO3|NOMO3	0.51524291521593
LYSMD3|LYSMD3	-0.515214899624481
VDR|VDR	-0.515147686623376
TBC1D22A|TBC1D22A	0.515054760712971
AMPD2|AMPD2	0.514996023361612
CHRDL1|CHRDL1	-0.514924995001529
ATF3|ATF3	-0.514827776897942
FOXK2|FOXK2	0.514804415215515
PPP2R2A|PPP2R2A	-0.514538514500732
MAP3K9|MAP3K9	0.514373559602994
C8H1ORF112|C8H1ORF112	0.514352988756968
SHF|SHF	-0.514332292406922
ANXA7|ANXA7	0.514202574040828
ARFGEF1|ARFGEF1	0.514128525382655
HR|HR	-0.514121658328102
LOC101752211|LOC101752211	-0.514111999192896
RGS18|RGS18	0.51407342122492
LOC107051626|LOC107051626	-0.513943044454916
LOC107049782|LOC107049782	-0.513880398800004
FBLN1|FBLN1	0.513841743499381
COL1A2|COL1A2	-0.513789452786953
RHCE|RHCE	0.51374785132329
DNAJC7|DNAJC7	-0.513598501430674
CYTIP|CYTIP	0.513595638803984
GPHN|GPHN	0.513463810400255
LOC112531971|LOC112531971	-0.513328259690209
LOC101747255|LOC101747255	0.51329914300103
BMT2|BMT2	0.513287034702193
CDPF1|CDPF1	0.513068543137761
SLC30A10|SLC30A10	0.513007740084679
IMPG2|IMPG2	0.51300728338724
GALNT13|GALNT13	0.512962913319647
ST6GAL1|ST6GAL1	0.512942836530753
CADM3|CADM3	0.51281461699787
C5H11orf58|C5H11orf58	-0.51257828817384
DAPK2|DAPK2	-0.512386102405238
LOC107051752|LOC107051752	0.512309749541966
CHGB|CHGB	0.512167172282793
ANK2|ANK2	-0.512106068672319
LOC107054727|LOC107054727	0.51199897600061
RAB9A|RAB9A	-0.51198087492214
MYL4|MYL4	0.51181686933237
SCAF8|SCAF8	0.511798755484646
MSLN|MSLN	0.511796010321516
COL21A1|COL21A1	-0.511651676157973
LOC107054599|LOC107054599	-0.511412156312459
CDK2AP2|CDK2AP2	-0.511289931938685
RPS6KA6|RPS6KA6	0.511065851853722
ARID3A|ARID3A	-0.510997193729156
LOC101750715|LOC101750715	0.510955168554722
IL10RB|IL10RB	0.510766157682596
PTMS|PTMS	-0.510719814101113
PSMD1|PSMD1	0.510672971454077
MTHFS|MTHFS	-0.510580760851281
PEX1|PEX1	-0.510281787786625
ADAMTS3|ADAMTS3	-0.510252691332211
LOC101748095|LOC101748095	0.510012047889539
NAP1L1|NAP1L1	0.50999763061201
LMNB1|LMNB1	0.509958402270665
LTA4H|LTA4H	0.509932819362707
LOC107050454|LOC107050454	0.509869399985466
TAGLN|TAGLN	-0.509573288192866
NEMP2|NEMP2	-0.509477776747747
GALNT7|GALNT7	0.509232808673241
BTG1L|BTG1L	0.508815872699278
FASTKD1|FASTKD1	0.508671836173121
H2A2BL|H2A2BL	-0.508479697620086
VWA5B1|VWA5B1	-0.508379453275553
FAM117A|FAM117A	-0.508374446105972
GMCL1|GMCL1	-0.508290491589528
FGB|FGB	0.508280613813976
KATNB1|KATNB1	0.508267249670244
ZMYM3|ZMYM3	0.508005903157256
NDUFAF6|NDUFAF6	0.507903374396413
LRCH3|LRCH3	0.507639794842884
SIAH1|SIAH1	-0.507543845945636
MTMR12|MTMR12	0.507411830611885
DNAJC16|DNAJC16	-0.507356198590199
ATG3|ATG3	-0.507264778298504
SH3GLB1|SH3GLB1	-0.507242083035688
LOC107051736|LOC107051736	0.507162847553023
PAQR8|PAQR8	0.507147501255777
GOPC|GOPC	-0.507125854195893
LOC100859072|LOC100859072	-0.507004983774055
TRAF4|TRAF4	-0.506915556221766
C8B|C8B	0.50683344757357
CTBP1|CTBP1	-0.506727050448446
CHAC2|CHAC2	-0.506715230429299
ARHGAP10|ARHGAP10	0.506299861356522
LOC101750583|LOC101750583	0.506268756164746
DLD|DLD	-0.506174026610838
ERR2984230.9173|MIR7466	0.506164773296203
KLHDC3|KLHDC3	0.506100340235333
ST7|ST7	-0.506020786424434
MBLAC1|MBLAC1	-0.505906793555201
LOC107051165|LOC107051165	0.50563452087439
MYO19|MYO19	0.505622500877666
CD8B|CD8B	-0.505296865208483
OTOP3|OTOP3	-0.505194941383779
LOC101749599|LOC101749599	0.50518133865626
FBXO15|FBXO15	0.504956798895977
HPCAL1|HPCAL1	-0.504790001914407
ZC3HC1|ZC3HC1	-0.504753528896196
CDCA3|CDCA3	-0.504743099184556
ANKFN1L|ANKFN1L	0.504397389836533
PTGDS|PTGDS	-0.504369147183918
ANKRD13D|ANKRD13D	-0.504281842547543
SSU72|SSU72	0.504113763525036
ADGRL3|ADGRL3	0.504098321591461
PBX4|PBX4	-0.504086398067408
ZRSR2|ZRSR2	-0.504029270590433
RARRES1|RARRES1	0.503766276690095
ST7L|ST7L	0.503757320602198
AP3M1|AP3M1	-0.503754016043818
SRA1|SRA1	-0.503711442071139
FAM168A|FAM168A	0.503680675922959
RAB11FIP5|RAB11FIP5	0.503637918157789
LOC100858941|LOC100858941	0.503602761623747
STX6|STX6	-0.503561836639369
TRAF2|TRAF2	-0.50348329738471
STKLD1|STKLD1	0.503223123310808
TTC7B|TTC7B	0.503133426902147
AGBL5|AGBL5	0.503129624630974
EFNB1|EFNB1	0.50309866259458
MICU3|MICU3	-0.503051558695884
C1GALT1|C1GALT1	0.502913741427401
USP21|USP21	-0.502820998201469
SH3BP1|SH3BP1	-0.502646775234039
PMM1|PMM1	-0.502591813483256
DGCR2|DGCR2	0.502355866773836
TANC2|TANC2	0.50219644790485
MED12|MED12	0.501614763583585
CAPN11|CAPN11	-0.501415096403227
ACTL6A|ACTL6A	-0.50138511953224
SH3RF1|SH3RF1	-0.50120930194432
SMS|SMS	0.501169874297245
GFPT2|GFPT2	-0.501036944777325
KIF15|KIF15	-0.500878806960559
NDUFB3|NDUFB3	-0.500774898100703
FAM19A2|FAM19A2	0.500556011428708
KLHL12|KLHL12	-0.500525991905376
PLPP7|PLPP7	0.500498705894355
ATP8B4|ATP8B4	0.500431817393561
MYO9A|MYO9A	0.500355949167517
IPO8|IPO8	0.499825028056314
GNE|GNE	0.499671155525342
LSAMP|LSAMP	-0.499469596205053
LOC107050692|LOC107050692	0.499119758633978
ZNF609|ZNF609	-0.49911226040891
ARHGEF11|ARHGEF11	-0.499034576321162
DEPDC1|DEPDC1	-0.498978892253364
GUCA2A|GUCA2A	-0.498929760132637
SELENOF|SELENOF	-0.498739276218543
ARHGAP27|ARHGAP27	-0.498729216996681
LIG3|LIG3	-0.498517233645307
LOC107054750|LOC107054750	0.49833379881938
CHCHD4|CHCHD4	-0.498138062299163
ISCA1|ISCA1	0.497973500773092
BCAP31|BCAP31	-0.497942988727773
LOC100859910|LOC100859910	0.497755888052534
2KTGRL|2KTGRL	0.497701983454097
ADAMTS9|ADAMTS9	0.497667678446875
COL8A1|COL8A1	0.497621441399844
RAD51C|RAD51C	0.497290410883122
OSBPL8|OSBPL8	-0.497189762360862
TEX2L|TEX2L	-0.497101927198221
CSTF1|CSTF1	-0.496860063131307
OBSCN|OBSCN	0.496717537474852
ATP5A1W|ATP5A1W	-0.49655839541172
TBC1D10A|TBC1D10A	-0.496475852372693
SNRPB2|SNRPB2	-0.496387371189858
PDGFRB|PDGFRB	-0.496378694968684
EXOSC5|EXOSC5	-0.496326588351912
CHIR-AB1|CHIR-AB1	0.496189549927314
ASAH1|ASAH1	0.496146102804943
PLPP5|PLPP5	-0.496127282051273
KCNN2|KCNN2	0.495953514927293
LOC112532973|LOC112532973	0.495756816687068
MGA|MGA	0.495743610844456
NFU1|NFU1	-0.495739754181069
CAPRIN2|CAPRIN2	-0.495615816528204
PRPSAP2|PRPSAP2	0.495590679881434
C1H11ORF54|C1H11ORF54	-0.495482196110534
LOC112531518|LOC112531518	0.49545356611076
TCF21|TCF21	-0.495343626808445
DIP2B|DIP2B	0.495100312233427
LOC420411|LOC420411	-0.49500412615929
TBX6|TBX6	-0.494539420930326
STAT5B|STAT5B	0.49447745636325
ZSWIM1|ZSWIM1	-0.494308756846067
STIL|STIL	-0.494139804550345
MCM3AP|MCM3AP	0.494091326642027
SLC1A4|SLC1A4	0.493871666725151
LOC426220|LOC426220	-0.493558011772783
MYCL|MYCL	0.493363703246818
PARP11|PARP11	0.493304459185917
PRDM11|PRDM11	0.493177967473563
RGL1|RGL1	0.493075266997253
ANKRD12|ANKRD12	0.493033898493735
PI4K2B|PI4K2B	-0.49271213144646
PNRC1|PNRC1	0.492590144451313
SLC2A6|SLC2A6	0.492510372969025
HSPA12A|HSPA12A	0.492098864218116
TECPR2|TECPR2	0.491986111296069
LOC107054225|LOC107054225	0.49183088443477
LOC112530190|LOC112530190	0.491816377362503
PI4KA|PI4KA	0.491815289524387
LOC112530022|LOC112530022	-0.4917201558663
FGFR2|FGFR2	0.491464310069325
PLEKHO1|PLEKHO1	0.49140750007134
CHRD|CHRD	-0.491272174253413
LOC107057099|LOC107057099	-0.491238713506757
PDE4D|PDE4D	0.490804067630596
SLF1|SLF1	0.490583835659541
ATP23|ATP23	-0.490458221777225
CAMLG|CAMLG	0.490297096018107
NPC1|NPC1	0.490263792703637
LOC112533555|LOC112533555	-0.49018400033671
PDE10A|PDE10A	0.490053457742081
EVA1C|EVA1C	-0.490044776385116
PIGF|PIGF	0.489151106138617
LIFR|LIFR	0.489074336091045
SPIN1W|SPIN1W	-0.488930484005145
TMEM62|TMEM62	-0.488913372846481
CDC37|CDC37	-0.488799603428193
ZDHHC5|ZDHHC5	-0.488622330024045
LOC112529925|LOC112529925	0.488482879513588
GSTO1|GSTO1	0.488441165696437
DIEXF|DIEXF	-0.488435643704734
NOTCH1|NOTCH1	0.488333428046878
LOC112532940|LOC112532940	-0.488304298984492
FBXO9|FBXO9	0.488259612516753
LOC112532316|LOC112532316	0.488208094417581
BARD1|BARD1	-0.487807024633603
ANAPC4|ANAPC4	-0.487792007735138
CDH1|CDH1	-0.487717505300753
PLEKHG1|PLEKHG1	0.487659818875872
CYTH3|CYTH3	-0.487345108623671
CCDC117|CCDC117	0.48730079208686
PPP2CA|PPP2CA	0.487186967273438
AP4E1|AP4E1	0.48717893021048
IFT172|IFT172	0.487044335794962
KIFC3|KIFC3	0.487027815776891
TPSNRL|TPSNRL	-0.4869778931252
ISYNA1|ISYNA1	-0.48679114291824
LOC101751794|LOC101751794	0.486737088432071
RBM43|RBM43	0.48665566900029
TRIOBP|TRIOBP	-0.486559653032651
TMEM208|TMEM208	-0.486393788684766
LOC101750560|LOC101750560	-0.486241694673642
ABHD2|ABHD2	0.486034187889499
HNRNPAB|HNRNPAB	-0.486002075498485
AKAP13|AKAP13	0.485894733996831
SQLE|SQLE	-0.485894095861153
ZNF76|ZNF76	-0.485820985380605
INTS10|INTS10	-0.485807466574502
ADAM8|ADAM8	-0.485714639271925
RLIM|RLIM	0.48568600331506
TEAD1|TEAD1	0.485544208736636
APTX|APTX	0.485484247014237
LOC101749589|LOC101749589	0.485364377285817
TCHP|TCHP	-0.485136370657019
LOC417551|LOC417551	0.485064698904836
KIFC1L|KIFC1L	-0.484897068001384
BUD13|BUD13	-0.484835973513999
KIAA1257|KIAA1257	0.484739870511819
GUCY1A3|GUCY1A3	0.484646750036937
MPHOSPH9|MPHOSPH9	0.484506406994098
COL6A1|COL6A1	-0.484355573147395
KIF9|KIF9	0.484295184192275
ASCL1|ASCL1	0.484290817769325
L3HYPDH|L3HYPDH	-0.484058326320567
HSPA14|HSPA14	-0.483998245941167
BACH2|BACH2	0.483779656811174
OMA1|OMA1	0.483766883880146
GNAI1|GNAI1	0.483694449053923
SLMAP|SLMAP	0.48362754438622
RGP1|RGP1	-0.483538030525686
COG5|COG5	-0.483506133553515
LOC101749321|LOC101749321	0.483490304153252
WNK4|WNK4	-0.483440142815012
LOC112531348|LOC112531348	-0.483335978028423
SPRYD7|SPRYD7	-0.483063052179001
KBP|KBP	0.482874535505232
MTFR1L|MTFR1L	-0.48287123527676
LOC101749138|LOC101749138	-0.48275160869873
ERR2984230.28022	-0.48257029602143
LOC112530299|LOC112530299	-0.482270469754142
CYP7A1|CYP7A1	-0.482139915955925
FAM181B|FAM181B	-0.481997441642645
DUSP6|DUSP6	0.481952352499703
GLI3|GLI3	0.481869387826737
XYLT2|XYLT2	-0.481786542016914
SMC5|SMC5	0.481780365980172
GTF3A|GTF3A	-0.481646374335294
LMF2|LMF2	-0.481498107563081
DHRS13|DHRS13	0.481460494426003
CASR|CASR	0.481374804062614
NT5M|NT5M	-0.481360239365714
TCOF1|TCOF1	-0.481139175690955
FAF2|FAF2	-0.481066668666969
RPS14|RPS14	-0.481043588075565
PIK3CG|PIK3CG	0.481006970806641
PCBP2|PCBP2	0.480784714409814
