gene_id,ERR2984226,ERR2984227,ERR2984230,ERR2984246,ERR2984239,ERR2984238,ERR2984244,ERR2984249
LOC112531285|LOC112531285,0,0,0,0,9,1,0,0
LOC112531286|LOC112531286,0,0,0,0,0,0,0,0
LOC112531284|LOC112531284,0,0,0,0,0,0,0,0
LOC112531278|LOC112531278,0,0,0,0,0,0,0,0
LOC101751423|LOC101751423,428,1171,1556,1017,1885,1313,607,1569
LOC112531304|LOC112531304,4,12,14,16,26,23,3,11
PC_1|PC,949,3965,1470,2964,4120,3798,1653,3136
LOC112531301|LOC112531301,3,29,15,12,28,27,13,13
LOC112531306|LOC112531306,3,24,14,16,27,8,12,9
LOC112531297|LOC112531297,5,15,4,7,18,10,6,8
LOC112531298|LOC112531298,0,1,0,2,1,1,1,1
LOC112531300|LOC112531300,0,0,3,1,3,0,1,0
LOC112531299|LOC112531299,0,0,0,2,2,1,0,3
LOC112531308|LOC112531308,0,0,2,3,5,11,0,6
LOC112531317|LOC112531317,0,5,0,1,11,0,0,0
LOC112531311|LOC112531311,21,63,46,35,64,47,21,38
LOC112531319|LOC112531319,5,14,8,9,20,13,5,9
LOC112531320|LOC112531320,0,23,4,5,20,7,6,15
LOC112531296|LOC112531296,7,48,20,7,81,43,22,29
LOC112531310|LOC112531310,5,36,22,13,67,32,7,24
LOC112531307|LOC112531307,13,71,30,27,56,40,16,29
LOC112531309|LOC112531309,10,49,21,24,31,45,20,29
LOC112531316|LOC112531316,2,8,0,0,10,7,0,7
LOC112531314|LOC112531314,31,78,47,19,102,44,17,35
LOC112531318|LOC112531318,2,2,1,2,3,2,0,3
LOC112531312|LOC112531312,11,28,21,9,32,18,10,13
LOC112531313|LOC112531313,23,87,32,22,102,79,28,40
LOC112531305|LOC112531305,0,0,2,0,2,1,0,0
NDAHNAKL|NDAHNAKL,192,217,207,587,575,766,392,566
LOC107050463|LOC107050463,309,705,465,1314,681,964,456,1089
LOC112531294|LOC112531294,29,111,77,93,187,239,27,73
LOC107051160|LOC107051160,0,0,0,0,0,0,0,1
U2AF2|U2AF2,466,2040,1053,1585,2648,2412,727,1383
LENG8|LENG8,639,1726,848,2482,2347,3170,1220,2143
PPP1R12C|PPP1R12C,201,844,392,716,907,993,428,728
TNNT1|TNNT1,0,22,5,0,26,22,0,0
KMT5C|KMT5C,102,411,222,259,417,428,187,224
HSPBP1|HSPBP1,264,1312,696,809,1708,1173,444,693
LOC100859273|LOC100859273,283,1239,1138,995,1643,1694,468,1055
ITIH6|ITIH6,0,26,11,23,10,26,11,51
LOC107049485|LOC107049485,104,579,280,454,555,636,142,313
NSMCE3|NSMCE3,219,1211,546,817,1566,875,467,632
PFKFB4|PFKFB4,1839,9452,4666,5198,8747,8874,2284,5061
HSD17B10|HSD17B10,1679,12560,3858,4879,13011,6363,2363,4147
NAA10L|NAA10L,273,1133,641,885,1281,1347,395,556
LOC107056088|LOC107056088,0,13,2,14,10,3,3,9
LOC112529962|LOC112529962,0,6,13,26,6,9,18,9
TRNAQ-CUG_5,0,0,0,0,0,0,0,0
LOC112531334|LOC112531334,5,20,17,37,46,51,51,28
ERR2984226.25546|TRNAK-UUU,1,1,0,1,1,0,0,1
LOC112531324|LOC112531324,0,12,1,51,13,0,5,5
LOC107050135|LOC107050135,0,0,0,13,0,0,4,0
LOC107050134|LOC107050134,0,0,0,8,4,0,10,6
TARM1L2|TARM1L2,0,0,0,12,0,3,0,0
LOC107049567|LOC107049567,0,0,0,0,4,0,10,0
LOC112531340|LOC112531340,0,0,2,3,3,3,0,2
LOC112531342|LOC112531342,0,0,0,0,0,0,0,0
LOC107050189|LOC107050189,0,0,1,6,7,1,1,0
LOC107055384|LOC107055384,0,0,0,5,6,0,5,3
LOC112531337|LOC112531337,0,0,0,0,0,0,0,0
LOC107057632|LOC107057632,0,5,0,0,0,0,0,0
LOC100858456|LOC100858456,0,0,0,5,0,0,0,0
LOC112531325|LOC112531325,0,0,0,0,0,0,0,0
LOC112531336|LOC112531336,0,0,1,0,3,0,0,0
LOC112531326|LOC112531326,0,0,1,9,0,0,0,0
LOC107049894|LOC107049894,0,0,1,10,0,0,6,0
LOC100857375|LOC100857375,2,3,4,5,5,4,6,7
LOC112531329|LOC112531329,0,0,0,6,0,0,0,5
LOC107050060|LOC107050060,0,0,0,25,0,6,0,6
LOC107049514|LOC107049514,0,30,17,63,23,22,34,29
LOC107049516|LOC107049516,0,0,0,19,15,7,9,9
LOC107050038|LOC107050038,0,0,3,18,0,6,7,0
LOC112531341|LOC112531341,0,0,0,0,0,0,0,0
LOC425449|LOC425449,0,0,3,14,7,7,0,4
LOC107050283|LOC107050283,0,0,0,22,19,6,7,0
LOC100857193|LOC100857193,0,33,22,28,148,27,16,8
LOC107050540|LOC107050540,4,0,0,13,7,4,0,3
LOC107050226|LOC107050226,4,28,15,31,26,16,15,19
LOC100857409|LOC100857409,3,0,0,0,12,8,0,0
LOC107049799|LOC107049799,5,3,10,0,15,11,3,1
LOC112531327|LOC112531327,3,0,0,0,0,4,0,0
LOC112531328|LOC112531328,7,0,6,17,6,8,18,0
LOC112531339|LOC112531339,4,8,7,23,24,15,7,8
CHIR-IG1-5|CHIR-IG1-5,7,79,15,106,57,37,59,66
LOC112531338|LOC112531338,6,3,11,19,28,11,5,11
LOC425238|LOC425238,5,35,32,15,62,67,33,29
LOC112531332|LOC112531332,5,0,0,3,0,0,0,3
LOC112531357|LOC112531357,2,0,0,0,0,0,0,0
LOC107050544|LOC107050544,0,0,0,0,4,4,0,0
LOC112531350|LOC112531350,0,0,0,0,0,0,0,0
LOC112531355|LOC112531355,0,0,0,0,1,1,0,1
LOC112531347|LOC112531347,0,20,12,12,47,25,4,9
LOC107050768|LOC107050768,167,428,225,615,518,741,374,505
LOC112531348|LOC112531348,17,84,61,76,79,122,24,73
LOC112531349|LOC112531349,70,162,136,212,185,338,165,260
LOC107050620|LOC107050620,159,367,253,579,315,599,172,353
REC8|REC8,0,8,5,2,9,11,2,7
LOC112531360|LOC112531360,24,153,103,87,225,163,52,123
LOC107051046|LOC107051046,121,504,304,335,343,579,143,319
LOC107051192|LOC107051192,401,1139,667,1167,1641,1664,972,1093
LOC112531359|LOC112531359,130,379,241,356,425,474,262,261
LOC112531361|LOC112531361,74,348,298,200,458,423,96,200
LOC112531425|LOC112531425,0,5,5,4,10,10,0,0
LOC112531422|LOC112531422,4,22,18,17,43,13,16,11
LOC107049904|LOC107049904,108,527,377,588,901,535,312,364
LOC107050958|LOC107050958,15,65,103,103,129,153,36,101
GFCBPL|GFCBPL,4,8,0,0,0,4,4,4
LOC112531371|LOC112531371,0,0,2,0,0,6,0,0
LOC100857892|LOC100857892,125,854,503,559,1722,941,222,565
FCGBPL|FCGBPL,254,1014,562,1116,1773,1443,548,1172
LOC112531372|LOC112531372,3,0,0,0,0,4,0,0
MYO7L2|MYO7L2,23,77,36,94,133,150,37,41
LOC112531373|LOC112531373,17,18,4,24,23,47,0,22
LOC107051196|LOC107051196,0,7,15,7,34,24,0,36
LOC107049408|LOC107049408,0,9,6,0,32,14,0,5
LOC107049409|LOC107049409,0,0,2,0,6,6,0,0
LOC776874|LOC776874,0,0,0,0,7,2,0,0
LOC107049175|LOC107049175,4,4,5,5,9,6,0,6
LOC107050650|LOC107050650,14,18,15,50,22,64,12,42
LOC112531420|LOC112531420,0,0,0,0,0,0,0,0
LOC112531436|LOC112531436,0,0,0,0,0,0,0,0
LOC112531431|LOC112531431,0,0,0,0,0,0,0,0
LOC112531437|LOC112531437,0,0,0,0,0,0,0,0
LOC112531440|LOC112531440,0,0,0,0,0,0,0,0
LOC112531441|LOC112531441,0,0,0,0,0,0,0,0
LOC112531429|LOC112531429,0,0,0,0,0,0,0,0
LOC107050786|LOC107050786,0,0,0,2,0,0,0,0
LOC101748894|LOC101748894,17,58,61,47,78,39,23,63
LOC112531439|LOC112531439,0,0,0,0,0,0,0,0
LOC112531435|LOC112531435,0,4,0,0,0,4,0,0
LOC112531434|LOC112531434,0,4,0,0,0,2,0,0
LOC107049115|LOC107049115,86,145,151,133,207,177,78,227
LOC107054716|LOC107054716,58,127,126,117,178,120,49,179
LOC112531386|LOC112531386,18,84,61,65,58,76,54,75
LOC112531384|LOC112531384,55,478,311,247,496,451,89,202
LOC112531403|LOC112531403,0,0,0,0,0,0,0,0
LOC107051305|LOC107051305,116,263,141,376,269,384,194,285
LOC107050532|LOC107050532,0,4,0,0,15,4,3,0
LOC112531411|LOC112531411,0,0,0,0,0,0,0,0
LOC107050300|LOC107050300,74,361,240,249,689,513,101,361
LOC112531400|LOC112531400,2,1,4,11,18,11,0,14
LOC112531401|LOC112531401,2,1,0,3,5,4,0,4
LOC112531402|LOC112531402,0,0,0,0,8,0,0,1
LOC107049779|LOC107049779,4,10,25,30,139,90,4,85
LOC112531410|LOC112531410,0,0,0,2,0,1,0,4
LOC112531379|LOC112531379,0,2,0,8,9,8,0,9
LOC107051372|LOC107051372,5,10,17,27,87,57,3,69
LOC112531415|LOC112531415,1,5,2,10,16,18,0,15
LOC107050233|LOC107050233,8,16,33,55,176,96,5,153
LOC112531416|LOC112531416,2,10,6,36,65,58,3,58
LOC107049918|LOC107049918,3,6,8,28,50,41,5,38
LOC112531421|LOC112531421,2,3,2,9,25,15,3,11
LOC107049867|LOC107049867,3,4,13,12,35,25,0,34
LOC107049108|LOC107049108,5,10,22,37,79,65,4,95
LOC112531380|LOC112531380,0,5,5,13,13,7,0,0
LOC107049675|LOC107049675,4,12,19,51,96,67,8,76
LOC107049189|LOC107049189,5,34,27,59,121,94,5,108
LOC107049639|LOC107049639,0,1,0,2,8,4,0,7
LOC112531364|LOC112531364,21,16,56,89,334,153,10,132
LOC112531365|LOC112531365,0,1,0,0,7,5,0,10
LOC107049357|LOC107049357,27,20,67,124,398,183,12,191
LOC112531367|LOC112531367,0,1,2,0,9,6,0,7
LOC107049638|LOC107049638,5,8,6,22,53,39,3,53
LOC112531369|LOC112531369,0,0,1,1,4,7,0,4
LOC107050630|LOC107050630,4,14,15,40,81,63,5,74
LOC112531366|LOC112531366,0,2,0,0,11,6,0,2
LOC112531370|LOC112531370,0,3,6,13,31,20,0,22
LOC107050249|LOC107050249,0,0,1,0,10,6,0,1
LOC112531412|LOC112531412,0,3,3,9,18,13,0,14
LOC112531413|LOC112531413,0,0,0,0,12,6,0,2
LOC101752046|LOC101752046,8,16,33,41,111,89,4,94
LOC112531381|LOC112531381,0,4,2,0,9,4,0,4
LOC112531388|LOC112531388,21,26,76,175,878,311,17,169
LOC112531392|LOC112531392,4,8,9,30,49,46,3,44
LOC112531391|LOC112531391,4,6,7,12,11,8,0,6
LOC112531393|LOC112531393,4,1,7,14,29,18,3,23
LOC112531382|LOC112531382,2,6,0,0,4,6,0,0
LOC112531419|LOC112531419,2,1,6,14,26,22,0,25
LOC112531397|LOC112531397,0,2,2,3,6,9,1,0
LOC112531395|LOC112531395,2,7,7,5,11,8,3,5
LOC107050274|LOC107050274,0,0,0,1,5,0,0,2
LOC107049916|LOC107049916,3,22,30,66,159,97,12,99
LOC107049648|LOC107049648,5,16,32,47,151,79,8,85
LOC112531418|LOC112531418,2,2,4,12,23,21,0,20
LOC112531408|LOC112531408,0,0,0,0,3,0,0,2
LOC107049925|LOC107049925,3,12,45,48,139,85,7,69
LOC112531426|LOC112531426,0,0,0,0,3,0,0,2
LOC112531444|LOC112531444,99,352,228,388,403,362,228,222
LOC101750015|LOC101750015,292,536,406,1065,776,1229,629,908
LOC107051290|LOC107051290,222,514,495,1131,700,1002,399,989
PELP1|PELP1,61,166,77,211,265,299,86,213
MED11|MED11,428,1364,984,1069,2215,1533,760,1141
CLDN7|CLDN7,9,37,18,20,24,35,17,11
ELP5|ELP5,103,478,274,160,448,302,102,163
CTDNEP1|CTDNEP1,65,319,87,304,357,331,156,152
LOC112531453|LOC112531453,13,3,5,1,21,57,0,12
LOC107049934|LOC107049934,6,8,1,7,31,32,2,14
LOC112531462|LOC112531462,0,0,0,0,0,5,0,0
LOC107051353|LOC107051353,52,45,27,132,204,138,19,90
LOC112531452|LOC112531452,8,2,0,8,38,38,2,14
LOC112531480|LOC112531480,0,0,0,9,0,0,0,0
LOC107049939|LOC107049939,13,11,1,13,66,75,6,34
LOC107057251|LOC107057251,50,35,16,36,147,191,7,78
LOC107057280|LOC107057280,26,46,45,34,211,230,15,72
LOC107057257|LOC107057257,70,69,28,210,335,172,18,87
LOC107057254|LOC107057254,166,163,90,383,573,264,120,230
LOC112531459|LOC112531459,8,5,3,12,25,46,7,18
LOC107050685|LOC107050685,18,12,0,9,30,31,4,26
LOC107049816|LOC107049816,182,233,163,270,1147,929,53,348
LOC112531461|LOC112531461,12,6,0,15,21,37,6,7
LOC112531470|LOC112531470,183,132,104,168,741,623,58,198
LOC112531449|LOC112531449,23,7,5,14,30,33,6,8
LOC107057264|LOC107057264,11,3,0,3,23,42,5,17
LOC107049550|LOC107049550,6,4,2,8,24,29,0,14
LOC107057271|LOC107057271,8,6,0,11,14,20,0,9
JPH2|JPH2,115,86,42,305,254,201,31,176
LOC101751245|LOC101751245,129,232,172,163,927,776,28,334
LOC107049881|LOC107049881,19,3,5,10,23,38,5,21
LOC112531460|LOC112531460,3,2,0,9,25,33,5,12
LOC107057283|LOC107057283,15,3,0,18,34,35,5,18
LOC107057317|LOC107057317,70,44,19,102,187,188,17,106
LOC107057287|LOC107057287,114,111,54,249,497,179,76,150
LOC107049615|LOC107049615,62,129,48,243,133,273,84,252
FUS|FUS,911,3799,1371,2825,3570,4235,1176,2311
LOC101748916|LOC101748916,143,610,205,522,649,766,341,407
LOC112531448|LOC112531448,0,0,0,0,0,15,8,4
LOC112531457|LOC112531457,10,72,20,30,80,75,19,19
LOC107050995|LOC107050995,145,289,82,348,358,401,153,281
ACAP1L|ACAP1L,50,90,49,191,169,99,45,74
SLC16A13|SLC16A13,0,0,0,8,0,0,0,0
LOC107049449|LOC107049449,0,4,12,27,10,9,18,4
MGAM|MGAM,0,0,0,0,0,0,0,0
LOC107050378|LOC107050378,0,10,8,11,6,0,0,0
LOC112531450|LOC112531450,34,48,14,16,21,42,33,108
PABPN1|PABPN1,389,1574,1168,1421,1866,2018,935,1184
LOC112531456|LOC112531456,82,342,231,115,260,233,77,127
PCK2|PCK2,3648,7904,4104,7936,9440,9823,5391,8589
LOC112531451|LOC112531451,86,217,108,199,231,413,122,336
LOC112531467|LOC112531467,0,0,0,0,0,0,0,0
LOC112531464|LOC112531464,0,0,0,0,0,0,0,0
LOC112531476|LOC112531476,0,0,0,0,0,0,0,0
LOC112531471|LOC112531471,0,0,0,0,0,0,0,0
LOC112531468|LOC112531468,0,0,0,0,0,0,0,0
LOC112531482|LOC112531482,0,0,0,0,0,0,0,0
LOC112531466|LOC112531466,0,0,0,0,0,0,0,0
LOC112531485|LOC112531485,0,0,0,0,0,0,0,0
LOC112531473|LOC112531473,0,0,0,0,0,0,0,0
LOC112531475|LOC112531475,0,0,0,0,0,0,0,0
LOC112531477|LOC112531477,0,0,0,0,0,0,0,0
LOC112531463|LOC112531463,0,0,0,0,0,0,0,0
LOC112531472|LOC112531472,0,0,0,0,0,0,0,0
LOC107050279|LOC107050279,0,0,0,0,0,0,0,0
LOC425607|LOC425607,240,958,503,999,1354,1172,588,787
LOC107050604|LOC107050604,454,1562,1070,1005,2610,2243,782,1241
ERR2984226.25701,18,32,36,53,71,34,17,26
ERR2984226.25702,47591,92030,187240,204275,171149,97553,28507,61689
ERR2984226.25703,38,55,106,149,89,60,25,59
ERR2984226.25704,88404,107189,303306,368915,187224,202923,47672,110013
ERR2984226.25705,47,139,109,119,215,129,25,141
ERR2984226.25707,180,678,1056,642,997,861,203,412
ERR2984226.25708,83,256,397,257,354,327,86,143
ERR2984226.25709,35,63,91,115,120,154,50,91
ERR2984226.25710,46,104,117,114,167,144,63,98
ERR2984226.25711,514,1890,1454,1347,3143,1135,871,978
ERR2984226.25712,762,2843,2274,2041,4847,1724,1213,1483
ERR2984226.25713,318,1137,1204,953,2532,875,538,726
ERR2984226.25714,126,375,502,360,929,359,213,272
ERR2984226.25715,3289,16612,16340,10623,27249,13038,4488,8674
ERR2984226.25716,479,1016,990,1033,1717,1687,596,850
ERR2984226.25717,1277,2061,2308,2126,3773,4014,1023,2140
ERR2984226.25718,45,97,142,152,246,178,65,99
ERR2984226.25719,146,231,219,309,377,433,145,249
ERR2984226.25720,48,121,211,245,301,208,95,137
ERR2984226.25721,9,62,206,202,135,50,69,64
ERR2984226.25722,15,89,195,224,161,75,88,74
ERR2984226.25723,73,177,162,218,328,228,97,127
ERR2984226.25724,128,361,448,398,821,316,141,368
ERR2984226.25726,91,145,403,235,333,103,106,123
LOC112532827|LOC112532827,0,0,0,0,0,0,0,0
LOC430443|LOC430443,0,20,40,56,41,13,8,29
OR9Q1|OR9Q1,0,0,0,3,0,0,0,0
ACR|ACR,0,10,4,9,13,0,20,0
ACRL|ACRL,0,0,0,0,0,0,0,0
LOC107050884|LOC107050884,0,0,0,0,5,6,0,0
LOC112532971|LOC112532971,0,0,0,9,9,4,0,0
LOC112532974|LOC112532974,0,0,0,0,0,0,0,0
LOC112532979|LOC112532979,0,0,0,0,0,0,0,0
TRNAP-AGG,0,0,0,0,0,0,0,0
OPN1SW|OPN1SW,0,0,0,0,0,0,0,0
FLNC|FLNC,0,0,0,7,0,0,0,0
LOC112532987|LOC112532987,0,0,0,0,0,3,0,0
LOC112532885|LOC112532885,0,0,0,0,0,0,0,0
LOC107049971|LOC107049971,0,0,0,0,0,0,0,0
PAX4|PAX4,0,0,0,0,0,0,0,0
ADM2|ADM2,0,0,0,5,14,28,0,5
MIR183|MIR183,0,0,0,0,0,0,0,0
MIR183,0,0,0,0,0,0,0,0
CPA1|CPA1,0,0,0,0,0,0,0,0
CALML3|CALML3,0,0,0,0,0,0,6,0
LRGUK|LRGUK,0,0,0,9,8,10,0,7
LOC107053701|LOC107053701,0,0,0,0,6,6,0,9
LOC112532931|LOC112532931,0,4,9,6,4,15,6,14
LOC107054192|LOC107054192,0,0,0,0,0,0,0,0
LOC101750753|LOC101750753,0,0,0,0,2,0,0,0
LOC107054375|LOC107054375,0,0,0,0,0,0,0,0
LOC107054362|LOC107054362,0,0,0,0,0,0,0,0
LOC101752068|LOC101752068,0,0,0,0,0,0,0,0
MIR29B1|MIR29B1,0,0,0,0,0,0,0,0
MIR29B1,0,0,0,0,0,0,0,0
MIR29A|MIR29A,0,0,0,3,0,0,0,0
MIR29A,0,0,0,1,0,0,0,0
LOC112532970|LOC112532970,0,0,0,0,0,0,0,0
LOC107054641|LOC107054641,0,0,0,0,0,0,0,0
LOC107054627|LOC107054627,0,0,0,4,0,0,0,0
LOC107054620|LOC107054620,0,0,0,0,0,0,0,0
LOC112532972|LOC112532972,0,0,0,0,0,0,0,0
LOC107054917|LOC107054917,0,0,0,0,0,0,0,0
LOC100859811|LOC100859811,0,0,0,0,0,0,0,0
MIR1626|MIR1626,0,0,0,0,0,0,0,0
MIR1626,0,0,0,0,0,0,0,0
GRM3|GRM3,0,0,0,0,0,0,0,0
LOC112532768|LOC112532768,0,0,0,0,0,0,0,0
LOC112532981|LOC112532981,0,0,0,0,0,0,0,0
LOC112532985|LOC112532985,0,0,0,0,0,0,0,0
LOC112532771|LOC112532771,0,0,0,0,0,0,0,0
LOC107051624|LOC107051624,0,0,0,11,0,9,0,4
LHFPL3|LHFPL3,0,11,4,20,20,22,3,13
LOC107051631|LOC107051631,0,0,0,0,0,0,0,0
SLC26A4|SLC26A4,0,4,0,0,0,4,3,0
SIIL|SIIL,0,0,3,0,0,4,0,0
LOC100859509|LOC100859509,0,13,0,0,9,0,4,0
LOC107051637|LOC107051637,0,0,0,0,0,0,0,0
FAM19A5|FAM19A5,0,0,0,0,16,0,0,0
LOC107051638|LOC107051638,0,0,0,0,0,0,0,0
LOC112533144|LOC112533144,0,0,0,0,0,0,0,0
LOC107051639|LOC107051639,0,0,0,0,0,0,0,0
LOC112533146|LOC112533146,0,0,0,0,0,0,0,0
LOC112533145|LOC112533145,0,0,0,0,17,0,0,0
LOC101748137|LOC101748137,0,0,0,0,0,0,0,0
LOC112533148|LOC112533148,0,0,0,0,0,0,0,0
LOC107050165|LOC107050165,0,0,0,0,0,0,0,0
LOC112533150|LOC112533150,0,0,0,0,0,0,0,0
LOC112533149|LOC112533149,0,0,0,0,0,0,0,0
LOC101748454|LOC101748454,0,0,0,0,0,0,0,0
LOC112533151|LOC112533151,0,0,0,0,0,0,0,0
LOC112533152|LOC112533152,0,0,0,0,0,0,0,0
IL17REL|IL17REL,0,4,0,12,0,0,0,0
MLC1|MLC1,0,0,0,0,0,8,0,0
LOC417741|LOC417741,0,0,0,0,80,0,0,0
GRM8|GRM8,0,0,0,0,0,0,0,0
GPR37|GPR37,0,0,0,0,0,0,0,0
LOC112533160|LOC112533160,0,0,0,0,0,0,0,5
SPAM1|SPAM1,0,0,0,0,0,0,0,0
HYAL6|HYAL6,0,9,4,14,16,8,0,0
LMOD2|LMOD2,0,0,0,0,0,0,0,0
FEZF1|FEZF1,0,0,0,0,0,0,0,0
LOC112533174|LOC112533174,0,8,0,0,13,0,0,0
LOC100859665|LOC100859665,0,0,0,0,4,0,0,0
LOC112533180|LOC112533180,0,0,0,0,0,0,0,0
ASZ1|ASZ1,0,0,0,0,0,0,0,0
WNT2|WNT2,0,0,4,0,0,0,0,0
LOC107052646|LOC107052646,0,0,0,0,0,0,0,0
LOC107052882|LOC107052882,0,0,0,0,0,0,0,0
PPP1R3A|PPP1R3A,0,0,0,0,0,0,0,0
MIR1695|MIR1695,0,0,0,0,0,0,0,0
MIR1695,0,0,0,0,0,0,0,0
LOC107052656|LOC107052656,0,0,0,0,0,0,0,0
LOC101747665|LOC101747665,0,0,0,0,0,0,0,0
LOC107052883|LOC107052883,0,0,0,0,0,0,0,0
LSMEM1|LSMEM1,0,0,0,0,0,0,0,10
LOC112533197|LOC112533197,0,0,0,13,8,4,8,0
AVPR2|AVPR2,0,0,0,0,0,0,0,0
NRCAM|NRCAM,0,9,6,12,0,6,5,6
LOC112533215|LOC112533215,0,0,0,0,0,0,0,0
LOC112533217|LOC112533217,0,0,0,0,0,0,0,0
ADAMTS20|ADAMTS20,0,0,4,0,0,0,4,0
LOC112533224|LOC112533224,0,0,0,0,0,0,0,0
TMEM117|TMEM117,0,4,0,14,10,4,6,0
ARRDC5|ARRDC5,0,0,0,0,0,0,0,0
PRLL|PRLL,0,0,0,0,0,0,0,0
DBX2|DBX2,0,0,0,9,4,10,0,0
LOC107052695|LOC107052695,0,0,0,0,0,0,0,0
LOC107052703|LOC107052703,0,0,0,18,28,11,4,11
LOC112533247|LOC112533247,0,0,0,0,0,0,0,0
LOC101749839|LOC101749839,0,0,0,0,0,0,0,0
LOC101750768|LOC101750768,0,22,14,6,24,28,21,7
MIRLET7I|MIRLET7I,0,4,1,0,2,5,2,0
MIRLET7I,0,1,0,0,1,1,1,0
AVPR1A|AVPR1A,0,2,0,0,0,6,0,0
WIF1|WIF1,0,0,0,8,5,0,0,0
LOC107052884|LOC107052884,0,0,0,0,0,0,0,0
IL22|IL22,0,0,4,0,0,0,2,0
LOC107052749|LOC107052749,0,0,0,4,0,0,10,0
BEST3|BEST3,0,0,0,6,5,4,0,0
LOC100858495|LOC100858495,0,0,0,0,0,0,0,0
LOC107052798|LOC107052798,0,0,0,0,0,0,0,0
LOC107052799|LOC107052799,0,4,0,0,0,8,0,0
LOC101749281|LOC101749281,0,0,0,0,0,0,0,0
OTOGL|OTOGL,0,0,0,0,0,0,0,0
LOC107052834|LOC107052834,0,0,0,0,0,0,0,0
LOC107052588|LOC107052588,0,0,0,0,0,0,0,0
PTPRQ|PTPRQ,0,0,0,0,0,0,0,7
MYF6|MYF6,0,0,0,0,0,0,0,0
MYF5|MYF5,0,0,0,0,0,0,0,0
LOC107052885|LOC107052885,0,0,0,0,0,0,0,0
TSPAN19|TSPAN19,0,0,0,0,0,0,0,0
LRRIQ1|LRRIQ1,0,0,0,0,4,0,0,3
LOC112533329|LOC112533329,0,0,0,0,0,0,0,0
LOC112533332|LOC112533332,0,0,0,0,0,0,0,0
NTS|NTS,0,0,0,0,5,0,0,0
MGAT4C|MGAT4C,0,0,0,6,4,0,0,4
LOC112533343|LOC112533343,0,0,0,0,0,0,0,0
LOC100858183|LOC100858183,0,0,0,0,0,0,0,0
LOC107053007|LOC107053007,0,0,0,0,0,0,0,0
LOC107053006|LOC107053006,0,0,0,0,0,0,0,0
LOC112533359|LOC112533359,0,7,14,17,13,10,0,11
LOC101750244|LOC101750244,0,0,0,0,0,0,0,0
LOC107053003|LOC107053003,0,0,0,0,0,0,0,0
LOC101750282|LOC101750282,0,0,0,0,7,6,0,4
LOC112533369|LOC112533369,0,0,0,0,0,0,0,0
C12orf74|C12orf74,0,0,0,0,0,0,0,0
LOC112533370|LOC112533370,0,3,0,0,0,0,0,0
LOC101750670|LOC101750670,0,0,0,0,0,0,0,0
LOC112533384|LOC112533384,0,16,0,14,28,12,9,5
TRNAD-GUC,0,1,0,0,0,0,0,0
LOC107052954|LOC107052954,0,0,8,7,7,5,3,0
LOC769175|LOC769175,0,0,3,0,0,0,0,0
LOC101747627|LOC101747627,0,0,0,0,0,0,0,0
LOC112533392|LOC112533392,0,0,0,0,0,0,0,0
MIR1691|MIR1691,0,0,0,0,0,0,0,0
MIR1691,0,0,0,0,0,0,0,0
MIR135A2|MIR135A2,0,0,0,0,0,0,0,0
MIR135A2,0,0,0,0,0,0,0,0
LOC112533393|LOC112533393,0,0,0,0,0,0,0,0
LOC107053845|LOC107053845,0,0,0,0,0,0,0,0
LOC101747799|LOC101747799,0,0,0,0,0,0,0,0
LOC112533395|LOC112533395,0,0,0,0,0,0,0,0
TRNAD-GUC_1,0,1,0,0,0,0,0,0
TRNAD-GUC_2,0,1,0,0,0,0,0,0
TRNAW-CCA,0,0,0,0,0,0,0,0
STRA8|STRA8,0,0,0,0,0,10,0,0
AGBL3|AGBL3,0,0,0,0,0,0,0,0
PDE6H|PDE6H,0,0,0,0,0,0,0,0
LOC107048995|LOC107048995,0,0,0,0,0,0,0,0
ART4|ART4,0,0,0,0,0,0,0,0
LOC112533433|LOC112533433,0,0,0,0,0,0,0,0
SMCO3|SMCO3,0,0,0,0,0,0,0,0
MIR6581|MIR6581,0,0,0,0,0,0,0,0
MIR6581,0,0,0,0,0,0,0,0
LOC107053841|LOC107053841,0,0,0,0,0,0,0,0
GUCY2C|GUCY2C,0,11,14,0,398,44,33,56
SEPT3|SEPT3,0,0,0,0,0,0,0,0
LOC100859314|LOC100859314,0,0,0,0,0,0,0,0
CSDC2|CSDC2,0,7,4,0,10,5,0,6
LOC101749282|LOC101749282,0,0,0,0,0,0,0,1
CACNA1I|CACNA1I,0,0,0,0,0,0,0,0
LOC107053688|LOC107053688,0,0,0,0,0,0,0,0
LOC101751556|LOC101751556,0,0,0,0,0,0,0,0
GALR3|GALR3,0,0,0,0,0,0,0,0
LOC693258|LOC693258,0,0,0,0,0,6,2,0
UTS2RL|UTS2RL,0,4,3,0,5,0,0,0
ELFN2|ELFN2,0,5,0,0,6,7,0,0
MB|MB,0,0,0,0,0,0,0,0
LOC101747256|LOC101747256,0,0,0,0,0,0,0,0
LOC112533487|LOC112533487,0,0,0,0,0,0,0,0
LOC112532681|LOC112532681,0,0,0,0,0,0,0,0
LOC112533502|LOC112533502,0,0,0,4,0,0,0,0
RFX4|RFX4,0,0,0,0,0,0,0,0
GLT8D2|GLT8D2,0,6,0,7,5,6,0,11
LOC107049050|LOC107049050,0,0,0,0,0,0,0,0
MIR7450,0,0,0,0,0,0,0,0
MIR7450|MIR7450,0,0,0,0,0,0,0,0
