gene_id,CN_2w_2,CN_2w_1,CN_3hr_3,CN_4w_1,HT_3hr_1,HT_3hr_2,HT_3hr_3,HT_3hr_4
RPS6KB1|RPS6KB1,1179,3496,1959,3956,6838,2932,3068,3373
TUBD1|TUBD1,141,427,309,471,1943,665,763,888
PTRH2|PTRH2,173,740,491,503,3915,992,828,861
LOC107054808|LOC107054808,103,175,107,212,0,0,0,0
MIR21|MIR21,2,1,1,1,6928,2609,2471,2959
ERR2984226.19713|MIR21,1,0,0,0,833,266,418,449
LOC107054809|LOC107054809,133,174,81,446,373,228,165,202
INTS2|INTS2,597,1690,1098,2442,0,0,0,0
BRIP1|BRIP1,103,180,129,180,1,0,0,0
MED13|MED13,371,736,689,1797,1398,598,632,669
TBX2|TBX2,84,346,217,274,850,272,300,215
PPM1D|PPM1D,167,530,388,679,0,0,0,0
BCAS3|BCAS3,188,366,302,426,1084,195,273,290
APPBP2|APPBP2,304,1060,585,1409,110,50,66,76
LOC112530074|LOC112530074,0,12,0,0,3,1,1,1
C19H17ORF64|C19H17ORF64,0,0,0,0,4032,1718,2737,913
ZNHIT3|ZNHIT3,242,1170,501,710,2079,1304,1037,967
MYO19|MYO19,285,746,457,1073,124,25,30,36
PIGW|PIGW,51,201,125,179,731,579,821,640
USP32|USP32,387,800,507,1641,11,0,8,0
CA4|CA4,100,1230,50,337,8,7,0,0
GGNBP2|GGNBP2,307,802,534,1113,45,45,60,29
DHRS11|DHRS11,310,983,585,848,5,0,0,10
AATF|AATF,104,525,281,510,643,507,514,387
TADA2A|TADA2A,222,715,510,497,0,0,2,0
DUSP14|DUSP14,82,297,232,207,133,128,53,145
SYNRG|SYNRG,435,1157,812,1958,566,448,551,415
DDX52|DDX52,144,413,271,546,751,308,651,352
HNF1B|HNF1B,75,317,255,324,75,50,44,18
MIR6639|MIR6639,2,5,3,6,1211,608,1119,774
ERR2984226.19766|MIR6639,1,0,0,1,204,143,113,73
ACACA|ACACA,19814,43683,34509,54406,26,12,13,8
C19H17orf78|C19H17orf78,18,26,19,0,46,12,23,17
DYNLL2|DYNLL2,97,508,163,360,245,164,279,145
SRSF1|SRSF1,1754,6591,3081,7029,116,61,86,63
VEZF1|VEZF1,235,653,544,918,109,53,137,39
LOC112530065|LOC112530065,0,0,5,0,201,75,107,103
CUEDC1|CUEDC1,74,320,222,397,14,3,4,0
MRPS23|MRPS23,176,678,357,568,212,200,77,40
LOC107054812|LOC107054812,0,0,0,0,1043,571,592,408
MSI2|MSI2,211,747,453,724,670,302,346,286
MIR1585|MIR1585,0,0,0,2,796,136,283,278
MIR1585,0,0,0,1,408,199,154,146
AKAP1|AKAP1,1036,3359,1864,4573,1495,631,602,482
NF1|NF1,1480,2822,2371,4893,2489,1416,988,973
EVI2A|EVI2A,15,14,25,89,10,0,0,0
OMG|OMG,8,17,5,16,12,0,10,8
KSR1|KSR1,415,899,602,1541,22,4,0,12
NOS2|NOS2,90,252,193,455,6922,3208,2590,1918
LYRM9|LYRM9,40,119,88,181,9111,3064,4397,3405
WSB1|WSB1,6706,17197,14697,19497,6329,3018,1715,1916
LOC107054763|LOC107054763,18,20,0,14,5,9,0,0
TNFAIP1|TNFAIP1,275,714,475,1296,410,156,210,167
LOC112530077|LOC112530077,3,0,0,4,583,195,244,175
NLK|NLK,367,1075,695,1267,442,167,133,155
TMEM97|TMEM97,1871,6599,3451,5636,522,303,289,207
IFT20|IFT20,488,2205,1105,1618,62,34,12,23
SGSM2|SGSM2,83,258,209,445,55,17,6,14
MNT|MNT,156,455,434,634,103,98,98,81
MIR1689|MIR1689,0,0,0,4,0,0,6,4
MIR1689,0,0,0,1,8,0,3,4
PAFAH1B1|PAFAH1B1,1177,3816,2206,4826,40,9,15,18
RAP1GAP2|RAP1GAP2,12,24,37,139,0,0,0,0
CLUH|CLUH,1220,3403,2264,3617,0,0,0,0
XAF1|XAF1,0,0,0,9,0,0,0,0
TPSNRL|TPSNRL,253,971,701,1030,629,147,239,254
LOC107054813|LOC107054813,37,107,60,84,19,17,22,12
WSCD1|WSCD1,7,18,13,39,862,684,809,569
KIAA0753|KIAA0753,137,341,269,603,2669,705,835,891
MED31|MED31,183,656,429,793,368,186,157,113
TXNDC17|TXNDC17,571,2201,1082,1581,128,163,73,28
PITPNM3|PITPNM3,83,174,95,347,4506,1160,1737,910
FAM64A|FAM64A,0,0,0,30,1905,1031,734,641
FBXO39|FBXO39,13,9,0,125,46,18,14,31
TEKT1|TEKT1,0,0,14,22,24,10,32,35
SMTNL2|SMTNL2,30,89,41,215,29,10,35,40
LOC112530071|LOC112530071,62,316,183,241,0,0,0,0
LOC101751286|LOC101751286,159,638,319,400,0,0,0,0
LOC107050955|LOC107050955,32,64,45,264,0,0,0,0
LOC107050031|LOC107050031,0,0,6,38,11,0,12,0
IGSF1L3|IGSF1L3,77,111,102,400,6189,2404,1577,1079
L3MBTL1|L3MBTL1,38,102,65,190,154,53,75,41
SRSF6|SRSF6,1896,6316,4015,6855,27,0,0,13
EPB41L1|EPB41L1,38,83,77,155,972,295,156,188
AAR2|AAR2,169,430,331,593,5051,1983,2184,2279
DLGAP4|DLGAP4,94,344,334,440,1018,429,491,464
LOC112530104|LOC112530104,7,15,15,72,58,31,28,17
TGIF2|TGIF2,63,286,188,165,317,101,124,58
LOC112530107|LOC112530107,0,5,0,0,0,0,0,0
MYL9|MYL9,125,371,211,271,0,0,0,0
C20H20ORF24|C20H20ORF24,1054,4625,2980,4146,0,0,0,0
GGT7|GGT7,80,88,0,58,0,0,0,0
NCOA6|NCOA6,557,1287,809,2159,0,0,0,0
LOC112530130|LOC112530130,43,1105,1741,281,0,0,0,0
TP53INP2|TP53INP2,734,393,365,1756,0,0,0,0
TLDC2|TLDC2,45,211,131,125,0,0,0,0
MIR6664|MIR6664,0,0,4,3,0,0,0,0
MIR6664,0,0,1,1,140,149,106,76
PIGU|PIGU,276,770,590,908,0,0,0,0
SAMHD1|SAMHD1,153,704,280,716,600,369,359,387
RBL1|RBL1,132,528,196,577,1649,566,573,761
LOC107054815|LOC107054815,6,3,0,0,243,147,131,155
CHD6|CHD6,222,669,434,1054,719,271,344,347
RALGAPB|RALGAPB,515,1246,865,2074,20,6,7,0
LOC100858152|LOC100858152,61,218,91,144,194,85,56,97
LOC107057310|LOC107057310,595,1473,1299,2608,50,21,20,38
SLA2|SLA2,22,187,80,178,526,256,269,223
PHF20|PHF20,313,846,543,1392,20,24,14,20
LOC112530110|LOC112530110,0,6,3,15,3,0,0,0
MIR1558|MIR1558,0,0,0,0,1128,299,339,318
MIR1558,0,0,0,0,12295,4448,4267,5109
ARHGAP39|ARHGAP39,154,294,275,525,22,7,7,4
RBM39|RBM39,1163,3562,2585,4345,1,1,1,1
ROMO1|ROMO1,406,2939,1187,1097,25,27,0,5
NFS1|NFS1,1391,3939,2597,4957,3588,1847,1471,1221
CPNE1|CPNE1,311,962,769,1565,7066,2088,2975,2946
RBM12|RBM12,456,876,571,1176,872,565,481,374
FER1L4|FER1L4,0,0,0,6,8,4,2,4
DDEFL1|DDEFL1,29,21,28,225,1,1,1,1
ST3GAL2L|ST3GAL2L,56,106,69,202,26,25,23,12
ERGIC3|ERGIC3,462,1499,884,1840,1021,657,477,490
CEP250|CEP250,101,294,240,597,459,182,126,138
UQCC1|UQCC1,193,840,441,778,54,10,26,8
EIF6|EIF6,681,3275,1572,3364,1463,729,853,770
MMP24|MMP24,119,427,251,470,1212,427,421,382
MAP1LC3A|MAP1LC3A,1009,3153,2865,2905,4177,1908,1518,1386
MIR1453|MIR1453,2,2,3,2,223,151,139,112
ERR2984226.19916|MIR1453,1,1,1,1,1969,818,734,725
DYNLRB1|DYNLRB1,502,1579,942,1449,7886,3169,3325,3234
MANBAL1|MANBAL1,382,737,463,1358,618,397,348,466
ITCH|ITCH,351,721,537,1218,314,245,171,174
LOC112530134|LOC112530134,0,4,0,0,19,10,10,9
AHCY|AHCY,11449,35916,20840,33410,443,143,221,140
ASIP|ASIP,0,3,0,3,4,6,0,7
EIF2S2|EIF2S2,705,2601,1508,3187,2500,1662,1092,2256
RALY|RALY,0,0,0,9,264,98,62,73
LOC112530105|LOC112530105,2,0,0,0,3217,1314,1354,1522
PLIN3L|PLIN3L,0,0,0,0,862,404,261,386
CHMP4B|CHMP4B,477,1843,1083,2143,1012,553,710,472
ZNF341|ZNF341,78,245,186,338,0,38,0,0
MIR6674|MIR6674,0,0,0,3,0,0,0,4
MIR6674,0,0,0,1,410,174,242,169
PXMP4|PXMP4,1041,3882,2117,3721,82,35,58,19
E2F1|E2F1,207,2134,753,939,1130,559,664,533
NECAB3|NECAB3,117,669,221,507,140,72,90,42
CBFA2T2|CBFA2T2,0,36,13,46,251,126,181,218
SNTA1|SNTA1,8,26,10,37,1800,859,487,602
TOX2|TOX2,30,61,39,124,6,0,7,0
EDEM2|EDEM2,213,903,526,1036,66,76,54,18
TRPC4AP|TRPC4AP,801,2453,1479,3526,3912,1399,1543,1319
GSS|GSS,342,1919,966,1193,11269,4459,4669,4213
ACSS2|ACSS2,553,1752,779,2058,93,56,14,69
SOGA1|SOGA1,121,222,223,658,0,7,0,0
PTPRT|PTPRT,4,9,4,9,16,11,6,6
LOC107054894|LOC107054894,0,0,0,0,274,165,284,166
LOC769590|LOC769590,842,2050,981,1854,0,0,0,2
LOC107054892|LOC107054892,23,59,16,47,2709,846,1036,918
LOC107054891|LOC107054891,3,0,0,8,293,122,171,135
LOC101749104|LOC101749104,0,11,0,16,28,12,24,33
MYBL2|MYBL2,153,474,267,317,12,0,0,4
LOC101749307|LOC101749307,4,9,0,0,25927,10924,7683,7320
SLC32A1|SLC32A1,0,0,0,0,734,452,768,409
IFT52|IFT52,167,718,403,552,143,35,71,41
SGK2|SGK2,574,1704,1527,1043,2882,976,1105,1162
ARHGAP40|ARHGAP40,62,61,55,235,3030,1557,2284,1685
ACTR5|ACTR5,76,290,173,331,1560,673,669,697
PPP1R16B|PPP1R16B,194,332,287,800,27,8,5,0
FAM83D_1|FAM83D,48,225,127,256,0,7,0,0
FAM83D|FAM83D,175,578,510,529,134,91,89,42
DHX35|DHX35,80,237,136,323,1786,1372,817,787
LOC107054889|LOC107054889,4,0,0,17,0,0,0,0
LOC112530119|LOC112530119,17,40,41,59,171,140,60,0
LOC107054887|LOC107054887,0,0,0,3,0,0,0,0
MAFB|MAFB,238,289,289,1238,21,15,0,0
LOC112530117|LOC112530117,63,191,121,413,0,0,0,0
LOC101750504|LOC101750504,412,1499,784,1380,66,56,0,54
PLCG1|PLCG1,95,250,156,622,0,0,5,0
ZHX3|ZHX3,1091,2276,1665,3052,2721,1437,1677,1708
MIR1614|MIR1614,0,0,0,0,462,314,450,348
MIR1614,0,0,0,0,2534,1340,979,906
TOP1|TOP1,647,1547,937,2667,136,41,33,51
GHRH|GHRH,7,37,0,83,6,0,2,5
LOC107054886|LOC107054886,0,21,0,26,16096,10383,6891,5932
RPN2|RPN2,2885,9956,6499,12326,421022,191876,200446,114145
MANBAL4|MANBAL4,38,74,30,82,2293,1125,1136,1191
SRC|SRC,185,391,402,637,6261,2336,2572,2101
PIGT|PIGT,231,849,520,850,3,2,6,2
BLCAP|BLCAP,567,2098,1724,2047,3,1,9,4
LOC107054884|LOC107054884,20,31,29,39,417,44,20,51
DBNDD2|DBNDD2,18,209,51,183,195,95,55,43
TP53TG5|TP53TG5,5,14,0,18,57,29,5,17
SYS1|SYS1,80,519,271,382,1328,574,1078,744
SDC4|SDC4,76,122,144,349,0,0,0,0
RBPJL|RBPJL,0,3,0,19,779,310,205,271
MATN4|MATN4,0,0,0,0,7631,2636,2479,2302
PI3|PI3,81,283,1255,445,1518,711,490,530
KCNS1|KCNS1,0,0,7,27,71,39,28,28
STK4|STK4,691,2310,1464,3067,144,133,117,127
TOMM34|TOMM34,99,349,212,314,2,2,3,1
PABPC1L|PABPC1L,27,90,74,88,3,2,1,2
RIMS4|RIMS4,9,41,0,50,0,0,0,0
KCNK15|KCNK15,5,32,19,30,1,1,0,0
YWHAB|YWHAB,2255,6852,4394,8305,1,1,0,0
WISP2|WISP2,41,138,44,126,67,29,27,22
ADA|ADA,415,1000,456,1396,819,484,497,396
PKIG|PKIG,60,107,106,210,4878,2537,2156,2093
LOC101747703|LOC101747703,0,0,5,16,817,296,395,452
TTPAL|TTPAL,98,321,212,450,2,0,0,5
SERINC3|SERINC3,2436,4726,3267,9462,3924,1598,1958,2055
HNF4A|HNF4A,794,2443,1972,2450,14772,5906,5072,5126
LOC107054880|LOC107054880,555,1862,1087,1611,6161,2422,2898,2580
R3HDML|R3HDML,0,0,0,7,2718,1124,1253,1395
LOC107057318|LOC107057318,295,1370,583,1234,3163,1185,1297,1273
OSER1|OSER1,129,553,356,604,3824,1155,1373,2022
GDAP1L1|GDAP1L1,96,350,120,409,25,5,0,7
LOC112530126|LOC112530126,3,5,1,4,39,10,3,8
LOC112530127|LOC112530127,0,0,0,0,0,0,0,0
LOC107054877|LOC107054877,42,39,17,122,27,11,7,11
LOC112530125|LOC112530125,3,0,0,7,1,1,1,1
SLC13A3|SLC13A3,7,27,9,21,1632,627,714,572
TP53RK|TP53RK,75,329,171,249,1028,749,541,485
SLC2A10|SLC2A10,99,401,257,339,11825,3259,3553,3806
EYA2|EYA2,0,21,6,14,1502,577,698,526
LOC107054876|LOC107054876,0,0,0,0,30604,14359,15505,13530
ZMYND8|ZMYND8,608,1204,934,2162,671,320,452,352
NCOA3|NCOA3,213,101,250,954,1739,631,856,638
SULF2|SULF2,171,354,249,775,3350,1363,1130,597
PREX1|PREX1,257,580,452,2458,14,0,0,0
ARFGEF2|ARFGEF2,1913,4023,2952,7294,440,310,291,188
CSE1L|CSE1L,360,1128,605,1720,17,24,13,21
STAU1|STAU1,586,1676,1067,2285,826,507,306,391
SNORD12C|SNORD12C,2,5,1,2,15,0,0,11
LOC112529916|LOC112529916,1,8,0,8,895,340,379,343
LOC112529917|LOC112529917,2,15,4,6,0,0,0,0
LOC112529918|LOC112529918,2,7,2,5,0,0,0,0
RPESL|RPESL,23,189,134,164,0,0,0,0
KCNB1|KCNB1,0,37,5,19,0,1,0,0
TGM3|TGM3,0,12,7,35,0,1,0,0
TGM6L|TGM6L,0,0,2,6,88,59,96,56
TGM6|TGM6,0,16,4,13,0,0,2,0
LOC107054874|LOC107054874,0,4,2,0,1755,563,676,725
EPB42|EPB42,0,16,8,45,0,0,0,0
CCNDBP1|CCNDBP1,455,1704,965,1744,5711,1903,1871,1917
LOC107054873|LOC107054873,0,0,0,0,725,362,394,311
ZNFX1|ZNFX1,222,404,955,1158,221,88,45,45
PHACTR3|PHACTR3,11,18,10,112,0,11,26,15
SYCP2|SYCP2,0,0,5,0,0,0,5,0
PPP1R3D|PPP1R3D,35,128,90,87,14,17,0,0
FAM217B|FAM217B,456,1113,673,1158,976,400,377,251
CDH4|CDH4,32,138,23,128,525,246,143,147
LOC107054870|LOC107054870,0,0,0,0,72,28,42,16
TAF4|TAF4,110,239,200,427,0,3,0,0
LSM14B|LSM14B,385,1124,862,1585,7,0,10,0
PSMA7|PSMA7,875,4004,2126,3213,3276,1097,1228,1178
MTG2|MTG2,107,390,198,304,632,473,379,271
HRH3|HRH3,7,9,8,38,3191,1075,1188,1282
OSBPL2|OSBPL2,716,2039,1454,3111,180,101,106,59
ADRM1|ADRM1,587,1966,1150,2250,958,614,419,230
LAMA5|LAMA5,243,433,259,934,0,0,0,0
RPS21|RPS21,1136,7624,3223,3577,30,18,18,9
CABLES2|CABLES2,27,53,51,93,11682,7290,8548,7241
RBBP8NL|RBBP8NL,0,0,0,0,4,2,0,0
LOC107054867|LOC107054867,60,99,45,75,3,2,2,2
GATA5|GATA5,67,248,163,68,201,69,110,95
LOC112530111|LOC112530111,7,27,25,14,585,269,237,149
SLCO4A1|SLCO4A1,1818,4646,3003,5007,440,133,178,119
NTSR1|NTSR1,573,506,510,1537,1229,553,564,345
OGFR|OGFR,363,1361,1017,1560,2538,1297,1151,907
MRGBP|MRGBP,26,31,43,52,508,348,435,158
TCFL5|TCFL5,8,85,17,54,0,0,0,0
COL9A3|COL9A3,9,47,43,70,2334,947,1085,968
MIR6681|MIR6681,10,4,4,31,28,31,0,12
ERR2984226.20088|MIR6681,1,0,1,1,231807,74919,83675,53234
SLC17A9|SLC17A9,357,2148,892,2025,459,95,316,87
MIR6567|MIR6567,0,0,0,0,922,567,826,598
MIR6567,0,0,0,0,534,241,320,185
GID8|GID8,226,493,398,854,38,15,11,9
LOC771200|LOC771200,0,0,0,0,109,57,48,41
LOC112530118|LOC112530118,0,0,0,0,3058,981,1513,696
MIR1746|MIR1746,0,0,0,0,2604,876,818,666
MIR1746,0,0,0,0,637,186,469,203
YTHDF1|YTHDF1,371,1213,714,1554,2956,902,1371,1129
BIRC7|BIRC7,0,15,0,8,1565,624,930,802
NKAIN4|NKAIN4,14,29,37,31,124,44,72,25
ARFGAP1|ARFGAP1,497,2501,1377,3745,409,123,142,149
DEPTOR|DEPTOR,0,15,11,13,433,126,197,173
COL20A1|COL20A1,0,0,0,0,1123,406,532,509
CHRNA4|CHRNA4,0,5,3,0,1109,466,307,586
EEF1A2|EEF1A2,0,11,0,0,0,8,0,5
PXDNL|PXDNL,0,5,7,7,6625,2691,2139,2750
PCMTD2|PCMTD2,297,540,428,1159,32,8,8,0
PPDPF|PPDPF,5734,36429,15431,15461,10991,3859,4285,3853
LOC107054859|LOC107054859,0,0,0,5,1675,844,1030,888
LOC107054860|LOC107054860,0,0,0,0,658,269,282,135
TCEA2|TCEA2,99,432,205,313,756,331,410,316
RGS19|RGS19,47,126,91,185,91,84,57,58
SOX18|SOX18,0,33,35,69,127,37,22,44
LOC100858256|LOC100858256,2,2,5,0,193,83,174,133
PRPF6|PRPF6,760,2057,1397,2815,870,403,519,466
ZNF512B|ZNF512B,368,1230,577,1303,228,86,100,140
LOC107054857|LOC107054857,10,12,17,55,3729,1260,1270,1899
UCKL1|UCKL1,197,706,430,803,32,45,46,32
LOC107054855|LOC107054855,14,17,19,70,1324,682,817,608
LOC107054856|LOC107054856,13,38,17,27,725,459,402,321
TRNAE-CUC_7,0,0,0,0,1204,453,548,476
DNAJC5|DNAJC5,21,14,24,83,1060,464,499,551
TPD52L2|TPD52L2,500,1643,1010,1789,1460,351,457,468
LIME1|LIME1,3,56,13,81,148,64,57,50
ZBTB46|ZBTB46,209,535,416,919,1712,851,617,559
SLC2A4RG|SLC2A4RG,44,197,93,216,0,0,0,0
ZGPAT|ZGPAT,151,588,376,705,1730,687,785,733
ARFRP1|ARFRP1,124,457,344,607,596,317,223,286
TNFRSF6B|TNFRSF6B,10,34,33,45,107,50,40,39
RTEL1|RTEL1,37,117,73,127,286,185,195,234
MIR1798|MIR1798,0,0,0,0,589,420,504,297
MIR1798,0,0,0,0,97265,55961,64079,59851
STMN3|STMN3,0,0,0,0,48,27,42,15
GMEB2|GMEB2,84,516,274,489,6,0,0,0
HELZ2|HELZ2,336,585,458,1542,436,175,213,115
STK35|STK35,18,93,52,95,1699,674,735,444
PDYN|PDYN,3,0,0,0,5006,3628,1425,1816
TPPNR1L|TPPNR1L,76,112,77,239,25204,7264,11094,7722
SIRPA|SIRPA,8,5,10,10,880,294,280,264
LOC771545|LOC771545,53,133,110,303,289,168,102,141
NSFL1C|NSFL1C,394,1333,756,1393,4286,2030,1813,2240
FKBP1C|FKBP1C,1210,5520,3142,3987,187,80,108,254
SNPH|SNPH,14,47,33,28,85,52,40,24
LOC112530133|LOC112530133,6,27,5,14,0,0,0,0
RAD21L1|RAD21L1,0,74,0,20,586,313,388,338
TMEM74B|TMEM74B,0,0,0,0,1501,517,730,626
PSMF1|PSMF1,675,2257,1387,2251,254,66,176,113
ANGPT4|ANGPT4,73,224,124,154,71,47,0,28
LOC112530115|LOC112530115,10,17,4,3,20,7,15,9
FAM110A|FAM110A,83,650,328,440,60,19,19,17
SLC52A3|SLC52A3,91,537,268,406,57,20,13,7
SRXN1|SRXN1,76,515,383,262,243,123,174,155
CSNK2A1|CSNK2A1,440,1687,949,1958,321,268,181,323
TBC1D20|TBC1D20,267,1134,643,1258,837,414,337,390
LOC101748049|LOC101748049,0,0,0,0,1,2,0,0
SOX12|SOX12,2,2,2,0,0,0,0,0
REM1|REM1,0,33,6,10,0,0,0,0
ID1|ID1,27,73,66,88,0,0,0,0
HM13|HM13,1158,7108,3391,5416,24,41,22,13
BCL2L1|BCL2L1,169,1327,642,959,906,451,436,400
TPX2|TPX2,38,78,97,159,675,257,265,136
FOXS1|FOXS1,6,12,9,4,905,275,299,305
IRF9|IRF9,192,860,511,754,3031,1132,1877,1768
LOC771689|LOC771689,11,37,18,35,2,2,2,1
TTLL9|TTLL9,44,199,196,246,1,1,1,1
DUSP15|DUSP15,58,211,122,127,1146,561,605,672
PDRG1|PDRG1,158,846,486,640,11241,3927,3801,4691
KIF3B|KIF3B,158,412,289,603,5884,2670,2374,2588
CCM2L|CCM2L,5,16,21,30,5315,2153,2310,2297
HCK|HCK,156,637,132,761,483,269,288,300
LOC112530123|LOC112530123,8,22,15,6,714,424,533,393
TM9SF4|TM9SF4,319,938,628,1435,408,118,123,150
PLAGL2|PLAGL2,341,1075,825,1357,2,1,1,1
POFUT1|POFUT1,146,517,340,623,1,0,0,0
ASXL1|ASXL1,118,373,264,458,465,195,146,195
C20H20ORF112|C20H20ORF112,57,177,149,237,1128,537,503,479
LOC107054851|LOC107054851,19,25,12,47,526,206,168,178
COMMD7|COMMD7,184,835,567,781,231,138,63,152
MAPRE1|MAPRE1,508,2053,1096,2697,3542,1435,2056,2405
BPIFB3|BPIFB3,51,152,25,342,3222,1453,1726,1708
BPIFB2|BPIFB2,17,31,310,22,926,455,504,411
CDK5RAP1|CDK5RAP1,156,697,342,659,1264,396,458,379
KIAA1755|KIAA1755,0,29,17,54,1713,785,670,878
LBP|LBP,824,1343,1319,3084,1445,650,709,602
TGM2|TGM2,224,632,378,1846,0,0,0,0
VSTM2L|VSTM2L,0,5,4,7,1658,762,836,946
RPRD1B|RPRD1B,500,1486,997,1946,1060,578,591,523
TTI1|TTI1,114,331,219,348,1541,522,589,612
CTNNBL1|CTNNBL1,185,589,503,782,313,138,175,113
LOC771972|LOC771972,83,486,205,374,23,0,0,0
WFDC2L|WFDC2L,10,38,31,39,1408,60,10,92
WFDC2|WFDC2,3,0,0,0,1129,358,549,415
DNTTIP1|DNTTIP1,166,1071,708,591,579,148,185,176
UBE2C|UBE2C,29,35,86,32,435,145,90,72
SNX21|SNX21,121,560,292,476,2378,792,1095,1075
WFDC8|WFDC8,9292,56706,29516,39235,621,175,264,202
SPINT4|SPINT4,19,129,53,147,523,253,411,159
LOC107054850|LOC107054850,67,524,310,438,0,0,0,0
LOC771994|LOC771994,31,39,145,31,4,1,2,1
CTSA|CTSA,1087,3223,1786,3789,465,214,186,142
NEURL2|NEURL2,0,0,0,0,7848,3225,3442,3539
ACOT8|ACOT8,470,2693,1925,2114,91437,26441,12337,23420
ZSWIM1|ZSWIM1,17,76,54,44,996,310,218,283
PLTP|PLTP,17,76,31,84,22,0,2,7
PCIF1|PCIF1,362,1254,680,1831,1341,411,641,566
LOC107054849|LOC107054849,18,82,76,72,8,134,0,0
ZNF335|ZNF335,458,1864,1159,2380,416,173,230,172
MMP9|MMP9,3,0,54,35,687,363,357,340
SLC12A5|SLC12A5,0,7,0,4,0,0,0,0
NCOA5|NCOA5,160,385,300,521,922,316,444,459
CD40|CD40,83,208,121,362,0,0,0,0
ELMO2|ELMO2,488,1642,1151,1744,0,0,0,0
SLC35C2|SLC35C2,846,2919,2135,2522,6576,2427,2541,2863
SNRPL|SNRPL,170,1244,710,677,5488,1546,1352,1600
DDX27|DDX27,352,1458,591,1690,28,78,43,44
EDN3|EDN3,0,5,5,8,8,12,7,0
ZNF831|ZNF831,19,15,13,152,36,10,19,18
LOC101747896|LOC101747896,86,137,157,301,2089,1020,1269,1358
PRELID3B|PRELID3B,405,1327,724,1862,449,196,364,347
ATP5E|ATP5E,1241,7435,4216,3523,27383,12463,13562,13064
MIR6597|MIR6597,0,1,0,0,561,175,201,266
MIR6597,0,1,0,0,1,1,0,1
TUBB1|TUBB1,73,142,163,270,1,1,0,0
CTSZ|CTSZ,2715,8691,5080,8567,184,80,93,116
NELFCD|NELFCD,200,593,359,822,1738,716,719,921
GNAS|GNAS,472,1251,834,1684,1593,690,705,762
MIR6564|MIR6564,0,0,0,0,10708,4126,5011,3671
MIR6564,0,0,0,0,2233,1628,1400,1360
NPEPL1|NPEPL1,513,1501,1145,1809,6,3,0,0
STX16|STX16,313,947,709,1358,835,337,423,359
APCDD1L|APCDD1L,6,18,11,20,6863,2847,3700,3325
VAPB|VAPB,752,2217,1350,2774,3,0,0,2
LOC112530116|LOC112530116,16,14,7,21,1,0,0,0
RAB22A|RAB22A,125,117,109,461,0,7,0,0
PPP4R1L|PPP4R1L,215,413,337,755,17,9,13,17
ANKRD60|ANKRD60,4,27,8,45,54,49,31,34
C20H20ORF85|C20H20ORF85,15,50,45,106,7088,2220,3430,2529
LOC101748767|LOC101748767,4,8,6,0,0,0,0,0
PMEPA1|PMEPA1,45,189,114,122,1192,573,612,526
LOC107054839|LOC107054839,17,7,5,4,19,20,7,17
PCK1|PCK1,21,27,38,0,118,52,50,64
LOC419322|LOC419322,7,15,7,14,728,293,353,363
LOC107054842|LOC107054842,4,0,0,0,1034,491,493,452
RBM38|RBM38,20,55,64,90,2323,1368,1091,1291
LOC107054840|LOC107054840,0,0,7,37,346,125,204,51
RAE1|RAE1,168,670,354,707,299,134,222,204
LOC107054838|LOC107054838,0,0,0,0,62,44,33,32
LOC107054843|LOC107054843,0,0,0,0,10,41,6,0
BMP7|BMP7,9,17,22,25,219,80,73,51
RTFDC1|RTFDC1,489,1439,889,2144,32,20,4,10
GCNT7|GCNT7,376,957,739,1639,564,327,341,236
AURKA|AURKA,32,49,52,38,239,78,59,71
CSTF1|CSTF1,284,926,677,1291,18,10,7,12
FAM210B|FAM210B,269,943,674,1033,377,311,179,242
MC3R|MC3R,0,2,0,0,288,99,137,163
LOC419333|LOC419333,14,37,18,141,8695,3557,4542,4287
CBLN4|CBLN4,10,0,0,0,183,55,52,57
LOC419335|LOC419335,3,0,0,0,806,427,365,366
DOK5|DOK5,3,14,23,22,304,142,196,155
LOC107054836|LOC107054836,0,2,0,2,378,217,336,151
CYP24A1|CYP24A1,0,0,0,0,13,11,4,7
PFDN4|PFDN4,101,362,269,388,0,0,0,0
ZNF217L|ZNF217L,409,744,646,1694,445,372,187,81
TSHZ2|TSHZ2,73,123,25,200,6290,2931,2911,2613
LOC107054831|LOC107054831,0,6,4,6,93,48,123,88
MIR1619|MIR1619,0,0,0,0,2605,926,1314,1406
MIR1619,0,0,0,0,3482,236,310,110
LOC107054832|LOC107054832,0,0,9,8,753,925,1162,1769
LOC101751795|LOC101751795,5,0,0,0,111,118,279,207
ZFP64|ZFP64,483,1591,953,1782,1,0,0,1
SALL4|SALL4,136,293,224,308,1409,615,734,628
ATP9A|ATP9A,171,519,418,947,729,368,531,380
NFATC2|NFATC2,120,136,107,701,1,0,0,2
MOCS3|MOCS3,63,295,146,264,6,5,0,0
DPM1|DPM1,302,1395,711,1148,687,191,191,192
ADNP|ADNP,1015,2338,1757,4401,1555,482,605,656
LOC112530131|LOC112530131,3,4,4,2,3246,1086,1345,1327
TMEM189|TMEM189,147,671,396,766,238,149,193,103
UBE2V1|UBE2V1,262,886,455,943,3038,1430,851,816
FAM65C|FAM65C,164,383,224,590,115,101,69,69
PTPN1|PTPN1,321,564,415,1236,1499,608,649,756
LOC107054829|LOC107054829,7,21,0,15,881,371,490,367
PARD6B|PARD6B,34,98,39,192,0,0,0,0
