gene_id	rank
LOC107050775	-2.82994669594164
LOC107050785	-2.67851837904011
LOC107050789	-1.23044892137827
LOC107050798	-2.39445168082622
LOC107050827	-0.954242509439325
LOC107050830	-2.63648789635337
LOC107050833	-2.96425963019685
LOC107050835	-2.9795483747041
LOC107050836	-0.954242509439325
LOC107050845	-2.60097289568675
LOC107050849	0
LOC107050866	-1.43136376415899
LOC107050871	-2.85186960072977
LOC107050879	-0.954242509439325
LOC107050883	-2.61489721603313
LOC107050884	-0.845098040014257
LOC107050886	-0.954242509439325
LOC107050906	-1
LOC107050915	-1.50514997831991
LOC107050919	-1.41497334797082
LOC107050951	-2.09691001300806
LOC107050955	-2.11727129565576
LOC107050958	-1.51851393987789
LOC107050964	-2.29225607135648
LOC107050973	-0.602059991327962
LOC107050978	-2.21218760440396
LOC107050985	-2.18752072083646
LOC107050990	-1.32221929473392
LOC107050992	-1.96378782734556
LOC107050995	-2.35218251811136
LOC107050997	-1.11394335230684
LOC107050998	-1.34242268082221
LOC107051009	-1.94448267215017
LOC107051046	-2.33645973384853
LOC107051047	-0.698970004336019
LOC107051050	-3.13830269816628
LOC107051077	-1.04139268515823
LOC107051082	-2.38560627359831
LOC107051108	-2.37106786227174
LOC107051115	-1.86332286012046
LOC107051154	-0.698970004336019
LOC107051159	-0.698970004336019
LOC107051165	-1.30102999566398
LOC107051177	-2.46834733041216
LOC107051192	-2.89652621748956
LOC107051196	-0.602059991327962
LOC107051197	-2.8394780473742
LOC107051231	-0.301029995663981
LOC107051245	-1.30102999566398
LOC107051247	-1.73239375982297
LOC107051250	-1.92427928606188
LOC107051255	-1.88081359228079
LOC107051263	-2.00432137378264
LOC107051264	-1.95904139232109
LOC107051274	-2.97497199429807
LOC107051278	-1.32221929473392
LOC107051290	-2.7664128471124
LOC107051305	-2.6222140229663
LOC107051310	-1.90308998699194
LOC107051323	-3.32572085801941
LOC107051325	-0.778151250383644
LOC107051353	-1.94448267215017
LOC107051359	-2.14301480025409
LOC107051372	-1.44715803134222
LOC107051391	-2.47567118832443
LOC107051395	-1.04139268515823
LOC107051407	-0.477121254719662
LOC107051419	-2.37657695705651
LOC107051457	-1.7160033436348
LOC107051465	0
LOC107051471	-2.22788670461367
LOC107051491	-1.44715803134222
LOC107051508	-2.48429983934679
LOC107051524	-2.38738982633873
LOC107051531	-2.15836249209525
LOC107051537	-2.36735592102602
LOC107051565	-2.25527250510331
LOC107051579	-1.34242268082221
LOC107051581	-1.23044892137827
LOC107051584	-1.84509804001426
LOC107051588	-1.55630250076729
LOC107051589	-0.778151250383644
LOC107051593	-2.19312459835446
LOC107051594	-2.52244423350632
LOC107051595	-0.778151250383644
LOC107051596	-0.698970004336019
LOC107051601	-0.778151250383644
LOC107051603	-0.698970004336019
LOC107051605	-0.954242509439325
LOC107051609	-1.14612803567824
LOC107051611	-1.25527250510331
LOC107051612	-1.07918124604762
LOC107051614	-1.64345267648619
LOC107051618	-0.602059991327962
LOC107051620	-2.64443858946784
LOC107051621	-1.07918124604762
LOC107051622	-1.64345267648619
LOC107051625	-0.698970004336019
LOC107051626	-1.30102999566398
LOC107051627	-1.53147891704226
LOC107051628	-1.63346845557959
LOC107051630	-1.04139268515823
LOC107051631	-0.602059991327962
LOC107051632	-0.698970004336019
LOC107051634	-2.43616264704076
LOC107051635	-0.954242509439325
LOC107051636	-2.61384182187607
LOC107051642	-2.76566855475901
LOC107051649	-0.778151250383644
LOC107051651	-1.11394335230684
LOC107051653	-0.778151250383644
LOC107051660	-1
LOC107051662	-1.70757017609794
LOC107051666	-0.602059991327962
LOC107051667	-1.14612803567824
LOC107051677	-2.12057393120585
LOC107051679	-1.41497334797082
LOC107051685	-0.778151250383644
LOC107051689	-1.04139268515823
LOC107051690	-1.39794000867204
LOC107051691	-1.25527250510331
LOC107051694	-1.23044892137827
LOC107051700	-1.7481880270062
LOC107051702	-1.68124123737559
LOC107051704	-1
LOC107051705	-2.56348108539441
LOC107051706	-2.0899051114394
LOC107051707	-0.602059991327962
LOC107051713	-0.477121254719662
LOC107051715	-1.56820172406699
LOC107051716	-0.845098040014257
LOC107051717	-2.13033376849501
LOC107051724	-1.23044892137827
LOC107051725	-2.41830129131975
LOC107051726	-2.04532297878666
LOC107051727	-1.43136376415899
LOC107051736	-0.778151250383644
LOC107051744	-1.34242268082221
LOC107051745	-0.778151250383644
LOC107051747	-1.17609125905568
LOC107051751	-1
LOC107051752	-1.63346845557959
LOC107051753	-1.04139268515823
LOC107051754	-2.02118929906994
LOC107051755	-1.34242268082221
LOC107051757	-2.73798732633343
LOC107051759	-1.14612803567824
LOC107051761	-0.845098040014257
LOC107051764	-2.38201704257487
LOC107051771	-1.30102999566398
LOC107051772	-2.73479982958885
LOC107051775	-0.698970004336019
LOC107051778	-0.778151250383644
LOC107051782	-0.698970004336019
LOC107051795	-2.78318869107526
LOC107051798	-0.602059991327962
LOC107051804	-0.778151250383644
LOC107051809	-0.845098040014257
LOC107051820	-1.49136169383427
LOC107051825	-0.477121254719662
LOC107051826	-0.301029995663981
LOC107051833	-0.845098040014257
LOC107051834	-1.07918124604762
LOC107051845	-1.65321251377534
LOC107051846	-2.81023251799508
LOC107051847	-1.53147891704226
LOC107051855	-1.51851393987789
LOC107051857	-1.57978359661681
LOC107051858	-2.60530504614111
LOC107051860	-0.698970004336019
LOC107051862	-1.41497334797082
LOC107051864	-1.9731278535997
LOC107051868	-0.698970004336019
LOC107051869	-1.53147891704226
LOC107051875	-1.82607480270083
LOC107051879	-1.30102999566398
LOC107051881	-1.17609125905568
LOC107051884	-1.41497334797082
LOC107051906	-1.46239799789896
LOC107051914	-1.25527250510331
LOC107051918	-1.41497334797082
LOC107051925	-0.954242509439325
LOC107051926	-0.778151250383644
LOC107051931	-1.04139268515823
LOC107051941	-1.44715803134222
LOC107051944	-1.23044892137827
LOC107051951	-1.54406804435028
LOC107051953	-1.94939000664491
LOC107051958	-0.477121254719662
LOC107051959	-1.38021124171161
LOC107051961	-1.77085201164214
LOC107051962	-0.602059991327962
LOC107051978	-1.6232492903979
LOC107051979	-0.698970004336019
LOC107051981	-1.38021124171161
LOC107051996	-1.46239799789896
LOC107051997	-0.778151250383644
LOC107051999	-0.698970004336019
LOC107052000	-2.38916608436453
LOC107052001	-0.903089986991944
LOC107052003	-0.602059991327962
LOC107052005	-1.20411998265592
LOC107052007	-1
LOC107052008	-0.778151250383644
LOC107052011	-3.14488541828714
LOC107052021	-0.845098040014257
LOC107052027	-1.77085201164214
LOC107052028	-1
LOC107052035	-1.86332286012046
LOC107052036	0
LOC107052037	-0.954242509439325
LOC107052050	-1
LOC107052054	-0.602059991327962
LOC107052058	-1
LOC107052067	-0.903089986991944
LOC107052069	-1.41497334797082
LOC107052070	-1.27875360095283
LOC107052075	-0.698970004336019
LOC107052080	-1.30102999566398
LOC107052084	-1.04139268515823
LOC107052085	-3.14519640611418
LOC107052086	-2.41830129131975
LOC107052087	-0.778151250383644
LOC107052090	-0.778151250383644
LOC107052096	-1.38021124171161
LOC107052100	-1.46239799789896
LOC107052101	-1.7160033436348
LOC107052116	-2.19589965240923
LOC107052121	-1.04139268515823
LOC107052122	-2.29225607135648
LOC107052129	-0.903089986991944
LOC107052132	-1.07918124604762
LOC107052133	-0.845098040014257
LOC107052144	-0.602059991327962
LOC107052145	-1.49136169383427
LOC107052149	-1.44715803134222
LOC107052151	-1.14612803567824
LOC107052152	-1.23044892137827
LOC107052156	-1.14612803567824
LOC107052157	-1.23044892137827
LOC107052158	-1.54406804435028
LOC107052159	-2.12057393120585
LOC107052161	-0.602059991327962
LOC107052167	-0.903089986991944
LOC107052172	0
LOC107052181	-1.49136169383427
LOC107052188	-1.69019608002851
LOC107052189	-1.44715803134222
LOC107052201	-3.08062648692181
LOC107052205	-0.903089986991944
LOC107052210	-2.09342168516224
LOC107052212	-0.602059991327962
LOC107052213	-0.477121254719662
LOC107052215	-0.845098040014257
LOC107052216	-1.53147891704226
LOC107052221	-1.39794000867204
LOC107052222	-1.74036268949424
LOC107052223	-0.477121254719662
LOC107052228	-1.32221929473392
LOC107052229	-1.7160033436348
LOC107052234	-1.64345267648619
LOC107052235	-3.18241465243455
LOC107052236	-1.64345267648619
LOC107052238	-0.698970004336019
LOC107052240	-2.31386722036915
LOC107052242	-1
LOC107052244	-1.94448267215017
LOC107052245	-1.17609125905568
LOC107052248	-0.954242509439325
LOC107052249	-2.05307844348342
LOC107052253	-2.20411998265592
LOC107052259	-1.77085201164214
LOC107052260	-1.8750612633917
LOC107052261	-2.14921911265538
LOC107052262	-1.14612803567824
LOC107052264	0
LOC107052269	-2.19033169817029
LOC107052273	-0.845098040014257
LOC107052274	0
LOC107052275	-1.57978359661681
LOC107052277	-1.30102999566398
LOC107052279	-0.903089986991944
LOC107052280	-1.25527250510331
LOC107052282	-0.602059991327962
LOC107052285	-0.954242509439325
LOC107052287	-0.903089986991944
LOC107052288	-2.66651798055488
LOC107052290	-0.477121254719662
LOC107052291	-1.11394335230684
LOC107052292	-1.50514997831991
LOC107052293	-0.477121254719662
LOC107052295	-1.20411998265592
LOC107052299	-0.845098040014257
LOC107052306	-1.99563519459755
LOC107052309	-1.20411998265592
LOC107052311	-0.778151250383644
LOC107052314	-0.845098040014257
LOC107052316	-0.477121254719662
LOC107052318	-1.23044892137827
LOC107052323	-1.41497334797082
LOC107052325	-1.25527250510331
LOC107052326	-1.7160033436348
LOC107052339	-0.698970004336019
LOC107052340	-2.13987908640124
LOC107052349	-0.954242509439325
LOC107052350	-0.778151250383644
LOC107052351	-0.778151250383644
LOC107052353	-2.27875360095283
LOC107052357	-0.602059991327962
LOC107052361	-1.54406804435028
LOC107052369	-1.14612803567824
LOC107052388	0
LOC107052389	-3.66162340922923
LOC107052392	-3.18695633546541
LOC107052401	-1.61278385671974
LOC107052408	-1.85733249643127
LOC107052410	-1.20411998265592
LOC107052418	-0.778151250383644
LOC107052429	-1.30102999566398
LOC107052436	-1
LOC107052441	-0.301029995663981
LOC107052450	-2.06445798922692
LOC107052453	-0.698970004336019
LOC107052454	-1.51851393987789
LOC107052466	-1.43136376415899
LOC107052467	-1.81954393554187
LOC107052476	-1.46239799789896
LOC107052478	-0.845098040014257
LOC107052486	-1.04139268515823
LOC107052489	-2.29225607135648
LOC107052490	-1.93449845124357
LOC107052491	-2.06818586174616
LOC107052493	-1.07918124604762
LOC107052494	-0.602059991327962
LOC107052495	-0.301029995663981
LOC107052502	-2.14301480025409
LOC107052507	-0.698970004336019
LOC107052512	-2.50379068305718
LOC107052519	-2.27646180417324
LOC107052522	-1.25527250510331
LOC107052526	-1.11394335230684
LOC107052539	-1.66275783168157
LOC107052540	-1.49136169383427
LOC107052542	-1.64345267648619
LOC107052546	-0.602059991327962
LOC107052552	-2.39967372148104
LOC107052553	-0.477121254719662
LOC107052556	-1.80617997398389
LOC107052568	-1.07918124604762
LOC107052570	-0.477121254719662
LOC107052579	-0.698970004336019
LOC107052582	-1.92427928606188
LOC107052584	-0.778151250383644
LOC107052590	-0.778151250383644
LOC107052592	-1.94939000664491
LOC107052593	-1.9731278535997
LOC107052595	-1.65321251377534
LOC107052596	-1
LOC107052598	-1.04139268515823
LOC107052602	-1.32221929473392
LOC107052608	-1.43136376415899
LOC107052610	-1
LOC107052611	-1.68124123737559
LOC107052612	-1.17609125905568
LOC107052622	-1.39794000867204
LOC107052630	-1.07918124604762
LOC107052635	-1.7160033436348
LOC107052639	-0.602059991327962
LOC107052642	-0.602059991327962
LOC107052643	-1.34242268082221
LOC107052649	-2.78816837114117
LOC107052650	-2.71516735784846
LOC107052651	-0.698970004336019
LOC107052653	-2.71516735784846
LOC107052670	-0.301029995663981
LOC107052672	-0.602059991327962
LOC107052675	-0.778151250383644
LOC107052688	-0.778151250383644
LOC107052689	0
LOC107052690	-1.39794000867204
LOC107052703	-1.25527250510331
LOC107052709	-0.698970004336019
LOC107052710	-0.698970004336019
LOC107052718	-3.76671020726226
LOC107052719	-3.30835094858673
LOC107052732	-1.07918124604762
LOC107052733	-0.954242509439325
LOC107052738	-0.301029995663981
LOC107052740	-2.0899051114394
LOC107052751	-2.27875360095283
LOC107052763	-0.477121254719662
LOC107052765	-0.602059991327962
LOC107052777	-1.11394335230684
LOC107052779	-0.778151250383644
LOC107052785	-0.477121254719662
LOC107052786	-1.38021124171161
LOC107052788	-1.14612803567824
LOC107052792	-1.30102999566398
LOC107052823	-0.602059991327962
LOC107052824	-1.47712125471966
LOC107052835	-1.23044892137827
LOC107052842	-1.63346845557959
LOC107052843	-0.954242509439325
LOC107052844	-1.20411998265592
LOC107052850	-2.01703333929878
LOC107052855	-1.36172783601759
LOC107052867	-1.25527250510331
LOC107052870	-0.903089986991944
LOC107052872	-2.64246452024212
LOC107052875	-0.698970004336019
LOC107052876	-1.04139268515823
LOC107052879	-2.39967372148104
LOC107052887	-1.55630250076729
LOC107052888	-1.25527250510331
LOC107052889	-1.89762709129044
LOC107052892	-0.698970004336019
LOC107052898	-1
LOC107052902	-1.38021124171161
LOC107052903	-1.04139268515823
LOC107052904	-0.778151250383644
LOC107052908	-1.20411998265592
LOC107052910	-0.301029995663981
LOC107052911	-1.11394335230684
LOC107052912	-0.698970004336019
LOC107052916	-1.53147891704226
LOC107052917	-0.698970004336019
LOC107052921	-1.47712125471966
LOC107052922	-1.53147891704226
LOC107052923	-0.477121254719662
LOC107052928	-0.602059991327962
LOC107052929	-1.30102999566398
LOC107052931	-1.61278385671974
LOC107052932	-1.36172783601759
LOC107052933	-0.778151250383644
LOC107052934	-1.9731278535997
LOC107052935	-1
LOC107052937	-0.778151250383644
LOC107052938	-1.04139268515823
LOC107052939	-1.07918124604762
LOC107052945	-2.94398887507377
LOC107052946	-0.845098040014257
LOC107052958	-1.11394335230684
LOC107052960	-1.38021124171161
LOC107052978	-0.903089986991944
LOC107052979	-0.602059991327962
LOC107052981	-1.50514997831991
LOC107052983	-1.49136169383427
LOC107052984	-2.94497590841205
LOC107052999	-0.301029995663981
LOC107053000	-1.07918124604762
LOC107053008	-1.14612803567824
LOC107053011	-1.65321251377534
LOC107053016	-0.954242509439325
LOC107053018	-0.301029995663981
LOC107053022	-2.06445798922692
LOC107053026	-2.41830129131975
LOC107053039	-1.55630250076729
LOC107053040	-1.51851393987789
LOC107053041	-1.54406804435028
LOC107053044	-2.44090908206522
LOC107053051	-3.5928426831311
LOC107053084	-2.30319605742049
LOC107053086	-1.93951925261862
LOC107053088	-1.27875360095283
LOC107053089	-1.23044892137827
LOC107053100	-1.73239375982297
LOC107053105	-0.602059991327962
LOC107053107	-1.83250891270624
LOC107053110	-2.40140054078154
LOC107053112	-0.698970004336019
LOC107053113	-1.30102999566398
LOC107053122	-1.14612803567824
LOC107053124	-1.17609125905568
LOC107053127	-0.778151250383644
LOC107053135	-2.17026171539496
LOC107053136	-0.903089986991944
LOC107053142	-0.602059991327962
LOC107053143	-1.36172783601759
LOC107053144	-1.46239799789896
LOC107053162	-1.76342799356294
LOC107053166	-2.51982799377572
LOC107053181	-0.903089986991944
LOC107053182	-2.13353890837022
LOC107053193	-1.46239799789896
LOC107053194	-0.845098040014257
LOC107053198	-1
LOC107053200	-0.698970004336019
LOC107053204	-1.23044892137827
LOC107053206	-0.778151250383644
LOC107053207	-1.50514997831991
LOC107053208	-1
LOC107053212	-0.477121254719662
LOC107053228	-0.602059991327962
LOC107053233	-0.477121254719662
LOC107053235	-2.20682587603185
LOC107053243	-1
LOC107053271	-1.57978359661681
LOC107053272	-2.13987908640124
LOC107053273	-1
LOC107053274	-0.954242509439325
LOC107053275	-0.903089986991944
LOC107053291	-1.17609125905568
LOC107053292	-1.11394335230684
LOC107053293	-1.30102999566398
LOC107053298	-1.36172783601759
LOC107053311	-0.698970004336019
LOC107053315	-2.78103693862113
LOC107053317	-0.903089986991944
LOC107053320	-1.07918124604762
LOC107053330	-0.903089986991944
LOC107053345	-1.47712125471966
LOC107053348	-2.02530586526477
LOC107053349	-0.845098040014257
LOC107053352	-1.32221929473392
LOC107053353	-3.35545152012652
LOC107053354	-2.39619934709574
LOC107053358	-1.17609125905568
LOC107053368	-1.39794000867204
LOC107053369	-1.30102999566398
LOC107053370	-0.301029995663981
LOC107053371	-0.845098040014257
LOC107053372	-1.07918124604762
LOC107053373	-0.602059991327962
LOC107053375	-2.43775056282039
LOC107053383	-2.22530928172586
LOC107053384	-0.602059991327962
LOC107053389	-1.70757017609794
LOC107053391	-1.39794000867204
LOC107053392	-1.99122607569249
LOC107053396	-1.39794000867204
LOC107053399	-2.75204844781944
LOC107053402	-0.845098040014257
LOC107053405	-1.76342799356294
LOC107053406	-1.14612803567824
LOC107053409	-1.99122607569249
LOC107053412	-1
LOC107053414	-2.00860017176192
LOC107053416	-1.47712125471966
LOC107053422	-1.57978359661681
LOC107053429	-1.04139268515823
LOC107053430	-1.88649072517248
LOC107053437	-1.11394335230684
LOC107053438	-0.698970004336019
LOC107053440	-1.04139268515823
LOC107053441	-2.11394335230684
LOC107053443	-2.24797326636181
LOC107053451	-0.602059991327962
LOC107053461	-0.301029995663981
LOC107053476	-1.25527250510331
LOC107053477	-2.56110138364906
LOC107053480	-2.33645973384853
LOC107053481	-1.07918124604762
LOC107053484	-1.36172783601759
LOC107053486	-0.602059991327962
LOC107053491	-0.477121254719662
LOC107053492	-1.83884909073726
LOC107053499	-1.55630250076729
LOC107053500	-1.67209785793572
LOC107053502	-1.56820172406699
LOC107053508	-1.68124123737559
LOC107053509	-0.698970004336019
LOC107053511	-2.0899051114394
LOC107053513	-0.903089986991944
LOC107053514	-1.17609125905568
LOC107053516	-1.04139268515823
LOC107053517	-0.954242509439325
LOC107053519	-2.19312459835446
LOC107053520	-1.27875360095283
LOC107053522	-1.34242268082221
LOC107053523	-1.23044892137827
LOC107053528	-1.20411998265592
LOC107053531	-0.602059991327962
LOC107053533	-1
LOC107053537	-1.57978359661681
LOC107053542	-1.07918124604762
LOC107053546	-0.602059991327962
LOC107053548	-0.954242509439325
LOC107053550	-0.477121254719662
LOC107053551	-1.11394335230684
LOC107053553	-3.16820274684263
LOC107053554	-1.57978359661681
LOC107053556	-1.11394335230684
LOC107053557	-0.698970004336019
LOC107053558	-1.04139268515823
LOC107053559	-0.477121254719662
LOC107053560	-0.845098040014257
LOC107053568	-1.85125834871908
LOC107053572	-1.44715803134222
LOC107053576	-1.17609125905568
LOC107053579	-1.20411998265592
LOC107053581	-1.47712125471966
LOC107053589	-0.698970004336019
LOC107053592	-1.57978359661681
LOC107053593	-0.845098040014257
LOC107053610	-0.903089986991944
LOC107053630	-0.903089986991944
LOC107053632	0
LOC107053636	-0.778151250383644
LOC107053637	-1.17609125905568
LOC107053638	-0.698970004336019
LOC107053647	-0.602059991327962
LOC107053648	-1.53147891704226
LOC107053651	-0.477121254719662
LOC107053653	-0.477121254719662
LOC107053654	-0.954242509439325
LOC107053656	-2.15533603746506
LOC107053659	-0.845098040014257
LOC107053660	-0.903089986991944
LOC107053664	-1.75587485567249
LOC107053667	-1.92427928606188
LOC107053668	-1.54406804435028
LOC107053670	-3.18639121569549
LOC107053673	-1.5910646070265
LOC107053675	-1.75587485567249
LOC107053677	-1.89209460269048
LOC107053678	-1.83250891270624
LOC107053686	-1.95904139232109
LOC107053691	-2.14612803567824
LOC107053701	-0.954242509439325
LOC107053702	-1.11394335230684
LOC107053705	-0.954242509439325
LOC107053706	-1.84509804001426
LOC107053719	-1.30102999566398
LOC107053720	-1.11394335230684
LOC107053729	-1.04139268515823
LOC107053731	-1.32221929473392
LOC107053733	-0.301029995663981
LOC107053735	-2.59439255037543
LOC107053736	-2.37657695705651
LOC107053737	-1.65321251377534
LOC107053738	-1.79239168949825
LOC107053752	-1.43136376415899
LOC107053757	-0.698970004336019
LOC107053789	-1.27875360095283
LOC107053790	-1.04139268515823
LOC107053792	-1.56820172406699
LOC107053794	-0.903089986991944
LOC107053795	-1.41497334797082
LOC107053801	-1.50514997831991
LOC107053804	-0.602059991327962
LOC107053805	-1.72427586960079
LOC107053808	-1
LOC107053811	-1.39794000867204
LOC107053812	-1.34242268082221
LOC107053818	-1.6232492903979
LOC107053822	-2.04139268515822
LOC107053831	-0.698970004336019
LOC107053834	-0.903089986991944
LOC107053851	-1.63346845557959
LOC107053852	-1.5910646070265
LOC107053854	-1.44715803134222
LOC107053855	-0.602059991327962
LOC107053856	-0.477121254719662
LOC107053858	-1.64345267648619
LOC107053864	-2.04139268515822
LOC107053867	-1.38021124171161
LOC107053868	-1.65321251377534
LOC107053873	-0.954242509439325
LOC107053874	-1
LOC107053875	-0.903089986991944
LOC107053877	-2.06818586174616
LOC107053883	-0.698970004336019
LOC107053886	-1.55630250076729
LOC107053887	-1.54406804435028
LOC107053888	-1.41497334797082
LOC107053889	-1.23044892137827
LOC107053897	-1.17609125905568
LOC107053900	-1.20411998265592
LOC107053901	-0.778151250383644
LOC107053905	-1.83250891270624
LOC107053913	-1.54406804435028
LOC107053915	-0.698970004336019
LOC107053916	-1.11394335230684
LOC107053919	-2.66464197555613
LOC107053920	-0.903089986991944
LOC107053924	-2.00432137378264
LOC107053927	-0.477121254719662
LOC107053933	-1.27875360095283
LOC107053938	-0.698970004336019
LOC107053939	-0.477121254719662
LOC107053940	-0.954242509439325
LOC107053944	-3.05956341790127
LOC107053945	-0.954242509439325
LOC107053962	-1.57978359661681
LOC107053963	-1.85733249643127
LOC107053964	-1.11394335230684
LOC107053966	-1.47712125471966
LOC107053968	-1.60205999132796
LOC107053972	-1.38021124171161
LOC107053980	-1.04139268515823
LOC107053986	-4.12544873306026
LOC107053987	-5.03417909235282
LOC107053991	-1.38021124171161
LOC107053992	-1.90308998699194
LOC107053997	-0.698970004336019
LOC107054008	-0.903089986991944
LOC107054010	-0.698970004336019
LOC107054014	-0.477121254719662
LOC107054016	-1.44715803134222
LOC107054017	-0.602059991327962
LOC107054021	-1.39794000867204
LOC107054023	-1
LOC107054033	-1.49136169383427
LOC107054034	-2.53907609879278
LOC107054036	-2.3541084391474
LOC107054037	-1.55630250076729
LOC107054038	-0.698970004336019
LOC107054049	-2.13672056715641
LOC107054058	-1.93951925261862
LOC107054061	-1.38021124171161
LOC107054062	-1.67209785793572
LOC107054067	-0.903089986991944
LOC107054068	-0.778151250383644
LOC107054071	-1.14612803567824
LOC107054072	-0.477121254719662
LOC107054075	-1.55630250076729
LOC107054076	-0.954242509439325
LOC107054080	-1.34242268082221
LOC107054089	-0.698970004336019
LOC107054090	-2.17026171539496
LOC107054091	-1.98227123303957
LOC107054095	-1.68124123737559
LOC107054098	-1.54406804435028
LOC107054103	-1.11394335230684
LOC107054117	-2.39794000867204
LOC107054119	-1.07918124604762
LOC107054120	-2.52504480703685
LOC107054125	-1.34242268082221
LOC107054128	-0.903089986991944
LOC107054132	-0.845098040014257
LOC107054133	-1.50514997831991
LOC107054139	-0.602059991327962
LOC107054141	-1.25527250510331
LOC107054144	-1.30102999566398
LOC107054145	-1.54406804435028
LOC107054149	-0.845098040014257
LOC107054152	-0.602059991327962
LOC107054154	-1.04139268515823
LOC107054160	-2.16435285578444
LOC107054161	-1.96848294855394
LOC107054179	-2.10037054511756
LOC107054190	-0.954242509439325
LOC107054193	-1.07918124604762
LOC107054197	-0.845098040014257
LOC107054199	-1.72427586960079
LOC107054200	-1.86332286012046
LOC107054203	-0.698970004336019
LOC107054205	-0.477121254719662
LOC107054206	-1.25527250510331
LOC107054220	-0.954242509439325
LOC107054224	-0.602059991327962
LOC107054225	-2.12385164096709
LOC107054226	-1.56820172406699
LOC107054228	-0.602059991327962
LOC107054230	-0.778151250383644
LOC107054231	-0.602059991327962
LOC107054232	-1.11394335230684
LOC107054234	-1.17609125905568
LOC107054242	-0.903089986991944
LOC107054243	-1.46239799789896
LOC107054251	-1.79239168949825
LOC107054254	-1.55630250076729
LOC107054259	-1.43136376415899
LOC107054261	-1.25527250510331
LOC107054262	-1
LOC107054268	-1.81954393554187
LOC107054270	-1.07918124604762
LOC107054271	-0.602059991327962
LOC107054274	-1.79239168949825
LOC107054276	-2.43933269383026
LOC107054281	-0.698970004336019
LOC107054283	-2.07554696139253
LOC107054285	-1.11394335230684
LOC107054288	-2.05307844348342
LOC107054290	-1.04139268515823
LOC107054292	-2.09691001300806
LOC107054293	-1.20411998265592
LOC107054294	-1.89762709129044
LOC107054297	-1.23044892137827
LOC107054308	-1.11394335230684
LOC107054317	-1.82607480270083
LOC107054318	-1.72427586960079
LOC107054323	-1.07918124604762
LOC107054324	-0.602059991327962
LOC107054325	-0.698970004336019
LOC107054327	-1.34242268082221
LOC107054328	-1.46239799789896
LOC107054332	-2.40993312333129
LOC107054336	-0.954242509439325
LOC107054337	-1.92427928606188
LOC107054342	-1.32221929473392
LOC107054346	-0.602059991327962
LOC107054351	-1.68124123737559
LOC107054353	0
LOC107054354	0
LOC107054355	-0.602059991327962
LOC107054356	0
LOC107054365	-1.53147891704226
LOC107054374	-1.14612803567824
LOC107054377	-1.04139268515823
LOC107054380	-2.00860017176192
LOC107054394	-1.89209460269048
LOC107054395	-0.845098040014257
LOC107054396	-1.25527250510331
LOC107054397	-1.14612803567824
LOC107054398	-1.17609125905568
LOC107054402	-1.20411998265592
LOC107054403	-0.698970004336019
LOC107054406	-1.23044892137827
LOC107054413	-1.17609125905568
LOC107054414	-1.46239799789896
LOC107054417	-1.07918124604762
LOC107054418	-0.903089986991944
LOC107054419	-1.38021124171161
LOC107054420	-0.845098040014257
LOC107054422	-1.8750612633917
LOC107054431	-2.54777470538782
LOC107054432	-1.30102999566398
LOC107054433	-1.20411998265592
LOC107054438	-0.477121254719662
LOC107054439	-1.04139268515823
LOC107054442	-0.698970004336019
LOC107054446	-0.903089986991944
LOC107054447	-0.778151250383644
LOC107054448	-0.301029995663981
LOC107054452	-1.30102999566398
LOC107054453	-2.23299611039215
LOC107054454	-0.954242509439325
LOC107054458	-1.27875360095283
LOC107054459	-0.602059991327962
LOC107054461	-1.07918124604762
LOC107054462	-0.778151250383644
LOC107054464	-0.954242509439325
LOC107054465	-0.602059991327962
LOC107054466	-0.778151250383644
LOC107054471	0
LOC107054472	-0.698970004336019
LOC107054475	-1.43136376415899
LOC107054476	-1.23044892137827
LOC107054477	-1.56820172406699
LOC107054478	-1.07918124604762
LOC107054479	-0.301029995663981
LOC107054481	-0.301029995663981
LOC107054482	-1.43136376415899
LOC107054486	-0.301029995663981
LOC107054488	-0.477121254719662
LOC107054493	-0.602059991327962
LOC107054499	-0.778151250383644
LOC107054505	-0.698970004336019
LOC107054512	-1.95424250943932
LOC107054516	-0.477121254719662
LOC107054526	-1.14612803567824
LOC107054527	-1.97772360528885
LOC107054531	-1.39794000867204
LOC107054532	-0.954242509439325
LOC107054533	-0.602059991327962
LOC107054534	-1.34242268082221
LOC107054535	-1.60205999132796
LOC107054540	-1.93951925261862
LOC107054541	-0.477121254719662
LOC107054545	-1.44715803134222
LOC107054551	-0.698970004336019
LOC107054554	-0.301029995663981
LOC107054556	-2.41329976408125
LOC107054559	-0.477121254719662
LOC107054560	-1.55630250076729
LOC107054574	-2.26481782300954
LOC107054575	-1.73239375982297
LOC107054576	-1
LOC107054578	-1.53147891704226
LOC107054589	-1.32221929473392
LOC107054593	-0.954242509439325
LOC107054594	-1
LOC107054596	-0.301029995663981
LOC107054599	-1.14612803567824
LOC107054600	-0.477121254719662
LOC107054601	-1.41497334797082
LOC107054608	-2.19865708695442
LOC107054611	-0.778151250383644
LOC107054613	-2.98091193777684
LOC107054617	-0.301029995663981
LOC107054619	-1.41497334797082
LOC107054623	-1.41497334797082
LOC107054625	-1.69019608002851
LOC107054626	-1.27875360095283
LOC107054628	-1.25527250510331
LOC107054636	-1.73239375982297
LOC107054645	-1.7481880270062
LOC107054646	-0.845098040014257
