"genes","logFC","logCPM","PValue","FDR"
"FGF6",-14.48953578,5.133593967,2.72635783790358e-146,1.26175191605359e-144
"FEM1A",14.50784781,5.156818723,2.95531228963146e-146,1.36365300011184e-144
"LOC112532182",-14.73279236,5.376934657,3.16157909576981e-146,1.45451345974025e-144
"MIR199A2",-14.52246752,5.166537849,4.18025688249478e-146,1.91749246379923e-144
"ATP2A2",9.38184087,7.235045705,4.25985458249548e-146,1.94825702228837e-144
"RPL30",16.64602605,7.291648505,4.47820421812978e-146,2.04211365372194e-144
"YWHAE",10.25965681,6.955779533,6.12101841330813e-146,2.78309462944273e-144
"CEPT1",8.976953189,6.171316515,6.45146465617635e-146,2.92478937036566e-144
"FKCOSL",-14.20118742,4.845133228,6.7767393934472e-146,3.06332260372395e-144
"TTC38L",14.95214289,5.599964616,7.33275809418741e-146,3.30505473520621e-144
"TF",9.796296168,13.55928452,8.16613196376692e-146,3.67003907620161e-144
"LOC112530329",-14.35441113,4.99842057,9.08320595503461e-146,4.07042802884116e-144
"ACADL",10.91192171,8.266033628,1.10923856087234e-145,4.95651138550714e-144
"RMND5A",14.35417417,5.003628672,1.51240387314086e-145,6.73864762961044e-144
"AGFG1",11.69709123,5.268272854,1.83503728983655e-145,8.15280853055953e-144
"HSD17B4",16.80792161,7.453433857,2.53736125920098e-145,1.12410164047223e-143
"RPL7A",17.81465339,8.459717585,2.71998889692548e-145,1.20158600418157e-143
"LOC101750014",12.18462596,10.26154479,3.71336857832595e-145,1.63577567685463e-143
"LOC107053295",-14.39774112,5.041765047,3.88007326151459e-145,1.7043824637444e-143
"CNOT7",14.77551438,5.423752109,4.25771809447576e-145,1.86500046110136e-143
"GNB1",15.31554388,5.962664516,4.30755690971267e-145,1.88153117825933e-143
"LOC107054576",-8.785479678,6.160955732,4.86583003586234e-145,2.11943016968234e-143
"KDELR2",11.54893635,6.566357314,8.73264830398727e-145,3.79309165159224e-143
"LOC112533111",-12.37595922,5.473606698,1.08910888217693e-144,4.71744933644882e-143
"GNE",8.390108588,5.814170485,1.49703243197222e-144,6.46634842143556e-143
"RPS5",-14.32657482,4.970568183,1.7468745504369e-144,7.5246258335994e-143
"SARDH",14.90840571,5.556326893,1.82113432164408e-144,7.82282837059821e-143
"LOC112529991",-14.25538774,4.899358038,1.91606756331149e-144,8.20794782630679e-143
"LOC101750546",-14.47424437,5.118294567,1.99719484509784e-144,8.53197248386579e-143
"H6PD",14.63860386,5.287198645,2.15770725532435e-144,9.19242406035441e-143
"MIR7450",-17.84259217,8.487125052,2.96669914859139e-144,1.26044185138241e-142
"SDE2",14.5004927,5.149482285,3.39184009051765e-144,1.43714205470162e-142
"FADS6",11.33215954,7.313247224,3.95575785757853e-144,1.67152268166702e-142
"ERR2984226.18669",-14.37925676,5.023273404,4.6461326439857e-144,1.95792310606985e-142
"MIR6585",-13.29792362,6.894940916,5.74895493584277e-144,2.41611484465824e-142
"TOP2B",14.40593599,5.055219603,7.84495377182821e-144,3.2881140472218e-142
"PDE11A",10.86035365,7.396017863,8.55314499002716e-144,3.57530657513232e-142
"AP1G1",14.31473878,4.964332317,1.00541608897121e-143,4.19147994195774e-142
"LOC107052718",16.58278333,7.228412727,1.13222123783198e-143,4.70749739259017e-142
"H3F3C",15.23024725,5.877521038,1.17656428250443e-143,4.87881989145169e-142
"PVALB",-14.44243232,5.086471741,1.74725319420894e-143,7.22600722605027e-142
"AvBD8",15.48991036,6.136750606,1.77210550770504e-143,7.30934765114413e-142
"GNS",9.669851002,7.131381418,1.79821483158019e-143,7.39741815636825e-142
"MISP",-9.33101444,9.636143107,3.03731834358996e-143,1.24618206445445e-141
"CACFD1",14.5042093,5.153188136,3.30131719461485e-143,1.35093374674371e-141
"TRNAY-GUA_9",-16.15323638,6.797637735,3.49702276115181e-143,1.42726257049634e-141
"LOC107055384",-12.10895035,7.149566014,3.67046704874242e-143,1.49412991120274e-141
"EEF1A1",7.866865099,11.10168695,5.29167755316163e-143,2.14844871936458e-141
"MIR122B",-14.07149713,4.715380405,5.67471200277816e-143,2.29796280320834e-141
"LRP1",16.89881406,7.544237817,8.36624277331447e-143,3.37909286039065e-141
"LOC107052539",-7.593252792,6.858623508,9.36145813554461e-143,3.77126098465592e-141
"MLF2",14.83928587,5.487372901,9.44162525569665e-143,3.79372797741816e-141
"RPS19",16.44171556,7.087492768,1.0859575902481e-142,4.35222694029843e-141
"DESI1",9.580923448,6.966504538,1.19764909817437e-142,4.78751760324204e-141
"SRPRA",7.640639185,7.618506643,1.57927672559083e-142,6.29685976485575e-141
"LOC112532794",-14.45643139,5.100478592,2.0986912146418e-142,8.34645738815343e-141
"KPNA4",14.88117412,5.529163733,2.32525922237245e-142,9.22392370099276e-141
"AARS",7.613337475,6.983041911,2.53571529567306e-142,1.00331737525995e-140
"MYO1C",14.7814218,5.429641082,2.8264934204072e-142,1.11553230170893e-140
"ORM1",18.13769877,8.782673911,3.32348321663983e-142,1.30835858275315e-140
"LOC107051783",-14.35488792,4.998894004,3.38944807911351e-142,1.33095751591452e-140
"ATP5C1",15.91794178,6.564219808,3.73211122250176e-142,1.46182190201265e-140
"GCLM",14.62981839,5.278439146,4.10313374788381e-142,1.60310878843199e-140
"LOC101747260",-16.99585294,7.640367042,5.55999286343399e-142,2.16686438662653e-140
"RHOD",-14.69331034,5.337450595,6.03586007014428e-142,2.34644060226859e-140
"EPHX1",11.98792317,6.457416906,6.64776118343227e-142,2.57787247886214e-140
"LOC107053827",-16.25495522,6.899365038,7.1196450085494e-142,2.75399203688913e-140
"GPX3",18.57250944,9.217387991,7.75428858634781e-142,2.99203939249897e-140
"ITIH2",10.30926265,9.524569549,9.54204980443724e-142,3.67274441730196e-140
"TBX5",-14.0583902,4.702268955,1.10393056801088e-141,4.23854823026398e-140
"LOC107052067",-8.134768407,5.38176924,1.11779183525508e-141,4.28119779266417e-140
"LOC107051762",-11.28077299,7.377917153,1.18897653434845e-141,4.54264990396031e-140
"NACA",16.0086184,6.654795264,2.03714731307851e-141,7.76412762705167e-140
"MIR762",-14.52010587,5.164174143,2.15526311815945e-141,8.19421552258666e-140
"SLC25A5",15.44260519,6.08950931,3.72589726804639e-141,1.41311469556394e-139
"SENP5",11.06391816,5.150517854,3.93474241510416e-141,1.488692081627e-139
"TRNAF-GAA_7",-14.08075177,4.724644397,3.9847077979123e-141,1.50393704508583e-139
"MBOAT2",12.04701572,8.436229309,5.13132432288231e-141,1.93201194239273e-139
"TRNAR-UCU",-14.7199239,5.364073926,5.41993971939461e-141,2.03214637581965e-139
"MIR1463",-14.98619285,5.63038785,5.42341315733219e-141,2.03214637581965e-139
"DHX37",14.73045126,5.37880646,5.77431808720131e-141,2.15842899653799e-139
"ESYT2",14.80473582,5.45290795,7.06400167888311e-141,2.63299010834745e-139
"U2SURP",10.64863502,5.119943346,7.0777483298343e-141,2.63299010834745e-139
"MIR1719",-11.05891999,5.022916331,7.19706014064817e-141,2.6709853266606e-139
"HERPUD1",-9.574539017,6.008358046,7.53414052368382e-141,2.78942583674484e-139
"MYLK",14.46036053,5.109475608,1.06906259568319e-140,3.94867538310536e-139
"LOC107052523",-14.02961241,4.673480086,1.08424985995084e-140,3.99528088204632e-139
"NME1",-10.22886383,6.076673964,1.81965889974526e-140,6.68928980875622e-139
"ENO1",11.74835447,9.92315287,2.00374220502507e-140,7.34863002078771e-139
"OAZ1",13.63858064,8.099441728,2.06945272062409e-140,7.57176230722461e-139
"SZRD1",11.47643825,6.710456055,2.11805248189512e-140,7.73138875433549e-139
"FAM237A",-14.49968919,5.143749138,2.31992515872157e-140,8.44843939534437e-139
"LOC771012",17.45031942,8.095513918,3.35910865944582e-140,1.22042382370053e-138
"LOC112532600",-10.34236254,5.049196217,3.68262563112673e-140,1.33484448867181e-138
"LOC101750071",-14.24735243,4.891315686,3.84159250220234e-140,1.38922705602899e-138
"LOC107052575",-10.6472596,5.155280944,3.8997561128099e-140,1.40698857434325e-138
"LOC101749318",-15.32218983,5.96647044,5.36231521794713e-140,1.9301852231268e-138
"LOC112530695",-11.55941766,4.664284326,6.25347089141806e-140,2.24576148640995e-138
"LOC101751701",-14.08439434,4.728281986,6.54040370055409e-140,2.34339349178839e-138
"PNRC1",15.69666058,6.343208949,6.93214618379363e-140,2.47804306110324e-138
"TMEM123",12.92188867,8.657258183,1.26845753202557e-139,4.52397124380678e-138
"LOC112531080",-14.63406824,5.278167814,1.2899300271462e-139,4.59002561146988e-138
"PRKAR1A",10.97291446,6.198553469,1.30278823414707e-139,4.6251956714582e-138
"AADAC",10.63675092,7.269251775,1.31443334596039e-139,4.65590854890299e-138
"SRSF5",8.646324417,5.82940098,1.39215459588275e-139,4.92000090135836e-138
"MIR1682",-15.88744938,6.531813343,1.43409236695367e-139,5.05672025082303e-138
"NAXD",14.89758331,5.545537459,1.61154396051796e-139,5.66957207829281e-138
"SFXN1",14.76971843,5.417973776,1.63274591066426e-139,5.73119614239937e-138
"LOC100858629",-14.10668163,4.750581216,1.76043717156002e-139,6.16549504904466e-138
"F2",8.755725791,10.40748406,2.8369217462657e-139,9.91328834931049e-138
"LOC107053712",-15.79638724,6.440793428,2.96481353018622e-139,1.03369619718376e-137
"CHMP7",14.34639849,4.99587818,3.09795653410714e-139,1.07770076298358e-137
"GK",16.70457036,7.350152585,3.13969084558437e-139,1.08978108591154e-137
"LOC107056412",15.27507955,5.922281434,3.87498813304658e-139,1.34200591244709e-137
"PNISR",9.419738833,5.151723246,4.07678770487318e-139,1.40875664023951e-137
"PANK1",10.79712114,6.20372969,4.43779787458402e-139,1.53010547560491e-137
"LOC112533117",-11.27174136,4.868186071,5.20941688987358e-139,1.79217771321978e-137
"ERLEC1",12.78746004,6.352293311,5.64615022460828e-139,1.93813765988209e-137
"CAPN1",-9.504820998,12.14793541,8.18194300181897e-139,2.80240558762742e-137
"LY6E",15.40561271,6.052595394,1.05040691623946e-138,3.58985220824694e-137
"U2AF1",14.32956943,4.979106015,1.16650945079335e-138,3.97789955259575e-137
"THOC2",9.294514789,5.391589239,1.36845395611637e-138,4.65633676534125e-137
"KRT18",16.23168826,6.877640503,1.44562642701605e-138,4.90818579478157e-137
"LOC107052852",-14.13706259,4.780977116,1.68300719676714e-138,5.70169104787124e-137
"LOC107053731",-9.786062563,6.846762206,1.87072237454882e-138,6.32385498352915e-137
"SH3D19",14.4347482,5.083943711,1.92590127007483e-138,6.49626133398344e-137
"TCAIM",11.09956441,5.189393214,3.66777464993413e-138,1.23449990923108e-136
"LOC112530349",-14.34899094,4.993003517,4.29130292900784e-138,1.44124752799291e-136
"LGR4",11.01009318,5.10024141,4.71692634809141e-138,1.58078027398322e-136
"LOC112532698",-9.303218837,5.957313806,4.8303879495691e-138,1.6153232820602e-136
"LOC107054027",-17.1499526,7.794489086,5.40757258687135e-138,1.80445823446029e-136
"USP43",-8.094621825,7.017534756,5.46845186688978e-138,1.82086566445687e-136
"NARS",14.10656491,4.756919495,5.98428058841523e-138,1.9883667339713e-136
"LOC107054901",-10.83463105,7.679040708,7.11027236705363e-138,2.35745704280776e-136
"WAPL",9.184646395,5.960694242,8.53510416954147e-138,2.82384829439085e-136
"RGMA",-7.325003518,5.795610668,1.2199607348753e-137,4.02768353021462e-136
"DHX36",14.26559075,4.915353438,1.38123589985682e-137,4.55046996668932e-136
"UCK1",8.882205348,5.451579103,1.38972857787439e-137,4.56876942620438e-136
"SERP1",16.66930687,7.314920101,1.56824303554615e-137,5.14476354488243e-136
"LOC112530240",-9.587418517,7.341715904,1.60274686276282e-137,5.24688709809723e-136
"SRPK1",10.57887477,5.055104574,1.66623900427151e-137,5.44328078076093e-136
"TMEM87A",9.987003528,5.224177134,1.9732216983403e-137,6.43262000192699e-136
"LOC107054785",-20.2134103,10.85799866,1.99860533402011e-137,6.50173910962608e-136
"AvBD10",12.90294642,9.019309492,2.01217561706251e-137,6.53221938315699e-136
"LOC107055247",-14.29609976,4.940075337,2.34881878524355e-137,7.60919418969524e-136
"RPL22",15.68578779,6.332360642,3.98930264551574e-137,1.28968100078523e-135
"ABI1",14.1982516,4.848255986,4.49994497562023e-137,1.45174573383599e-135
"LOC112533045",-11.85093068,5.44763314,4.88123341516211e-137,1.57149440177579e-135
"SPIA9",9.680233681,6.964559189,5.32026664743239e-137,1.70930054478458e-135
"MIR1717",-13.98333118,4.627170065,5.78611166666502e-137,1.85513477147713e-135
"ST3GAL3",11.29551672,5.382477719,6.472944723164e-137,2.07107593508642e-135
"LOC101751325",-7.725186959,7.434176861,6.54015402850637e-137,2.08828326782904e-135
"LOC112532588",-14.54708036,5.191169083,6.82096255208847e-137,2.17348294436426e-135
"LOC112532692",-11.17007494,8.682494904,6.87491794022317e-137,2.18619578671718e-135
"WAC",14.14509877,4.795307503,7.76174661541829e-137,2.46316652795417e-135
"RPL17",16.46682082,7.112583301,1.04814700556156e-136,3.31948797077033e-135
"CCDC113",-7.797285341,6.006985169,1.10769232651086e-136,3.50093814578128e-135
"SAFB2",14.30088925,4.950527483,1.15531553271977e-136,3.64404797845688e-135
"TMEM248",14.81573671,5.463889535,1.19905770144951e-136,3.77436179302428e-135
"PCDH20",-8.407826969,6.818473765,1.23135879261783e-136,3.8682079242843e-135
"RABL6",10.25783917,5.49416901,1.46243564537624e-136,4.58485368661301e-135
"LOC100858937",-14.26207458,4.90605261,1.61114021797687e-136,5.04089142646688e-135
"CCDC166",-9.796423499,6.240486185,1.68496858162894e-136,5.26129747878114e-135
"ELK4",9.296051549,6.526001012,2.573632559698e-136,8.02003733533144e-135
"LOC107051772",-8.093827214,11.688489,2.61345232706565e-136,8.12783673717417e-135
"MAN1B1",15.66959466,6.316189523,2.97394928230049e-136,9.23052122550353e-135
"LOC112533042",-10.87226096,5.131138667,3.02666649797789e-136,9.37543108437376e-135
"APCDD1L",-8.135788,5.360465005,3.37744788688321e-136,1.04412156344004e-134
"DECR2",13.05618916,7.144107532,3.44784201143071e-136,1.06376871582832e-134
"OR52L1",-14.80786811,9.999695409,4.20448631374725e-136,1.29464875601524e-134
"LOC107049428",-14.22170263,4.86564959,5.14957802942043e-136,1.58252842603731e-134
"ARGLU1",7.601482287,5.979380988,5.33423611145269e-136,1.6360428310274e-134
"TMEM184B",11.45159752,5.023627388,5.54435175344025e-136,1.69713916862197e-134
"C20H20ORF24",15.28944929,5.936630179,6.17073726200572e-136,1.88516629517071e-134
"LOC112530964",-10.2994949,6.778930055,7.12772823369565e-136,2.17325831439152e-134
"TAF15",14.06944887,4.719952527,1.01510165456107e-135,3.0890079703375e-134
"LOC107053920",-8.732892411,5.569175413,1.03387289530178e-135,3.13998506287942e-134
"LEPROT",11.50421389,5.077486594,1.13431099856157e-135,3.43831111649756e-134
"LOC107053770",-14.00227336,4.646124097,1.211292568637e-135,3.66451351017613e-134
"MIR1760",-14.16787209,4.811793904,1.54367276118228e-135,4.66099251191931e-134
"TMPRSS6",7.248272083,8.111595627,2.12385872716589e-135,6.4003882184941e-134
"LOC107054137",-10.67880285,5.384456924,2.21619930385909e-135,6.66574452127832e-134
"VNN1",11.07584128,6.816909073,3.1117380927125e-135,9.34122149453271e-134
"OvoDA3",-8.380208739,7.530929342,3.14189927565885e-135,9.41359031531699e-134
"LOC112531824",-14.06856601,4.712451567,3.16507812065687e-135,9.46480091850276e-134
"TRNAG-CCC_3",-16.37030396,7.01471858,3.37653235485727e-135,1.00777501186239e-133
"PPIB",17.16784267,7.813167383,3.54168566528145e-135,1.05504237730127e-133
"P2RX4",14.670831,5.319349476,4.63100380489804e-135,1.37690457296682e-133
"MKLN1",14.24645713,4.896286329,5.0301692578689e-135,1.49273152595155e-133
"LOC112532460",-9.345098815,5.450958512,5.20984481160625e-135,1.54310641562814e-133
"OSTC",15.30111901,5.948282136,6.10578884483885e-135,1.80503833720996e-133
"ERR2984226.4122",-11.76975179,5.366435739,7.24520249315837e-135,2.13781591591295e-133
"LOC107053914",-10.63961538,5.523677725,8.5246931061581e-135,2.51058670077194e-133
"LOC112533569",-13.91562528,4.559432905,9.09694057472731e-135,2.67405342035935e-133
"MYO7B",-9.540392938,8.463209797,9.29663108219183e-135,2.72759647788836e-133
"RAPH1",14.17384962,4.823947839,9.37643300488473e-135,2.74582925095965e-133
"LOC112530105",-13.8268498,4.470610529,9.71108901841311e-135,2.83848560594594e-133
"F10",16.02800917,6.674163414,1.09924793464776e-134,3.20699913391606e-133
"IL1RAP",15.06402663,5.711627485,1.12279715783589e-134,3.26956850268691e-133
"NUMB",14.79352081,5.441694724,1.12526301230211e-134,3.27062426940147e-133
"LOC101750811",-7.778610831,6.575525203,1.43221804510384e-134,4.15503555995609e-133
"ENSA",14.75821164,5.406507565,1.45897436134504e-134,4.22477678192093e-133
"LOC112529954",-10.34387581,6.843678675,1.49391092341814e-134,4.31790239017697e-133
"FNDC3AL",14.87262078,5.520638904,1.54765583837719e-134,4.46494402351861e-133
"CHAD",-10.97198436,9.305370889,2.19947722835883e-134,6.33367979647773e-133
"LOC112533101",-12.52250312,6.115383419,2.21919481753748e-134,6.37864684153565e-133
"LOC426820",8.924303384,8.765643791,2.32991662191548e-134,6.68453938575383e-133
"ATP8B4",14.14754279,4.797740918,2.4440484755338e-134,6.99907068039604e-133
"LOC107052318",-9.035217827,7.820024473,2.80757710936984e-134,8.02533530343768e-133
"MIR1606",-13.80626037,4.450008034,3.23624377600902e-134,9.23368637008078e-133
"LOC424740",8.970065463,6.211260705,3.37571969610141e-134,9.61400023340236e-133
"MIR7446",-14.29038299,4.934348274,3.50521804332193e-134,9.96455951986399e-133
"ARFGEF1",11.19911992,4.768721677,3.70549604416943e-134,1.05146831180355e-132
"ASPN",-8.050044888,5.930118781,3.74733688670067e-134,1.06140416371941e-132
"LOC112533134",-11.65127525,5.244440174,5.55326472624427e-134,1.57005939078361e-132
"LOC112532964",-9.861324409,4.565501017,7.46689022374206e-134,2.10726212303428e-132
"BTF3L4",8.844538412,5.484163177,8.51983061823841e-134,2.40006098031897e-132
"LOC112532849",-14.22194024,4.86588292,8.72967594761255e-134,2.45472804675181e-132
"LOC112532335",-14.07407458,4.717954054,9.19790345629555e-134,2.58172199901436e-132
"GARS",8.951752956,5.853076449,1.01714998422999e-133,2.84985265851825e-132
"MSX1",-13.89829291,4.542089781,1.0342199494818e-133,2.89246766446799e-132
"LOC107054492",-14.79202279,5.436167314,1.11845059050161e-133,3.122424898079e-132
"LOC112530534",-15.76969568,6.414041578,1.17668772767994e-133,3.27912081817617e-132
"EMC1",8.793334222,5.101137422,1.24438086945518e-133,3.46156037925367e-132
"MLPH",-9.78371888,8.407820961,1.34741727406201e-133,3.74148903779719e-132
"PLOD1",8.48977165,5.86246331,1.45063029282892e-133,4.02090927869692e-132
"EGFR",15.51803017,6.164808839,1.67644643405985e-133,4.63856620100189e-132
"ACAA2",15.4050153,6.051996672,1.88217210563141e-133,5.19853929708142e-132
"SPATA1",14.42661862,5.075839509,1.95667067192373e-133,5.39472144475425e-132
"LOC107052439",-12.69023708,6.953016687,1.96591855832692e-133,5.41062541274047e-132
"LOC112532501",-14.08777634,4.731670954,2.27791366800363e-133,6.25822571333152e-132
"LOC101748151",-8.342146816,9.925798779,2.4660461321205e-133,6.76314239055976e-132
"LOC112532276",-8.367463718,10.00344135,2.48719694654766e-133,6.80913952796057e-132
"ERO1B",15.04707616,5.694723135,2.61074838257256e-133,7.13482202970181e-132
"NONO",8.452470901,5.363456278,2.6367078207691e-133,7.19312396718589e-132
"A2M",12.21176387,9.945678585,3.19081412543443e-133,8.68952007889762e-132
"LOC107052290",-9.786444814,5.794950515,4.13543456298176e-133,1.12423089955186e-131
"WDR26",14.34578042,4.995260148,4.56967756687361e-133,1.24011319659485e-131
"SELENOS",15.01562256,5.663335212,4.77256676243341e-133,1.29291660550243e-131
"AMACR",14.41709285,5.066350209,4.99817362734022e-133,1.35167999835027e-131
