gene_id,CN_2w_2,CN_2w_1,CN_4w_1,HT_3hr_1,HT_3hr_2,HT_3hr_4
LOC112531817|LOC112531817,0,0,0,0,0,0
LOC107052662|LOC107052662,0,0,4,0,0,0
LOC107052655|LOC107052655,0,0,0,0,11,0
LOC112531966|LOC112531966,0,0,0,0,0,15
SLC6A18|SLC6A18,0,0,0,0,0,0
LOC107052652|LOC107052652,0,0,0,0,0,0
IRX4|IRX4,0,0,0,0,0,0
LOC107052648|LOC107052648,0,0,0,0,10,0
LOC101747569|LOC101747569,0,0,0,0,0,7
LOC771474|LOC771474,0,0,0,0,0,0
LOC112531819|LOC112531819,0,0,0,0,0,0
LOC107052667|LOC107052667,0,0,0,0,4,0
IRX1|IRX1,0,0,0,0,0,0
LOC107052666|LOC107052666,0,0,0,0,0,0
LOC112531820|LOC112531820,0,0,0,2,0,0
LOC107052669|LOC107052669,0,0,0,0,0,0
LOC112531821|LOC112531821,0,0,0,0,0,0
TMEFF1|TMEFF1,0,0,0,0,0,0
MURC|MURC,0,0,0,0,0,0
LOC107052673|LOC107052673,0,0,0,0,0,0
TRNAV-AAC_3,0,0,0,4,0,0
TRNAV-AAC_4,0,0,1,0,0,0
LOC112531822|LOC112531822,0,0,0,0,0,0
GALR1|GALR1,0,0,3,0,0,0
LOC107052677|LOC107052677,0,0,0,0,0,0
FAM69C|FAM69C,0,0,3,0,0,0
LOC112531975|LOC112531975,0,0,0,0,0,0
LOC101751996|LOC101751996,0,0,0,0,0,0
LOC112531827|LOC112531827,0,0,0,0,0,0
NETO1|NETO1,0,0,0,0,0,0
MIR1803|MIR1803,0,0,0,0,0,0
MIR1803,0,0,0,0,0,0
CBLN2|CBLN2,0,0,0,0,0,0
LOC112531828|LOC112531828,0,0,0,0,0,0
LOC112531829|LOC112531829,0,0,0,12,0,0
GGGT5L|GGGT5L,0,0,0,0,0,0
LOC107052681|LOC107052681,0,0,0,0,0,0
LOC107052686|LOC107052686,0,0,0,0,7,0
LOC101748446|LOC101748446,0,0,0,6,0,0
LOC101748525|LOC101748525,0,0,0,0,0,0
MIR3524B|MIR3524B,0,0,0,0,0,4
MIR3524B,0,0,0,0,0,0
MC2R|MC2R,0,3,0,0,0,0
MIR6701|MIR6701,0,0,0,0,0,0
MIR6701,0,0,0,5,0,0
LOC112531831|LOC112531831,0,0,0,0,0,0
LOC112531832|LOC112531832,0,0,0,0,0,0
LRRC30|LRRC30,0,0,0,0,0,0
TMEM200C|TMEM200C,0,0,4,0,0,0
AKAP7L|AKAP7L,0,0,0,0,0,0
LOC112531836|LOC112531836,0,0,0,0,0,0
LOC107052699|LOC107052699,0,0,0,0,0,0
LOC107051993|LOC107051993,0,0,0,0,0,0
LOC112531838|LOC112531838,0,0,0,0,0,0
ADCYAP1|ADCYAP1,0,0,0,0,0,0
CLUL1|CLUL1,0,0,0,0,0,0
LOC107051997|LOC107051997,0,0,3,0,0,0
LOC421070|LOC421070,0,0,12,0,0,0
LOC107051998|LOC107051998,0,0,0,0,0,0
LOC101751137|LOC101751137,0,0,0,0,0,0
HRH3L|HRH3L,0,9,17,0,0,0
LOC421081|LOC421081,0,0,0,0,0,0
LOC107052003|LOC107052003,0,0,0,0,0,5
LOC112531839|LOC112531839,0,0,0,0,0,1
LOC107052004|LOC107052004,0,0,0,0,0,0
LOC107052700|LOC107052700,0,0,0,0,0,0
OPN5L1|OPN5L1,0,0,7,0,0,0
LOC112531844|LOC112531844,0,0,0,0,0,0
LOC107052705|LOC107052705,0,0,0,0,0,0
LOC112531848|LOC112531848,0,0,0,0,0,0
NOL4|NOL4,0,0,8,0,0,0
LOC112531849|LOC112531849,0,0,0,0,0,0
LOC112531850|LOC112531850,0,0,0,0,0,50
TRNAA-AGC_1,0,0,0,0,0,0
LOC101751801|LOC101751801,0,0,0,0,0,0
LOC112531853|LOC112531853,0,0,0,0,8,0
LOC112531981|LOC112531981,0,0,0,0,0,0
LOC107052711|LOC107052711,0,0,0,0,0,0
FAM150A|FAM150A,0,0,0,0,12,8
NPBWR1|NPBWR1,0,0,0,0,26,0
LOC421118|LOC421118,0,0,0,0,0,0
OPRK1|OPRK1,0,0,0,0,0,0
LOC107052724|LOC107052724,0,0,0,0,0,0
RGS20|RGS20,0,7,6,5,0,0
LOC107052722|LOC107052722,0,0,0,0,0,0
RP1_1|RP1,0,0,0,0,6,0
LOC107052731|LOC107052731,0,0,0,0,4,10
LOC107055922|LOC107055922,0,6,7,0,13,0
MOS|MOS,0,0,0,5,0,0
ERD2L|ERD2L,0,0,0,0,5,0
PENK|PENK,0,0,0,0,0,0
LOC107052735|LOC107052735,0,0,0,0,0,0
LOC107052734|LOC107052734,0,0,0,0,0,0
MIR1557|MIR1557,0,0,0,0,0,0
MIR1557,0,0,0,0,0,0
LOC107052737|LOC107052737,0,0,0,0,0,0
LOC107052736|LOC107052736,0,0,0,0,0,0
LOC112531861|LOC112531861,0,0,0,0,0,0
LOC112531862|LOC112531862,0,0,0,0,0,0
MIR124C|MIR124C,0,0,0,0,0,0
MIR124A|MIR124A,0,0,0,0,7,0
MIR124C,0,0,0,0,0,0
MIR124A,0,0,0,0,0,0
MIR1714|MIR1714,0,0,0,0,0,0
MIR1714,0,0,0,0,0,0
TRNAR-ACG_3,0,2,0,0,0,0
TRNAY-GUA_13,0,0,0,0,0,0
TRNAR-ACG_4,0,0,0,0,0,0
CRH|CRH,0,0,0,0,0,0
LOC107052745|LOC107052745,0,0,0,4,0,0
C2H8ORF46|C2H8ORF46,0,0,0,0,0,0
TRNAY-GUA_14,0,0,0,0,0,0
LOC107052746|LOC107052746,0,2,6,0,0,0
PPP1R42|PPP1R42,0,0,0,0,0,0
CPA6|CPA6,0,0,0,0,0,0
C2H8ORF34|C2H8ORF34,0,0,0,4,0,4
LOC101747717|LOC101747717,0,0,0,0,0,3
LOC112531864|LOC112531864,0,0,0,0,0,2
LOC107052755|LOC107052755,0,0,0,0,0,0
GDAP1|GDAP1,0,0,0,0,0,0
LOC112531867|LOC112531867,0,0,0,5,0,0
PI15|PI15,0,0,0,0,0,0
LOC112531868|LOC112531868,0,0,0,0,0,0
LOC112531869|LOC112531869,0,0,0,0,0,0
LOC107052754|LOC107052754,0,0,0,0,0,0
LOC107052753|LOC107052753,0,0,0,0,0,0
LOC112531870|LOC112531870,0,0,0,0,0,0
LOC769517|LOC769517,0,0,0,0,0,0
LOC112531874|LOC112531874,0,0,0,9,0,0
LOC107055860|LOC107055860,0,4,5,0,0,0
LOC425647|LOC425647,0,0,0,0,0,0
LOC107055859|LOC107055859,0,0,0,4,9,0
LOC107052752|LOC107052752,0,0,0,0,0,0
LOC112531875|LOC112531875,0,0,0,0,0,0
LOC112531876|LOC112531876,0,0,0,0,0,0
STMN2|STMN2,0,0,0,0,0,0
LOC112531877|LOC112531877,0,0,0,0,0,0
PMP2|PMP2,0,0,0,0,0,0
LOC107052748|LOC107052748,0,0,0,0,0,0
LOC112531999|LOC112531999,0,0,0,6,0,0
LOC112531878|LOC112531878,0,0,0,0,0,0
RALYL|RALYL,0,0,0,0,0,0
SLC7A13|SLC7A13,0,0,0,0,0,0
CA3A|CA3A,0,0,0,0,0,0
LOC112531719|LOC112531719,0,0,0,0,0,0
CNGB3|CNGB3,0,0,0,0,0,0
LOC107052758|LOC107052758,0,0,0,4,0,0
LOC101752047|LOC101752047,0,0,0,0,0,0
LOC112531722|LOC112531722,0,0,0,0,0,0
LOC112531880|LOC112531880,0,0,0,0,0,0
NECAB1|NECAB1,0,0,0,0,0,7
C8orf88|C8orf88,0,0,0,0,0,0
LOC101747993|LOC101747993,0,0,0,0,0,0
LOC107052764|LOC107052764,0,0,0,0,0,0
LOC112531881|LOC112531881,0,0,0,0,0,0
LOC112531882|LOC112531882,0,0,0,0,0,0
TRNAS-AGA_5,0,0,0,0,0,0
TRNAE-UUC,0,0,0,0,0,0
GDF6|GDF6,0,0,10,0,0,0
LOC107052765|LOC107052765,0,0,0,0,0,0
LOC107052769|LOC107052769,0,3,0,0,0,0
RGS22|RGS22,0,0,0,4,0,0
FBXO43|FBXO43,0,0,0,0,0,0
LOC112531885|LOC112531885,0,0,0,0,0,0
LOC107052774|LOC107052774,0,0,0,0,0,0
LOC107052775|LOC107052775,0,0,4,0,0,0
LOC101751294|LOC101751294,0,0,0,12,8,4
LOC112529930|LOC112529930,0,4,0,0,0,0
BAALC|BAALC,0,0,0,0,0,0
LOC100859898|LOC100859898,0,3,0,0,0,0
LOC112531888|LOC112531888,0,3,0,0,0,0
LOC107050495|LOC107050495,0,0,0,0,0,0
LOC101751890|LOC101751890,0,0,1,0,0,0
RSPO2|RSPO2,0,0,0,0,0,0
TMEM74|TMEM74,0,0,0,0,0,0
TRHR|TRHR,0,0,0,2,0,0
LOC112531896|LOC112531896,0,0,0,0,0,0
SLC30A8|SLC30A8,0,0,4,0,0,0
NOV|NOV,0,9,0,0,0,0
LOC112531737|LOC112531737,0,0,0,0,3,0
LOC107052800|LOC107052800,0,1,0,0,0,0
TRNAM-CAU_3,0,0,0,0,0,0
LOC112531900|LOC112531900,0,0,0,0,0,0
TRNAS-GCU,0,0,0,0,0,0
LOC112531901|LOC112531901,0,0,0,0,0,0
LOC107052794|LOC107052794,0,0,0,0,4,0
LOC112531902|LOC112531902,0,0,0,0,0,0
LOC112531903|LOC112531903,0,0,0,0,0,0
LOC107052791|LOC107052791,0,0,0,0,0,0
LOC107052790|LOC107052790,0,0,0,0,0,0
LOC112531904|LOC112531904,0,0,0,0,0,0
TRNAA-CGC_1,0,0,0,0,0,0
LOC112531983|LOC112531983,0,0,0,0,0,0
OC90|OC90,0,0,0,0,0,0
LOC112531807|LOC112531807,0,0,0,0,0,0
LRRC6|LRRC6,0,0,0,0,0,0
TMEM71|TMEM71,0,0,23,0,0,0
MIR30D|MIR30D,0,0,0,0,0,0
MIR30D,0,0,0,0,0,0
LOC107052801|LOC107052801,0,0,0,0,0,0
TRNAN-GUU_5,0,0,0,0,0,0
TRNAV-UAC_2,0,0,1,0,0,0
TRNAF-GAA_2,0,0,0,8,4,0
TRNAF-GAA_3,0,0,0,0,0,0
LOC107052831|LOC107052831,0,0,0,0,0,0
FAM135B|FAM135B,0,6,6,0,0,0
COL22A1|COL22A1,0,0,0,0,0,0
KCNK9|KCNK9,0,0,0,0,0,0
MIR1770|MIR1770,0,0,0,0,0,0
MIR1770,0,0,0,0,0,0
LOC101751851|LOC101751851,0,0,0,0,0,0
LOC112531908|LOC112531908,0,0,0,0,0,0
LOC107052826|LOC107052826,0,4,0,0,0,0
TRNAF-GAA_4,0,0,0,0,0,0
TRNAF-GAA_5,0,0,0,0,0,0
TRNAF-GAA_6,0,0,0,0,0,0
LOC107052825|LOC107052825,0,0,0,0,0,0
LOC101747868|LOC101747868,0,0,0,0,0,0
LYPD2|LYPD2,0,3,0,0,0,0
LOC101747995|LOC101747995,0,0,18,0,0,0
LY6CLEL|LY6CLEL,0,0,11,0,0,0
LY6EL|LY6EL,0,0,0,0,0,0
MAFA|MAFA,0,4,2,0,0,0
LOC100858444|LOC100858444,0,1,0,0,0,0
LOC112531909|LOC112531909,0,0,0,0,0,0
LOC107052822|LOC107052822,0,0,0,0,3,0
LOC100857710|LOC100857710,0,0,0,0,0,0
LOC425781|LOC425781,0,0,0,5,19,0
LOC107052820|LOC107052820,0,0,0,0,0,0
LOC100857348|LOC100857348,0,0,0,0,0,0
LOC101750273|LOC101750273,0,0,0,0,0,0
LOC107052807|LOC107052807,0,0,0,0,2,0
LOC107052814|LOC107052814,0,0,0,0,3,0
LOC107052806|LOC107052806,0,0,0,0,1,0
LOC112531910|LOC112531910,0,0,0,0,0,0
LOC107052805|LOC107052805,0,0,0,0,0,0
LOC107052811|LOC107052811,0,0,0,0,0,0
LOC100857698|LOC100857698,0,0,0,0,0,0
LOC107052810|LOC107052810,0,0,0,0,0,0
LOC100857940|LOC100857940,0,0,0,0,0,0
LOC100859039|LOC100859039,0,0,0,0,0,0
LOC107052809|LOC107052809,0,0,0,0,3,0
LOC107052819|LOC107052819,0,0,0,0,7,0
LOC420291|LOC420291,0,0,0,0,0,0
LOC107052813|LOC107052813,0,0,0,0,0,0
FK1L|FK1L,0,1,0,0,0,0
LOC107052803|LOC107052803,0,2,0,0,0,0
LOC100857382|LOC100857382,0,0,0,0,0,0
LOC107052818|LOC107052818,0,0,0,0,0,0
LOC107052808|LOC107052808,0,0,0,0,0,0
LOC107052804|LOC107052804,0,1,0,0,0,0
ARHGAP39L|ARHGAP39L,0,0,4,0,0,0
LOC107050162|LOC107050162,0,0,0,0,0,0
LOC100858452|LOC100858452,0,0,0,0,0,0
LOC112531911|LOC112531911,0,0,0,0,0,0
LOC112531916|LOC112531916,0,0,0,0,0,0
LOC112531810|LOC112531810,0,0,6,0,0,0
LOC107052837|LOC107052837,0,0,0,5,6,0
MIR217|MIR217,0,0,0,0,0,0
MIR217,0,0,0,0,0,0
MIR216A|MIR216A,0,0,0,0,0,0
MIR216A,0,0,0,0,0,0
MIR216B|MIR216B,0,0,0,0,10,6
MIR216C|MIR216C,0,0,0,0,0,0
MIR216C,0,0,0,0,0,0
MIR216B,0,0,0,0,0,0
LOC112532112|LOC112532112,0,0,0,0,0,0
LOC112532111|LOC112532111,0,0,0,0,0,0
MIR6583|MIR6583,0,0,0,0,0,0
MIR6583,0,0,0,0,0,0
MIR7463,0,0,0,0,12,3
MIR7463|MIR7463,0,0,0,0,0,0
LOC112532168|LOC112532168,0,0,0,0,0,0
PAPOLG|PAPOLG,0,0,0,0,4,0
LOC112532203|LOC112532203,0,0,0,0,0,0
LOC107052844|LOC107052844,0,28,14,0,0,0
TLR15|TLR15,0,2,14,6,0,0
FBLN7|FBLN7,0,0,8,0,0,0
PAX1|PAX1,0,0,0,0,0,0
NKX2-2|NKX2-2,0,0,0,0,0,0
NKX2-4|NKX2-4,0,0,0,0,0,0
LOC421238|LOC421238,0,0,0,0,0,0
LOC101750021|LOC101750021,0,0,4,0,0,0
NPAS4|NPAS4,0,0,0,0,0,0
LOC112532120|LOC112532120,0,0,0,0,0,0
LOC112532121|LOC112532121,0,0,0,0,0,0
LOC101747264|LOC101747264,0,0,0,0,0,0
LOC107052023|LOC107052023,0,0,0,0,0,4
LOC107052022|LOC107052022,0,0,0,0,0,0
LOC107052025|LOC107052025,0,0,0,0,0,0
LOC112532230|LOC112532230,0,0,0,0,0,0
GTF2A1L|GTF2A1L,0,0,0,0,0,0
LOC101748127|LOC101748127,0,0,4,0,0,0
LOC101748272|LOC101748272,0,0,0,0,0,0
ANKRD9L|ANKRD9L,0,0,0,0,0,0
C2orf71|C2orf71,0,7,8,1,0,0
KCNK12|KCNK12,0,3,2,1,0,0
LOC107052015|LOC107052015,0,0,0,0,0,0
LOC107052024|LOC107052024,0,0,0,0,0,0
LOC101749734|LOC101749734,0,0,0,9,0,0
OTX1|OTX1,0,0,0,0,0,0
LOC112532073|LOC112532073,0,11,11,0,0,0
LOC101750917|LOC101750917,0,0,0,0,0,0
LOC107052009|LOC107052009,0,4,0,0,0,0
LOC101751026|LOC101751026,0,4,0,0,0,4
LOC107052008|LOC107052008,0,0,0,0,0,0
PROKR2|PROKR2,0,0,0,0,0,0
LOC107052006|LOC107052006,0,0,0,8,0,8
LOC107052859|LOC107052859,0,0,0,0,8,0
LOC101747849|LOC101747849,0,0,0,0,0,0
LOC107052861|LOC107052861,0,0,4,0,0,0
MIR1641|MIR1641,0,0,0,0,0,0
MIR1641,0,0,0,0,0,0
SNAP25|SNAP25,0,0,3,0,0,0
LOC107052862|LOC107052862,0,0,0,4,0,0
LOC107052871|LOC107052871,0,0,0,0,0,0
LOC112532215|LOC112532215,0,3,7,0,0,0
LOC107052878|LOC107052878,0,0,0,0,0,0
SLC22A7|SLC22A7,0,0,0,0,0,0
LOC107052873|LOC107052873,0,0,0,2,0,5
VSX1|VSX1,0,0,0,0,0,0
LOC107052874|LOC107052874,0,0,0,0,0,0
ARHGEF33|ARHGEF33,0,4,4,0,0,0
LEFTY2|LEFTY2,0,0,10,0,0,0
LOC101748007|LOC101748007,0,6,0,0,0,0
DNAH14|DNAH14,0,0,3,7,0,0
CAPN8|CAPN8,0,1,0,0,0,0
TRNAT-UGU,0,0,0,6,5,0
LOC107052977|LOC107052977,0,0,0,0,0,0
PFN3|PFN3,0,0,3,5,0,0
LOC101750057|LOC101750057,0,0,0,0,0,0
LOC107052976|LOC107052976,0,0,0,0,0,0
LOC107052951|LOC107052951,0,0,0,10,6,20
LOC112532179|LOC112532179,0,0,0,0,0,0
LOC107052948|LOC107052948,0,0,0,0,0,0
LOC112532213|LOC112532213,0,0,0,0,0,0
LOC101751313|LOC101751313,0,3,0,0,0,0
LOC112532208|LOC112532208,0,0,9,0,0,0
LOC107052975|LOC107052975,0,0,0,0,0,0
PRPH2|PRPH2,0,0,0,0,0,0
LOC112532101|LOC112532101,0,10,19,3,0,0
LOC771353|LOC771353,0,0,0,0,0,0
KCNG3|KCNG3,0,0,4,0,0,0
LOC101749885|LOC101749885,0,0,11,0,0,0
LOC107052926|LOC107052926,0,0,0,0,0,0
SIX3|SIX3,0,0,0,0,0,0
LOC107052925|LOC107052925,0,0,0,0,0,0
SIX2|SIX2,0,0,0,0,0,0
LOC107052924|LOC107052924,0,0,0,0,0,0
LOC101751111|LOC101751111,0,0,0,0,0,0
LOC112532143|LOC112532143,0,0,0,0,0,0
LOC101751252|LOC101751252,0,0,9,0,0,0
LOC107052973|LOC107052973,0,0,0,0,0,0
LOC101751536|LOC101751536,0,0,28,0,0,0
LOC112532163|LOC112532163,0,0,9,0,0,0
MIR6580|MIR6580,0,0,0,0,0,0
MIR6580,0,0,0,0,0,0
LOC112532161|LOC112532161,0,0,4,2,0,0
LOC112532074|LOC112532074,0,0,0,0,0,0
KIF6|KIF6,0,0,0,0,0,0
KCNK16|KCNK16,0,0,0,0,0,0
MDGA1|MDGA1,0,0,8,0,0,0
LOC112532102|LOC112532102,0,4,7,0,0,0
LOC107052907|LOC107052907,0,0,0,0,0,0
LOC107052904|LOC107052904,0,8,0,0,0,0
LOC107052901|LOC107052901,0,0,0,0,0,0
LOC112532063|LOC112532063,0,7,10,0,0,0
LOC107052900|LOC107052900,0,0,0,0,0,0
LOC101750447|LOC101750447,0,0,4,0,0,0
DLK2|DLK2,0,0,0,0,0,0
LOC107052896|LOC107052896,0,0,0,0,0,0
LOC107052894|LOC107052894,0,0,0,0,0,0
VIT|VIT,0,0,3,0,0,0
LOC107052893|LOC107052893,0,0,0,0,0,0
LOC100858777|LOC100858777,0,0,4,0,0,0
LOC107052891|LOC107052891,0,0,0,0,0,0
LOC107052971|LOC107052971,0,0,0,0,0,0
LOC101747770|LOC101747770,0,0,14,0,0,0
LOC107052890|LOC107052890,0,0,12,0,0,0
LOC112532144|LOC112532144,0,0,0,4,0,0
SRD5A2|SRD5A2,0,4,6,0,0,0
LOC107052982|LOC107052982,0,0,0,0,0,0
MAP1LC3C|MAP1LC3C,0,4,7,0,0,0
LOC107053054|LOC107053054,0,0,0,0,0,0
LOC101751758|LOC101751758,0,0,0,0,0,0
LOC775999|LOC775999,0,0,0,0,0,0
GNG4|GNG4,0,5,0,0,0,0
LOC101748526|LOC101748526,0,0,3,0,0,0
LOC101749561|LOC101749561,0,0,0,0,0,0
LOC100857993|LOC100857993,0,0,0,0,0,0
CAPN9|CAPN9,0,0,0,0,0,0
TRIM67|TRIM67,0,0,6,0,0,0
LOC107053043|LOC107053043,0,0,0,0,0,0
LOC101752128|LOC101752128,0,0,0,0,0,0
LOC112532098|LOC112532098,0,0,0,0,0,0
LOC107053042|LOC107053042,0,0,0,0,0,0
LOC107053063|LOC107053063,0,0,0,0,0,0
LOC112532156|LOC112532156,0,0,9,0,0,0
LOC107053038|LOC107053038,0,0,0,0,32,0
UNC93A|UNC93A,0,0,0,0,0,0
LOC107053037|LOC107053037,0,0,0,0,0,0
TTLL2|TTLL2,0,6,7,0,0,0
MIR1767|MIR1767,0,0,0,0,0,0
MIR1767,0,0,0,0,0,0
LOC107053035|LOC107053035,0,0,0,0,0,0
LOC107053034|LOC107053034,0,0,0,0,0,0
LOC107053033|LOC107053033,0,0,0,0,0,3
LOC107053032|LOC107053032,0,0,0,0,0,0
LOC112532166|LOC112532166,0,0,0,0,0,0
LOC107053062|LOC107053062,0,0,0,0,0,0
MAS1|MAS1,0,0,0,0,0,0
LOC107053025|LOC107053025,0,0,0,0,0,0
TRNAL-UAA,0,0,2,0,0,0
LOC112532175|LOC112532175,0,0,0,0,0,0
LOC107053061|LOC107053061,0,0,0,0,0,0
ADGB|ADGB,0,11,25,0,0,0
LOC107053021|LOC107053021,0,0,0,12,6,0
LOC107053020|LOC107053020,0,0,0,0,0,0
LRP11|LRP11,0,9,7,0,0,0
PPP1R14C|PPP1R14C,0,0,0,0,0,0
LOC107053018|LOC107053018,0,0,0,0,0,0
LOC101751253|LOC101751253,0,0,3,0,0,0
VIP|VIP,0,4,10,0,0,0
RGS17|RGS17,0,0,0,0,0,0
LOC112532212|LOC112532212,0,0,0,0,0,0
LOC112532204|LOC112532204,0,0,0,0,0,0
OPRM1|OPRM1,0,8,19,3,4,0
LOC107053014|LOC107053014,0,0,0,0,0,0
LOC112532167|LOC112532167,0,0,0,0,0,0
LOC101748255|LOC101748255,0,0,0,0,0,0
LOC101748301|LOC101748301,0,0,0,0,0,0
LOC101748411|LOC101748411,0,0,0,8,0,0
ZC2HC1B|ZC2HC1B,0,7,9,0,0,0
LOC101751314|LOC101751314,0,0,0,6,9,3
LOC421675|LOC421675,0,0,0,9,24,3
LOC107053059|LOC107053059,0,0,0,0,0,0
LOC112532157|LOC112532157,0,0,0,0,0,0
SMIM28|SMIM28,0,0,0,0,0,0
OLIG3|OLIG3,0,0,0,0,0,0
MYB|MYB,0,15,12,0,0,0
LOC107052997|LOC107052997,0,0,0,0,0,0
LOC107052998|LOC107052998,0,0,0,0,0,0
LOC101750389|LOC101750389,0,0,15,0,0,0
LOC112532169|LOC112532169,0,0,4,0,0,0
EYA4|EYA4,0,0,0,0,7,6
LOC100859246|LOC100859246,0,0,0,0,0,0
LOC107052993|LOC107052993,0,0,0,0,0,0
TAAR2|TAAR2,0,0,0,0,0,0
TAAR5|TAAR5,0,0,0,0,0,0
LOC107052992|LOC107052992,0,0,0,0,57,20
MOXD1|MOXD1,0,0,4,0,0,0
LOC107053058|LOC107053058,0,0,0,0,0,0
LOC107052990|LOC107052990,0,0,0,0,0,0
LOC107052991|LOC107052991,0,0,0,0,0,0
LOC107052989|LOC107052989,0,0,8,0,0,0
LOC107053057|LOC107053057,0,0,0,0,0,0
LOC100857259|LOC100857259,0,0,0,0,0,0
SOGA3|SOGA3,0,0,0,0,0,0
KIAA0408|KIAA0408,0,41,9,0,0,0
LOC101751651|LOC101751651,0,2,0,0,0,0
TRNAE-CUC_1,0,0,0,0,0,0
LOC101751689|LOC101751689,0,0,0,1,1,0
TPD52L1|TPD52L1,0,0,0,0,0,0
LOC107053065|LOC107053065,0,0,0,0,0,0
NKAIN2|NKAIN2,0,0,0,0,0,0
TRDN|TRDN,0,0,0,0,0,0
TRDNL|TRDNL,0,0,0,0,0,0
CLVS2|CLVS2,0,0,0,0,0,0
LOC112532132|LOC112532132,0,0,0,0,0,0
LOC101752258|LOC101752258,0,0,0,0,0,0
LOC107053069|LOC107053069,0,0,0,0,0,0
LOC107053070|LOC107053070,0,0,0,0,0,0
LOC107053075|LOC107053075,0,0,0,0,0,0
LOC101752292|LOC101752292,0,0,0,0,0,0
LOC107053071|LOC107053071,0,0,0,0,0,0
LOC107053072|LOC107053072,0,0,0,0,0,0
LOC107053073|LOC107053073,0,0,0,0,5,0
LOC101747581|LOC101747581,0,0,0,0,0,0
LOC112532126|LOC112532126,0,0,0,0,0,0
LOC112532127|LOC112532127,0,0,0,13,0,7
VGLL2|VGLL2,0,0,0,0,0,0
LOC112532210|LOC112532210,0,0,0,0,0,0
RFX6|RFX6,0,0,0,0,0,0
LOC101750497|LOC101750497,0,0,0,0,0,0
LOC112532086|LOC112532086,0,0,0,0,0,0
HS3ST5|HS3ST5,0,0,0,0,0,0
LOC107053095|LOC107053095,0,0,0,0,0,0
LOC112532158|LOC112532158,0,0,0,0,0,0
LOC107053094|LOC107053094,0,0,0,0,0,0
LOC112532117|LOC112532117,0,0,0,0,0,0
LOC101751140|LOC101751140,0,0,0,0,0,0
LOC107053093|LOC107053093,0,0,0,0,0,0
LOC101751267|LOC101751267,0,0,0,0,0,0
GPR6|GPR6,0,0,0,17,10,36
AK9|AK9,0,0,0,0,0,0
NR2E1|NR2E1,0,9,8,0,0,0
SCML4|SCML4,0,0,0,0,0,0
LOC107053079|LOC107053079,0,0,0,0,0,0
LOC101751005|LOC101751005,0,0,0,0,0,0
POPDC3|POPDC3,0,0,0,0,0,0
BVES|BVES,0,0,7,0,0,0
LOC112532171|LOC112532171,0,0,0,0,0,0
LOC107053101|LOC107053101,0,0,0,0,0,0
LOC112532199|LOC112532199,0,0,0,0,0,0
SIM1|SIM1,0,0,0,0,0,0
LOC112532197|LOC112532197,0,0,0,0,0,0
LOC101751876|LOC101751876,0,0,0,0,0,0
LOC112532196|LOC112532196,0,0,0,0,0,0
POU3F2|POU3F2,0,0,2,0,0,0
LOC107053116|LOC107053116,0,0,0,0,0,0
LOC112532202|LOC112532202,0,0,0,0,0,0
LOC101752236|LOC101752236,0,0,0,0,0,0
LOC101752274|LOC101752274,0,0,0,0,6,21
LOC112532103|LOC112532103,0,0,0,0,0,0
KLHL32|KLHL32,0,8,7,0,0,0
LOC107053117|LOC107053117,0,0,0,0,0,0
LOC101747614|LOC101747614,0,0,0,0,0,0
FUT9|FUT9,0,8,10,0,0,0
LOC112532165|LOC112532165,0,0,0,0,0,0
LOC101748483|LOC101748483,0,0,0,0,0,0
GJA10|GJA10,0,0,0,0,0,0
GABRR2|GABRR2,0,0,17,0,0,0
GABRR1|GABRR1,0,0,0,0,0,0
LOC101749895|LOC101749895,0,0,0,6,4,0
CGA|CGA,0,0,0,0,0,0
TRNAE-CUC_2,0,0,0,0,4,0
LOC112532191|LOC112532191,0,0,0,0,0,0
LOC112532160|LOC112532160,0,0,0,0,0,0
LOC101750607|LOC101750607,0,0,0,0,0,0
LOC112532233|LOC112532233,0,1,3,4,0,0
TRIB3|TRIB3,0,0,0,0,0,0
LOC101750958|LOC101750958,0,0,0,0,0,0
TRNAL-CAG_1,0,0,0,0,0,0
TBX18|TBX18,0,0,0,0,0,4
LOC107053111|LOC107053111,0,0,0,0,0,0
RIPPLY2|RIPPLY2,0,4,0,0,0,0
TPBG|TPBG,0,5,2,0,0,0
LOC112532207|LOC112532207,0,0,0,0,0,0
ELOVL4|ELOVL4,0,15,0,0,0,0
LOC421856|LOC421856,0,0,0,0,0,0
LOC107053114|LOC107053114,0,0,0,0,0,0
LOC107053118|LOC107053118,0,0,0,0,0,0
LOC107053115|LOC107053115,0,0,0,0,0,0
MEI4|MEI4,0,0,0,0,0,0
LOC107053119|LOC107053119,0,0,0,0,0,0
LOC107053120|LOC107053120,0,0,0,0,0,0
MIR6633|MIR6633,0,0,0,0,0,0
MIR6633,0,0,0,0,0,0
LOC112532181|LOC112532181,0,0,0,0,0,0
LOC112532186|LOC112532186,0,0,0,0,0,0
TRNAG-UCC,0,0,0,0,0,0
LOC101749145|LOC101749145,0,0,0,0,0,0
LOC107053121|LOC107053121,0,0,0,0,0,0
DDX43|DDX43,0,0,0,0,0,0
LOC101749872|LOC101749872,0,0,0,0,0,0
MIR30A|MIR30A,0,0,0,0,0,0
MIR30A,0,0,0,0,0,0
MIR30C2|MIR30C2,0,2,0,0,0,0
MIR30C2,0,1,0,0,0,0
ADGRB3|ADGRB3,0,0,0,0,0,0
